"","site_no","station_nm","dec_lat_va","dec_long_va","huc_cd","startDate","endDate","yearsAvail","id","p_MAM7","tau_MAM7","p_Baseflow","tau_Baseflow","p_MeanQ","tau_MeanQ","p_Q10","tau_Q10","p_Q50","tau_Q50","p_Q90","tau_Q90","p_Q95","tau_Q95"
"1","11502500","WILLIAMSON RIVER BLW SPRAGUE RIVER NR CHILOQUIN,OR",42.564375,-121.8797139,"18010201",1917-10-01,2022-05-04,105,1,0.00189184129766296,"-",0.816691676949459,"-",0.927524102511224,"-",0.00327889245450864,"-",0.687679873390132,"-",0.922856652311594,"+",0.87641491848044,"+"
"3","11501000","SPRAGUE RIVER NEAR CHILOQUIN, OR",42.58430556,-121.8483333,"18010202",1921-03-01,2022-05-04,101,2,0.00350499093172799,"-",0.71677203643784,"+",0.680965177999288,"+",0.005213614477992,"-",0.69652738590541,"+",0.592577427948636,"+",0.582169731870803,"+"
"31","11509500","KLAMATH RIVER AT KENO, OR",42.13319946,-121.9622313,"18010206",1904-06-01,2022-05-04,118,3,0.0264305326000242,"-",0.00839804188386779,"-",0.00497938891304482,"-",0.131060777551244,"-",3.80474269596759e-05,"-",0.172565131825161,"-",0.650777900056821,"-"
"4","11520500","KLAMATH R NR SEIAD VALLEY CA",41.8537379,-123.2322733,"18010206",1912-10-01,2022-05-04,110,4,0.000409856777367782,"-",0.00458985292635466,"-",0.00196474376478443,"-",3.80785461480594e-06,"-",3.13259489872018e-06,"-",0.0371478825397178,"-",0.0844872277677116,"-"
"6","11530500","KLAMATH R NR KLAMATH CA",41.5109543,-123.9795164,"18010209",1910-10-01,2022-05-04,112,5,0.287687876166565,"-",0.0774042326750749,"-",0.198897816962788,"-",0.337813400707664,"-",0.0552426737394983,"-",0.36739145385929,"-",0.521967732415571,"-"
"7","11522500","SALMON R A SOMES BAR CA",41.3765154,-123.4770026,"18010210",1911-10-01,2022-05-04,111,6,0.770392202382898,"-",0.650816376776929,"+",0.628186679345086,"+",0.761212239272565,"+",0.839459619457875,"+",0.899247101745212,"-",0.711134916594875,"+"
"8","11530000","TRINITY R A HOOPA CA",41.049852,-123.673668,"18010211",1911-10-01,2022-05-04,111,7,3.91304968695289e-11,"+",0.127972363613978,"-",0.0890527101620647,"-",6.78553614276813e-10,"+",0.0803821168978366,"-",0.198563606248066,"-",0.192664210104928,"-"
"9","11525500","TRINITY R A LEWISTON CA",40.7247222,-122.801111,"18010211",1911-10-01,2022-05-04,111,8,1.88140628148263e-18,"+",0.00449564485833558,"-",0.000620646020280501,"-",1.80576055195617e-15,"+",0.000411569930327883,"-",0.00133787190212843,"-",0.000773108073992097,"-"
