Row Labels,7137500,7138000,7138020,7139000,7139500,7141300,7143330,7143375,7143665,7143672,7144100,7144200,7144300,7144550,7146500
17899,-6.939071178,-6.929306984,-6.923257351,-6.802288055,-6.778734684,-6.695760727,-6.616117001,-6.606220245,-5.738009453,-5.72132206,-5.594594479,-5.564806461,-6.566914558,-6.553237438,-6.459794998
17930,-1.310382843,-1.294337869,-1.26822567,-1.106724977,-1.073722005,-0.974482715,-0.919774234,-0.911522925,-0.619209647,-0.597335398,-0.460615724,-0.428039491,-0.891706824,-0.879835129,-0.778468728
17958,3.387946844,3.407450438,3.438000202,3.63818121,3.68686533,3.866397142,4.07627058,4.091381073,5.836256981,5.855829239,5.975858212,6.001614571,4.161403656,4.180155277,4.333210945
17989,8.182612419,8.212371826,8.260457039,8.538358688,8.630534172,8.996471405,9.409378052,9.430017471,12.64027023,12.64172554,12.52992344,12.51782036,9.540826797,9.565961838,9.809832573
18019,13.5553503,13.59718132,13.66289234,14.03886509,14.16015625,14.57752609,15.03458786,15.05925465,18.90286636,18.91086769,18.90967751,18.91572571,15.1981287,15.229105,15.4962635
18050,17.73081589,17.775177,17.84679413,18.25722885,18.40835953,18.97800064,19.60714531,19.63829613,24.73744202,24.74048424,24.64609528,24.63464737,19.81703758,19.85400581,20.19199181
18080,21.44106293,21.48195648,21.5520153,21.90761757,22.04528046,22.5650177,23.11933327,23.14324188,27.00571632,27.00811005,26.9267025,26.91912079,23.27842712,23.307127,23.57544899
18111,20.12207413,20.15766907,20.21794319,20.53992271,20.66191483,21.09028053,21.54602242,21.56678963,25.04605675,25.04527283,24.91255569,24.89387131,21.68507195,21.70729256,21.90330124
18142,16.33432388,16.35932541,16.40013313,16.63793182,16.70339584,16.93466568,17.15535355,17.16577911,18.52438164,18.53004074,18.5148983,18.5205574,17.21526909,17.22918701,17.34379768
18172,9.238492966,9.267806053,9.310450554,9.597009659,9.707312584,10.16882133,10.68647194,10.71331882,15.15154266,15.15541649,15.13617516,15.13698959,10.87170601,10.90412521,11.17279434
18203,7.181207657,7.194532394,7.216760159,7.362867355,7.402558327,7.567911625,7.739155293,7.748019218,8.941084862,8.941675186,8.875486374,8.872594833,7.788794518,7.799602509,7.904076099
18233,-0.854458928,-0.843909979,-0.826669753,-0.71857667,-0.690920651,-0.54965961,-0.402600795,-0.389930308,0.932054162,0.947678387,1.014527798,1.034157753,-0.337067336,-0.320415497,-0.187669456
18264,-1.251289964,-1.245765448,-1.244803429,-1.182027459,-1.18366456,-1.183725953,-1.214429021,-1.211312294,-1.500384927,-1.48602128,-1.387367845,-1.360273957,-1.214352489,-1.208072782,-1.164023638
18295,2.345140934,2.359682083,2.381772757,2.519169569,2.553218365,2.686655045,2.783497572,2.790957451,3.210294008,3.227457762,3.329789877,3.355054617,2.813081026,2.823800802,2.913129568
18323,2.62916708,2.648947001,2.678254366,2.859256744,2.908205748,3.114643574,3.332191706,3.346776247,5.055624485,5.072531223,5.148601055,5.166679859,3.413447618,3.431778431,3.596235752
18354,8.423271179,8.448444366,8.48521328,8.71835041,8.789085388,9.032870293,9.261083603,9.274819374,11.14480877,11.15339088,11.15405655,11.15871143,9.342963219,9.360145569,9.523798943
18384,12.24298191,12.28246212,12.34088707,12.73773479,12.8777113,13.39247322,13.92934132,13.95886707,18.66288567,18.6750412,18.71075821,18.71198845,14.12869835,14.16309834,14.46613884
18415,19.16641045,19.20781898,19.27554512,19.6686058,19.81573868,20.35557175,20.8976326,20.92175865,24.76252747,24.76893044,24.71491623,24.70614624,21.05646896,21.08229065,21.31617355
18445,19.64525986,19.67688751,19.73475838,20.04027176,20.14125443,20.51199722,20.88587379,20.90227318,23.4483242,23.45014954,23.34731102,23.3358078,20.98913574,21.0068779,21.18259048
18476,18.81427765,18.84261131,18.89377594,19.16306114,19.25390625,19.57820511,19.92016983,19.93869781,22.66404915,22.67038155,22.61064529,22.60798836,20.03445053,20.05504227,20.2401638
18507,15.09708786,15.12905121,15.17586327,15.47549629,15.57921124,15.94438839,16.34179688,16.362957,19.42897987,19.440979,19.49650192,19.51190758,16.47659492,16.50287247,16.73114967
18537,13.72959518,13.74873543,13.77759075,13.97547817,14.03864765,14.28766441,14.56253242,14.58014297,16.95704842,16.97419739,17.09584427,17.11919212,14.67217636,14.69386387,14.86519527
18568,3.06337285,3.074004889,3.084898472,3.225480795,3.261873245,3.404597282,3.527910233,3.538558245,4.799472332,4.812268734,4.911561966,4.931755543,3.58949399,3.602771997,3.694741249
18598,0.945642769,0.954776406,0.964188218,1.038699985,1.043183327,1.038045168,1.013252974,1.012431383,0.408403784,0.415872604,0.428718895,0.436103761,0.992492318,0.990524173,0.966172695
18629,-3.316213846,-3.308103085,-3.305751801,-3.233501911,-3.229824066,-3.121575832,-2.958892107,-2.942087173,-1.037186861,-1.017977357,-0.90623039,-0.880600512,-2.866532326,-2.845395327,-2.662495375
18660,0.875847697,0.891940773,0.915784478,1.093277216,1.143367887,1.319185019,1.437405109,1.447830677,2.284255743,2.304641485,2.426410675,2.451033354,1.48568666,1.500094056,1.623082042
18688,1.586184263,1.607063055,1.635266542,1.851379037,1.904530287,2.079621077,2.256246805,2.268531084,3.678274632,3.695599556,3.793064117,3.81197691,2.324937105,2.339268684,2.477467775
18719,6.316404819,6.349194527,6.394983292,6.707863808,6.814716339,7.183695793,7.564526558,7.585436821,10.69042683,10.7012167,10.71796036,10.72076893,7.698156357,7.723669052,7.960533142
18749,13.37013149,13.40186787,13.45954895,13.76803398,13.88051414,14.29428959,14.71445179,14.73647785,18.16623116,18.1751461,18.19199562,18.19667625,14.86052322,14.88643837,15.11035442
18780,15.97348976,16.00429916,16.05238342,16.35098267,16.46344948,16.8886261,17.33898735,17.36493683,21.20951653,21.22382927,21.26819611,21.27889633,17.50596619,17.53829765,17.82364845
18810,22.04584312,22.07354355,22.12342644,22.4069519,22.50642204,22.83863068,23.15983009,23.17730141,25.58260727,25.59331512,25.56513214,25.56418037,23.26322365,23.28342438,23.48024368
18841,20.72300911,20.75858688,20.81749535,21.18011665,21.31857681,21.81990814,22.34729767,22.37439156,26.10480499,26.12327576,26.18162727,26.20267868,22.51280212,22.5461235,22.84108543
18872,15.62978268,15.65434265,15.69151211,15.95311737,16.0274353,16.29397392,16.55894279,16.57421494,18.39502525,18.4100647,18.47856903,18.49712944,16.64458656,16.66435051,16.84376144
18902,9.095262527,9.124735832,9.166722298,9.448893547,9.539402008,9.868848801,10.22369099,10.24145985,12.94434261,12.95034313,12.99327755,13.00734615,10.34153557,10.36578846,10.5752182
18933,1.259486675,1.274612546,1.296274424,1.4581213,1.49867487,1.664783597,1.86772871,1.878999949,3.39785099,3.405477047,3.442435026,3.454568148,1.936154246,1.949980855,2.059224367
18963,-1.905712247,-1.89613378,-1.882479429,-1.755092263,-1.72424686,-1.633451223,-1.511870742,-1.503116965,-0.809081614,-0.794358373,-0.704445362,-0.676148117,-1.471305251,-1.458497047,-1.351729155
18994,0.030135069,0.042280987,0.05820559,0.212441564,0.251247227,0.373823643,0.458398402,0.465907693,0.751208961,0.772445083,0.940418363,0.978454053,0.486743361,0.498365045,0.599900007
19025,0.107840165,0.130531207,0.167774215,0.401811242,0.488405645,0.844740987,1.228111267,1.250027657,4.361163139,4.372766495,4.389045715,4.395648003,1.363269925,1.389323354,1.626558304
19054,0.616750181,0.639713824,0.677364171,0.903502107,0.967143476,1.184792995,1.422450662,1.440882564,3.749953747,3.771404505,3.895624876,3.919134855,1.531084776,1.553895473,1.751709819
19085,7.854836941,7.879769802,7.919840336,8.154429436,8.225549698,8.488888741,8.757030487,8.774673462,11.24260807,11.25901222,11.35930634,11.37680435,8.868701935,8.890160561,9.06570816
19115,13.09204578,13.12699223,13.18101788,13.51265335,13.63541794,14.08918285,14.54802418,14.5736208,18.364645,18.3800106,18.46361923,18.48115349,14.71442223,14.74617863,15.02384663
19146,21.66285515,21.71303177,21.79601669,22.30354118,22.49011993,23.12691116,23.76820183,23.79561806,28.33834076,28.34466171,28.31464958,28.31096649,23.95664978,23.98775101,24.26091385
19176,21.8081646,21.85409927,21.92728615,22.35976791,22.51065445,23.03740883,23.57561302,23.60083389,27.79112244,27.79756355,27.78700447,27.78503799,23.75017548,23.77959824,24.0306797
19207,21.26173401,21.30436516,21.37591171,21.80384064,21.96710205,22.55416489,23.12133598,23.14811325,27.2820034,27.29698181,27.35245132,27.36366081,23.29927254,23.33073997,23.60173607
19238,16.87517738,16.9087429,16.96137047,17.28541374,17.40648651,17.88063622,18.37731934,18.4013958,22.27240753,22.27987289,22.26853561,22.26657104,18.53945732,18.56729317,18.80355263
19268,10.35447502,10.36952114,10.39466953,10.5500536,10.60129356,10.83156681,11.0773592,11.09277439,13.18195057,13.19811916,13.27302742,13.28255272,11.17149544,11.18881226,11.32377529
19299,-0.332338303,-0.301595718,-0.26035881,0.053141251,0.171012014,0.652212322,1.162226558,1.189872622,5.277179241,5.2926898,5.383908749,5.402245522,1.341570973,1.375383139,1.661245584
19329,-1.984971046,-1.969002366,-1.945624232,-1.779066563,-1.756062269,-1.727417111,-1.698032975,-1.690364599,-1.20229125,-1.185376167,-1.091611028,-1.066044569,-1.665886045,-1.65448153,-1.575525522
19360,2.419537783,2.435729504,2.458955288,2.639918804,2.679479361,2.730962992,2.690939665,2.689495802,1.666387081,1.679299235,1.718673229,1.730733037,2.656466484,2.654715776,2.652010441
19391,-0.457445949,-0.430556297,-0.393192261,-0.132523894,-0.028276868,0.413694531,0.874523282,0.89965862,4.461629868,4.484917164,4.686106682,4.720686913,1.037865043,1.069847584,1.338799596
19419,4.957320213,4.98830843,5.034628868,5.323217869,5.426046848,5.761381626,6.076268673,6.09489727,8.543779373,8.562966347,8.6639328,8.682141304,6.188744068,6.21175909,6.40754652
19450,6.255749702,6.292515278,6.342167377,6.68265295,6.801152229,7.234503269,7.651410103,7.673231125,10.80139828,10.81692219,10.89443111,10.90629387,7.789722443,7.816587448,8.066204071
19480,11.39695549,11.44149876,11.50710869,11.92467022,12.09310341,12.71616364,13.31242943,13.34253407,17.82952309,17.84316444,17.87707138,17.88399887,13.50592136,13.54366302,13.89451027
19511,20.7462101,20.79571724,20.87258911,21.38175392,21.58355713,22.30433655,22.99228859,23.025774,28.29647064,28.30926514,28.33711433,28.33860397,23.21606064,23.25669479,23.62671089
19541,22.33816528,22.37475204,22.4368515,22.77871513,22.8851223,23.23827553,23.57278633,23.5885067,25.95484161,25.96235275,25.94774437,25.94731712,23.67306328,23.69106293,23.85405731
19572,20.25784683,20.29389191,20.35583496,20.70926666,20.83558464,21.28966141,21.73771477,21.76018906,25.27295876,25.28333473,25.32012177,25.33003998,21.88839149,21.91548729,22.14401436
19603,17.32196236,17.35779953,17.41487312,17.77641487,17.91007423,18.37845612,18.86750984,18.89568138,22.83908463,22.8619709,23.00337791,23.02550125,19.04475403,19.07954407,19.37926102
19633,10.84850502,10.87655926,10.92635059,11.20289516,11.32283497,11.79886341,12.29419136,12.31912804,16.05727768,16.07050896,16.14906693,16.16422653,12.45730591,12.48704052,12.73774815
19664,4.022948742,4.037520409,4.059832096,4.21340704,4.25314045,4.449335098,4.684352875,4.702301025,7.152397633,7.166081905,7.264570236,7.286471844,4.795959473,4.818200111,4.995578766
19694,-2.4230268,-2.424038172,-2.41599679,-2.316488266,-2.260794878,-1.950065255,-1.591237545,-1.570006847,1.545206189,1.557671905,1.616460443,1.628599405,-1.45489049,-1.429339528,-1.203742862
19725,-0.081844695,-0.103609361,-0.125209674,-0.221012831,-0.264023155,-0.401148319,-0.582650721,-0.5851596,-2.04874897,-2.028409958,-1.878480315,-1.843445897,-0.627586842,-0.628483713,-0.64316541
19756,4.855168343,4.87603569,4.911105633,5.111017227,5.18155241,5.445970535,5.718317986,5.73301506,7.519408703,7.540043354,7.654902935,7.67019701,5.803051472,5.81970787,5.988574505
19784,1.626170397,1.651714563,1.685884237,1.902705193,1.972087264,2.240721226,2.536685228,2.555406332,5.059640884,5.079053402,5.184449196,5.201067924,2.651263952,2.674367905,2.880381107
19815,11.00797653,11.0420332,11.09304523,11.40480042,11.50832653,11.8835516,12.26782417,12.29233837,15.69387531,15.71720791,15.88585281,15.91508102,12.42384624,12.45597839,12.72150517
19845,12.81891155,12.84503555,12.88588905,13.11619186,13.17985439,13.40672016,13.61676502,13.63236141,15.54527569,15.56493855,15.6776886,15.69856167,13.70772839,13.7275219,13.89099693
19876,20.33462143,20.3814888,20.45716286,20.87501907,21.02654076,21.54466248,22.01861763,22.03949738,25.18381119,25.19499016,25.22885323,25.2393837,22.15495491,22.18167305,22.4102478
19906,23.27250671,23.32139015,23.39785767,23.82434845,23.9817543,24.61744499,25.30208969,25.33814049,31.055933,31.07148743,31.13032722,31.14164162,25.54657745,25.59118843,25.9673748
19937,20.90137863,20.94427872,21.01071167,21.4017334,21.56080246,22.24374771,22.9857769,23.02212906,28.93792152,28.94560432,28.93995857,28.94831467,23.23491859,23.28078461,23.67955208
19968,18.23875618,18.28344917,18.34779358,18.7571373,18.90297127,19.46650887,20.06019783,20.08972549,24.78980255,24.79836464,24.81460953,24.8208065,20.25951195,20.29619789,20.62037468
19998,10.49691582,10.51666451,10.54392338,10.75584602,10.83566284,11.17645264,11.56590843,11.58975983,15.21084499,15.22395134,15.29802799,15.3100729,11.72355938,11.75316048,12.0148077
20029,5.123043537,5.140034199,5.164145947,5.352575779,5.422707558,5.745820045,6.088968277,6.107818127,8.83261776,8.844754219,8.918787003,8.934673309,6.209938526,6.233551502,6.429920673
20059,0.053979773,0.061836425,0.079434559,0.235868499,0.282892346,0.464826137,0.641588748,0.65309,1.967919111,1.980636835,2.044163704,2.061045647,0.704923332,0.72023505,0.846163571
20090,-2.438609362,-2.423603058,-2.405888557,-2.227564096,-2.16515851,-1.915744662,-1.678351402,-1.662964582,0.206006408,0.221740663,0.325410426,0.354084074,-1.588698387,-1.567399025,-1.395244598
20121,-3.428266764,-3.407012939,-3.376317978,-3.143649578,-3.08338666,-2.9211061,-2.83394742,-2.819857359,-1.944895983,-1.905686378,-1.602543831,-1.544576526,-2.770321369,-2.749275684,-2.572184801
20149,2.594564676,2.615603209,2.646999598,2.852597475,2.920143366,3.202475786,3.479460716,3.49698472,5.554919243,5.581729412,5.769104004,5.800711155,3.581264257,3.603375196,3.812101603
20180,8.627562523,8.664958,8.729254723,9.100710869,9.265530586,9.937253952,10.61838818,10.65415859,16.27836037,16.29269409,16.34212494,16.35540199,10.85931301,10.9045105,11.2921648
20210,13.41235161,13.45307159,13.52179241,13.89421654,14.04365349,14.63482666,15.23236656,15.26040363,19.82391357,19.83353806,19.84424591,19.84587479,15.42464924,15.45875931,15.76522732
20241,17.07643318,17.1172123,17.18227768,17.54983711,17.68017578,18.1130352,18.54759789,18.56821632,22.13593674,22.13825226,22.03952217,22.0188179,18.69076157,18.71389198,18.93540382
20271,22.37987518,22.42767143,22.50997925,22.93693924,23.09161758,23.66347694,24.26626778,24.29349709,29.40725517,29.40454292,29.28865242,29.2652626,24.47001076,24.50175476,24.77555656
20302,21.20533371,21.24573326,21.31509209,21.69003868,21.83369827,22.37445259,22.94932938,22.97416496,27.38460159,27.38643837,27.29270172,27.27529907,23.1269455,23.15499687,23.40210342
20333,16.80948067,16.85035706,16.90631676,17.26244926,17.3896389,17.8850193,18.39793396,18.42548943,22.56926537,22.58682823,22.67524338,22.69095039,18.57911873,18.61322021,18.90532303
20363,11.24181652,11.26922607,11.31291008,11.58492661,11.67468739,12.04551506,12.41324997,12.43043232,15.13094997,15.14403248,15.18992615,15.18923092,12.52888775,12.54817295,12.73844528
20394,1.93023777,1.948434234,1.966403008,2.160619736,2.203646183,2.374402046,2.558314323,2.573836803,4.403993607,4.429646969,4.593701839,4.614724636,2.647957087,2.665925026,2.832208157
20424,0.617816508,0.60761708,0.601052523,0.579567969,0.545786977,0.405429602,0.244702354,0.248297244,-0.115254931,-0.087458745,0.084082179,0.106991559,0.244653001,0.247840375,0.277146846
20455,-0.615233123,-0.61253953,-0.614615381,-0.567000389,-0.57433933,-0.631357729,-0.752966166,-0.756556332,-2.188667536,-2.172581196,-2.091839552,-2.074730396,-0.802256763,-0.806597173,-0.820769906
20486,-3.200098753,-3.183147192,-3.15936923,-2.970085382,-2.919234991,-2.719850302,-2.521987438,-2.497874975,0.150302693,0.19166559,0.501556575,0.555226207,-2.385410547,-2.353957891,-2.096933603
20515,3.20627284,3.232937574,3.269492865,3.528492928,3.615394354,3.980042934,4.349771023,4.370521069,7.300316334,7.323096752,7.432955742,7.442584991,4.480829239,4.504188538,4.731789589
20546,6.918149471,6.9508605,6.999082088,7.292979717,7.382525444,7.75596571,8.144724846,8.167880058,11.62429428,11.64730549,11.77401066,11.7833662,8.297523499,8.324268341,8.576210976
20576,15.18722916,15.23206806,15.29569817,15.70633793,15.85461521,16.41595078,16.9167614,16.94189835,20.66610527,20.68728447,20.83504295,20.85628128,17.08293724,17.11390114,17.39938927
20607,21.30470467,21.35533142,21.43590927,21.87689972,22.0328083,22.57095528,23.07288551,23.09222794,26.15392876,26.1590004,26.08352661,26.07051468,23.19841766,23.21999741,23.4423027
20637,21.00939751,21.05332184,21.12441444,21.51893806,21.66788292,22.235569,22.82510757,22.85427094,27.58226967,27.5927887,27.60234261,27.60400772,23.02448654,23.05996895,23.37250137
20668,19.74542809,19.79238129,19.86707878,20.32211304,20.50900459,21.25811958,22.03737831,22.07444572,28.20391273,28.21289444,28.2142086,28.21518707,22.29428101,22.33976936,22.74755287
20699,17.6517868,17.6885376,17.74191284,18.04338837,18.17503166,18.74523354,19.29532623,19.32064056,23.37915611,23.39038849,23.43221283,23.43987465,19.46829796,19.498909,19.78056145
20729,11.66456318,11.69935799,11.75327015,12.07897949,12.21571922,12.74340057,13.28574657,13.31199932,17.41384888,17.42661667,17.50060463,17.51412964,13.46312618,13.49617004,13.78046227
20760,1.032209873,1.058543444,1.098244071,1.395519018,1.506501317,1.958720922,2.427682638,2.450490475,5.879867077,5.89182806,5.975012779,5.992088318,2.578140736,2.606603384,2.864025593
