"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1954,237.717391304348,147,228.5,327.6,128.857142857143,NA
"2",1955,222.751780821918,1.44,196,538.4,0.1,193.495618359371
"3",1956,479.724043715847,109,403.5,1000,62.8571428571428,442.785199100394
"4",1957,314.319178082192,19,264,817.000000000001,4.05714285714286,293.689735576752
"5",1958,439.841095890411,123.8,355,907,78.8571428571429,416.599156404831
"6",1959,204.954246575342,2.84,149,480,0.185714285714286,188.907891610077
"7",1960,179.612021857924,0,80,504,0,155.709575064668
"8",1961,143.547945205479,0,84,418,0,126.6733547869
"9",1962,161.252876712329,0,120,343,0,125.902435444138
"10",1963,139.674794520548,0,128,331,0,126.579711011965
"11",1964,111.101639344262,0,46,319,0,58.7181507030065
"12",1965,248.521095890411,0,154,670,0,233.525529822624
"13",1966,154.168054794521,0,70,453.6,0,142.669261297499
"14",1967,143.538849315068,0,62,433.6,0,134.686160003435
"15",1968,99.9256557377049,0,32,339,0,82.6088767444807
"16",1969,113.038931506849,0,56,428,0,91.801555350387
"17",1970,154.760684931507,0,46,452.4,0,136.632322168513
"18",1971,242.220410958904,1.7,238,561,0.297142857142857,227.483562689045
"19",1972,250.658333333333,0.375,190,634,0,223.966070777243
"20",1973,177.970328767123,0,112,441.4,0,161.466478998104
"21",1974,300.128767123288,29,260,657.2,17.4285714285714,281.42140651615
"22",1975,298.057534246575,45,260,624.2,30.2857142857143,280.725757813662
"23",1976,196.303278688525,26.5,143,427,12.1428571428571,185.8951064115
"24",1977,119.590383561644,0,76,315,0,110.294445085316
"25",1978,163.326547945205,0,82,441,0,156.391683780361
"26",1979,105.089123287671,0,50,282.4,0,92.5011011142293
"27",1980,95.4827049180328,0,34.05,272,0,84.7779061714976
"28",1981,72.5372602739726,0,1.6,191,0,65.2617185554172
"29",1982,234.669342465753,8.702,175,578,3.18,208.194901475788
"30",1983,352.703835616438,63.1,304,753.6,35.7285714285714,338.476862539621
"31",1984,342.615027322404,51.6,372,695.5,28.6571428571429,332.160964165616
"32",1985,231.751068493151,24.68,206,504.8,3.02428571428571,227.019842496746
"33",1986,302.485589041096,14.46,212,772.8,2.84142857142857,287.195405384903
"34",1987,181.115643835616,7.14,125,430,5.10714285714286,172.071529055307
"35",1988,127.420491803279,0,101.5,294,0,119.120601605438
"36",1989,144.113616438356,0,85,437.4,0,125.166501156378
"37",1990,60.4724383561644,0,0,194,0,25.5373209393346
"38",1991,23.1899452054795,0,0,135.6,0,21.2919906885128
"39",1992,7.84068306010929,0,0,26.5,0,6.05024268723883
"40",1993,86.8915616438356,0,0,364.2,0,78.1011865979241
"41",1994,9.47238356164384,0,0,42.8000000000001,0,8.70011086333227
"42",1995,40.9320955882353,0,10.3,122.9,0,NA
"43",1998,172.949456521739,0.42,71.5,440,0.371428571428571,NA
"44",1999,258.254794520548,29.8,217,610,22,245.495590345727
"45",2000,219.46912568306,3.15,140.5,531,0.58,214.97441695147
"46",2001,107.85301369863,0,77,303,0,103.692745882993
"47",2002,99.4363835616438,0,4.89,317.6,0,91.5056607832806
"48",2003,74.8764931506849,0,0.53,242.8,0,67.5919704256838
"49",2004,48.8395081967213,0,0,217.5,0,47.1076733987701
"50",2005,22.0412328767123,0,0,57.8,0,17.5807610463558
"51",2006,158.036821917808,0,81.5,485.6,0,145.33898313523
"52",2007,60.799095890411,0,1.81,210.8,0,47.5217221135029
"53",2008,52.9484972677596,0,0,234,0,48.6921882762047
"54",2009,23.7727671232877,0,0,85.26,0,22.0714730210627
"55",2010,13.6642465753425,0,0,65.28,0,10.9979546469968
"56",2011,25.0978904109589,0,0,85.36,0,23.2262689912827
"57",2012,55.4528142076503,0,0,230,0,52.3051700953606
"58",2013,15.8486301369863,0,0,80.0200000000001,0,12.6065473415939
"59",2014,9.89775342465753,0,0,49.74,0,8.55492237442922
"60",2015,0,0,0,0,0,0
"61",2016,25.5481147540984,0,0,76.05,0,0
"62",2017,94.5636438356164,0,0,396.6,0,86.4176947162427
"63",2018,3.5661095890411,0,0,18.1,0,2.6014583772392
"64",2019,29.5945479452055,0,0,125.2,0,0
"65",2020,1.87409836065574,0,0,0.82,0,0
"66",2021,0,0,0,0,0,0
"67",2022,0,0,0,0,0,NA
