"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"31",1951,1816,745.564383561644,456,577.43355170659,159.571428571429,223,203
"32",1952,3095,1028.48087431694,442,879.023617616445,264.714285714286,288,275
"33",1953,1910,880.517808219178,544,684.5329899357,263.857142857143,320,294
"34",1954,1890,850.827397260274,504,718.954744427686,227.285714285714,296,266
"35",1955,654,411.646575342466,380,375.196366501079,211.857142857143,237,221
"36",1956,3750,1394.58469945355,759,1069.90036814279,279.714285714286,325,316.25
"37",1957,1520,717.221917808219,438,637.772877742301,273.285714285714,301,284
"38",1958,2486,1127.82465753425,640,809.395054909459,353.571428571429,380,365
"39",1959,604,421.671232876712,420,387.236223091977,240.428571428571,265,261
"40",1960,731,425.612021857923,345,383.691543065314,231.285714285714,245,241
"41",1961,689,415.095890410959,340,376.475374785032,202.714285714286,217,209
"42",1962,1048,466.249315068493,315,389.176059430858,189.571428571429,205,201
"43",1963,1668,774.904109589041,559,584.999853453828,215.714285714286,260.6,230.6
"44",1964,926.5,489.590163934426,350,423.672097349712,197.428571428571,233,211
"45",1965,1970,1058.1397260274,664,732.049340568108,244.571428571429,292,280
"46",1966,800,435.679452054795,348,341.828493150685,172.142857142857,207.2,191
"47",1967,1518,733.27397260274,430,565.983009349859,206.428571428571,227.4,214
"48",1968,469,369.844262295082,324,307.531949865556,154.714285714286,193.5,169
"49",1969,2072,729.706849315068,398,630.545958776205,201,238.4,210
"50",1970,1320,701.460273972603,439,519.778922097689,230.428571428571,248,232
"51",1971,2276,943.216438356164,567,734.172944972909,244,276,260.2
"52",1972,1555,790.622950819672,409,673.757158036256,222.428571428571,258,236.25
"53",1973,607.2,386.095890410959,366,339.299048706241,170.714285714286,200.4,191
"54",1974,2060,1013.66301369863,727,748.795403348554,252.428571428571,272,268
"55",1975,1620,665.208219178082,393,600.031911285062,254.142857142857,279,268
"56",1976,857,463.606557377049,371,402.91036477184,211.571428571429,265.5,250
"57",1977,330,263.73698630137,291,244.11230459307,128.571428571429,152,141.8
"58",1978,1450,727.783561643836,545,562.552481810951,177.428571428571,226,193.8
"59",1979,687,361.821917808219,292,316.90946197638,124.857142857143,178,141
"60",1980,1160,565.475409836066,401,450.445546884677,120.142857142857,184,141
"61",1981,618.2,357.501369863014,330,309.956499959414,101.142857142857,118.2,110.4
"62",1982,2442,1111.49589041096,663,723.711988295746,220.428571428571,250,233.2
"63",1983,2092,1007.67945205479,569,776.734773111211,300.857142857143,325,312
"64",1984,1940,921.215846994535,604.5,793.230923552768,264.428571428571,319.5,285.5
"65",1985,1030,570.547945205479,420,440.333113834815,192.142857142857,236.4,214.2
"66",1986,1570,783.115068493151,409,608.566549519204,201.142857142857,224.4,206
"67",1987,642,395.361643835616,362,345.51263215528,200,216.2,206.2
"68",1988,554.5,346.814207650273,348,297.242975483916,121,142,132.25
"69",1989,1836,635.079452054795,294,513.285484595313,118.142857142857,180,161
"70",1990,524,318.076712328767,304,269.888839174524,113,147,131
"71",1991,407.2,270.071232876712,265,240.432961285714,100.714285714286,128,112.2
"72",1992,289.5,198.800546448087,231,182.767890488183,65.2857142857143,88,76.25
"73",1993,1962,787.846575342466,312,566.730833447593,140.857142857143,185.8,172.4
"74",1994,370,255.824657534247,293,233.13657333534,66.8571428571429,89,80
"75",1995,1820,724.6,447,498.760936215499,155.571428571429,184,170
"76",1996,1950,922.614754098361,539.5,699.157179978491,146.857142857143,188.5,161.75
"77",1997,1626,908.224657534247,592,588.28879619384,176.714285714286,221.4,187.2
"78",1998,1986,867.21095890411,448,724.357013402123,200.571428571429,248,210
"79",1999,2190,904.232876712329,492,690.894733196568,237.571428571429,272.8,259
"80",2000,1150,568.153005464481,370,479.36733362843,139.428571428571,182.5,155.25
"81",2001,403.6,290.594520547945,330,269.398774148226,116,143.4,128
"82",2002,813.000000000001,397.3,318,319.443765207395,97.0714285714286,108,98.38
"83",2003,989.4,442.154246575342,326,382.127307187538,73.4428571428572,107.4,94.42
"84",2004,802.5,382.846448087432,289,326.078692753058,84.9142857142857,105.5,91.15
"85",2005,739.800000000001,429.845479452055,323,296.064958628343,101.085714285714,133.4,111
"86",2006,2476,968.397260273973,598,781.784355689972,194,227,209
"87",2007,900,443.366575342466,352,379.16458609163,88.3571428571428,115.4,102
"88",2008,1230,508.562841530055,320,440.027582090287,113.571428571429,147,130.25
"89",2009,674,347.823561643836,279,286.931135251505,104.8,119,113.2
"90",2010,624,317.192876712329,280,276.186531805557,88.2714285714285,126.2,99.5
"91",2011,1818,761.021917808219,476,635.425485050878,157.714285714286,172,161.2
"92",2012,996,424.497267759563,279.5,322.633885853066,96.4285714285714,126,114
"93",2013,651.4,359.347945205479,295,290.861511415525,145.428571428571,173,166.2
"94",2014,468,279.313424657534,228,240.111133289846,109.057142857143,147.4,134.2
"95",2015,605.4,343.750684931507,259,269.542529021915,135.142857142857,151,143.2
"96",2016,1180,497.707650273224,278,368.661896150988,116.714285714286,160.5,139.25
"97",2017,2276,849.994520547945,314,647.131721619324,190.571428571429,210,207
"98",2018,659.8,361.284931506849,304,322.89887801696,157.571428571429,172.4,167.2
"99",2019,1458,575.975342465753,261,473.106506849315,168.142857142857,192.4,183
"100",2020,431,279.05737704918,259,252.567364905889,132,150.5,144
"101",2021,256.2,195.938082191781,200,184.81776577304,99.7714285714286,126,116.2
"102",2022,482.2,288.915309446254,247,265.074801051534,121.142857142857,139,123.6
