"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1912,920,408.114754098361,224,272.165552092637,31,36,31
"2",1913,920,448.42032967033,350,332.178958800662,24,28,28
"3",1957,914.2,460.933884297521,277,277.396315183043,15.5714285714286,26.2,21
"4",1958,1496,778.821917808219,516,427.274983078163,27.7142857142857,57.4,39
"5",1959,701.4,318.950684931507,151,177.478223999546,21.4285714285714,26,24.2
"6",1960,848.5,319.153005464481,78,164.536554293361,15.2857142857143,23,20
"7",1961,995.6,405.580821917808,212,226.433145591985,15.4285714285714,33,26
"8",1962,739.6,291.906849315068,210,182.66331248402,19.8571428571429,27,24
"9",1963,1276,518.895890410959,241,267.746590462989,24.1428571428571,36,31
"10",1964,547.5,316.794808743169,297.5,216.832618811061,8.41428571428571,24,13
"11",1965,759.200000000001,458.791780821918,271,202.903081895274,14.3571428571429,26.4,19
"12",1966,884.400000000001,352.624657534247,239,227.359575526612,19.5714285714286,24.4,23
"13",1967,853,389.284931506849,342,260.876246869918,23.5714285714286,28,25
"14",1968,608,334.819672131148,153,161.401079293042,21.1428571428571,29.5,26
"15",1969,1330,558.435616438356,379,360.121379664579,21,39,32
"16",1970,741.6,484.980821917808,182,171.043054416172,19,23,21
"17",1971,1070,622.586301369863,452,363.823976160825,19,29,23
"18",1972,825.5,454.295081967213,260.5,267.344483561501,26.4285714285714,34.5,30
"19",1973,780,366.098630136986,230,213.830798334086,21.2857142857143,26,23
"20",1974,2054,900.635616438356,571,420.418337539053,27.1428571428571,36,31
"21",1975,1250,487.378082191781,249,312.567762906224,27,31.4,27.2
"22",1976,510.5,265.879781420765,199.5,165.918587105063,27.2857142857143,39.5,31
"23",1977,155.2,72.2054794520548,44,53.7576964424364,11,13,11
"24",1978,1156,534.219178082192,394,289.923745923027,26.5714285714286,42,35.2
"25",1979,610,231.575342465753,75,139.051566583684,21,26,24
"26",1980,928.400000000001,467.876712328767,304,223.764232286272,21.1428571428571,28,24
"27",2005,706.4,309.981736526946,253.5,228.862161477122,23,35.42,30.455
"28",2007,383.2,149.503278688525,71.6,120.561918350825,26.5428571428571,27.5,26.9
"29",2008,567,211.656218905473,95.6,165.798644540081,24.2142857142857,25.8,24.7
"30",2009,412.2,155.67033492823,60.9,97.6181241204616,25.1142857142857,28.78,26.52
"31",2010,753.3,294.635263157895,148.5,236.593284865978,25.8285714285714,38.15,27.48
"32",2011,376.8,105.467857142857,35.4,33.1985013351135,29.7857142857143,29.57,29.435
"33",2012,651,217.457142857143,107,185.609751510773,26.0142857142857,29.1,27.4
"34",2013,356,145.5,52,116.95704796783,20.6428571428571,23,22.4
"35",2014,223.7,94.8765887850467,36.3,84.1808335151298,10.4842857142857,12.89,11.7
"36",2015,180.6,76.472380952381,43.45,62.1704919274806,15.7,18.2,16.845
"37",2016,522.2,187.084507042254,59.5,154.002440076413,18.6285714285714,19.8,18.86
"38",2017,784.3,360.013805970149,329.5,269.511212754907,23.7285714285714,33.17,30.97
"39",2018,430.2,136.964114832536,47.9,121.944713620485,14.6714285714286,17.58,16.24
"40",2019,997,315.02511627907,123,277.550001036699,17.4142857142857,21.6,18.91
