"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1912,11400,4595.97540983607,2650,2917.67746222772,484.571428571429,585,490
"2",1913,10600,5189.66208791209,4730,3690.09751196729,488,640,568
"3",1917,10000,4016.29315068493,1760,3094.69898167049,381.428571428571,478,410
"4",1918,6621,2896.29395604396,1680,2218.18049333048,273.571428571429,350,330
"5",1932,8620,3707.14207650273,2835,2628.2521020059,164.142857142857,218,178
"6",1933,9400,3832.30684931507,2040,2836.77518813014,202.857142857143,350,270.4
"7",1934,5924,2629.85479452055,1510,1849.66769347852,191.428571428571,234.8,206.8
"8",1935,10380,4748.57808219178,4200,3497.95660243866,256.428571428571,329.2,293.2
"9",1936,10600,4993.15846994536,2530,2786.08521750201,307.285714285714,406,369.5
"10",1937,11280,3950.3698630137,840,2912.13455118702,289.714285714286,326,316
"11",1938,24440,10498.2630136986,6560,6196.93945553071,494.428571428571,588,537.8
"12",1939,6130,2981.23835616438,2000,2055.94906965421,218,248.8,230.2
"13",1940,17800,7076.42896174863,2795,3779.6627413582,284,366,354
"14",1941,21080,9239.31232876712,7780,5522.57011813989,494.714285714286,806,596.4
"15",1942,14800,7023.63287671233,5160,3985.55994767293,527,692,640.8
"16",1943,13120,6170.34520547945,4870,4084.36532897468,437.142857142857,533.2,468.8
"17",1944,5805,2748.15300546448,2330,2003.948702725,340.571428571428,417,352.25
"18",1945,10100,5007.17260273973,4350,3663.95871647845,345.714285714286,387,359.8
"19",1946,12160,6610.91780821918,5540,4119.03000969753,359.285714285714,423,391.6
"20",1947,7050,2991.73424657534,1700,1886.31082789939,293.571428571429,365,342
"21",1948,10850,4764.37158469945,2500,3144.68197326353,290,705.5,524.5
"22",1949,11440,4485.44657534247,2020,2987.14277821946,366,446.4,400
"23",1950,11420,4387.09863013699,1260,3015.88317372217,346.142857142857,440,398.6
"24",1951,20000,7734.93150684932,6350,4177.52456826908,436.857142857143,532.2,458.4
"25",1952,18350,8826.57923497268,6275,6045.85881240329,507.571428571429,678,626
"26",1953,14260,7840.86301369863,6150,4785.86080686846,483.142857142857,552,521.2
"27",1954,16020,7272.34246575342,3880,4653.41523649061,586.142857142857,718.8,672.8
"28",1955,6416,3285.33698630137,3300,2503.14357301755,318.857142857143,436.4,372.6
"29",1956,21650,9811.81147540984,6630,5272.08969555035,383,519.5,471.5
"30",1957,10220,4764.78082191781,1980,3256.62096263095,353.714285714286,483.4,400.8
"31",1958,24780,12271.6602739726,8810,7398.23373721095,579.142857142857,952.8,710.2
"32",1959,11000,4752.46301369863,2050,2965.86228431446,418.571428571429,498.4,450
"33",1960,10450,4315.36338797814,1245,2485.91523864761,354.571428571429,476,401.5
"34",1961,9992,3822.78904109589,2460,2515.59760669089,356.285714285714,472,456
"35",1962,7080,3058.20821917808,1970,2082.79042148347,441.142857142857,495,462.4
"36",1963,16400,6151.87123287671,2880,3959.4599364709,481.142857142857,577.6,523
"37",1964,6950,3361.41256830601,2455,2442.76809222199,382,433,406
"38",1965,15300,6097.5698630137,2600,3311.57005256897,400,474,439
"39",1966,9736,3969.60273972603,2050,2347.362364941,367.285714285714,474,426
"40",1967,9524,4538.31506849315,3370,2506.70893271112,336,450,410
"41",1968,6445,3031.53005464481,1390,1624.88961423367,335.142857142857,472.5,360
"42",1969,13560,6222.07945205479,3840,4044.61729837285,311.142857142857,387.6,336
"43",1970,12200,5797.01095890411,1740,2287.13749078113,307.714285714286,445.2,424
"44",1971,14780,7099.96712328767,4440,4167.48678405666,424.285714285714,642,530
"45",1972,9630,4916.80327868852,2555,2487.9175889305,477.285714285714,540.5,499
"46",1973,8764.00000000001,4066.76438356164,2110,2442.82931506849,451.428571428571,484.2,468
"47",1974,20200,9044.37260273973,5810,4312.81361222691,506,588.4,559.8
"48",1975,13500,5618.76438356164,2550,3634.57724263061,508.142857142857,631.8,552
"49",1976,4795,2703.75409836066,2025,1842.9020261419,491,560,511.25
"50",1977,1440,786.41095890411,633,690.314033979719,245.857142857143,297.4,264.4
"51",1978,12300,5796.32054794521,3060,3259.9979751527,432.571428571429,689.2,532.8
"52",1979,5786,2396.70136986301,1060,1714.05402023115,574,649.8,623.2
"53",1980,12200,5355.01092896175,3135,3389.25132058288,573.714285714286,646,601
"54",1981,6192,2817.42191780822,1640,1858.00359937001,492.285714285714,616,555
"55",1982,17940,7653.9095890411,5630,4623.42845934887,685,861.8,779.6
"56",1983,29000,11352.7232876712,6700,7306.84692608761,668.285714285714,1050,806
"57",1984,14750,6475.06830601093,4020,3846.03940491505,676.428571428571,916.5,749
"58",1985,7520,3417.3095890411,2230,2235.57158038309,572.142857142857,712,668.6
"59",1986,13940,5551.61917808219,1820,2635.9788297091,548.857142857143,614.4,581.4
"60",1987,6686,2963.74246575342,1570,2110.2467088163,436.571428571428,534.8,448
"61",1988,6105,2790.56557377049,2030,1742.65638103726,439.714285714286,479,459.25
"62",1989,10236,4302.57260273973,2500,3112.4085594055,493.285714285714,572,530.4
"63",1990,5262,2436.71780821918,1490,1554.71554852004,532.571428571428,623.8,577.6
"64",1991,3860,1709.97260273973,930,1283.91165355193,514.428571428571,544,534.4
"65",1992,4790,2028.95355191257,1135,1352.2261183754,511.571428571429,625.5,518.25
"66",1993,12160,5531.57534246575,3300,3802.43324406908,626.857142857143,755.4,677
"67",1994,3598,1934.55890410959,1160,1523.95034386934,573.142857142857,626.4,596
"68",1995,20920,8213.74794520548,3200,4883.91202674966,479.571428571429,751,529.6
"69",1996,16750,6185.38524590164,2795,4061.42176265978,702,733,709.25
"70",1997,16220,6430.13698630137,2760,3428.48242207663,696,777.4,758.4
"71",1998,25320,9219.14794520548,5390,6209.03477135861,687.857142857143,964.8,902.2
"72",1999,13880,5948.60821917808,3930,4100.5134716088,718.142857142857,869,783.6
"73",2000,10700,4389.41256830601,2230,2892.89430621345,623.285714285714,769,756
"74",2001,3872,1862.98356164384,1210,1513.40468279057,605.142857142857,652,621.8
"75",2002,8884,4319.08767123288,3240,2762.94871498365,519.142857142857,631,595
"76",2003,13400,5877.96164383562,3710,3781.39644448398,504.285714285714,653.6,542.4
"77",2004,10450,4985.56284153005,3875,3425.58561680578,572.571428571429,713,675.75
"78",2005,10460,4584.6,3810,3400.13610172172,711.857142857143,814,749.2
"79",2006,20260,9511.21095890411,7010,6801.97068486988,697.428571428571,836.4,816.2
"80",2007,8030,3427.84657534247,2280,2320.26212591529,663.571428571428,698.2,681
"81",2008,8420,3984.18306010929,3260,2946.02172131148,696.285714285714,751,711.75
"82",2009,6964,3119.26849315069,1950,1877.55294263785,624.714285714286,666.4,650.4
"83",2010,10500,4999.20273972603,3880,3905.29066865098,638,817.2,664.4
"84",2011,14100,6505.22465753425,5250,4969.4468297456,625.428571428571,840,804.4
"85",2012,10100,4140.40983606557,1995,2931.11010474522,649.857142857143,825.5,781.75
"86",2013,5636,3014.91232876712,2710,2092.71616738841,648.571428571428,694.4,665
"87",2014,3332,1800.16164383562,854,1130.99823693784,539.142857142857,608.4,583.2
"88",2015,5496,2921.92876712329,1850,1386.1523541731,579.285714285714,611,591.4
"89",2016,15300,5872.35792349727,3360,3476.51266107048,465.428571428571,586.5,559.25
"90",2017,19800,8935.04657534247,5720,5638.62970025508,665.285714285714,847.4,798.8
"91",2018,5794,2715.01369863014,1760,1868.21507690459,628.571428571428,796.4,742.4
"92",2019,14220,5839.6602739726,3230,3594.51857062748,504.142857142857,633.799999999999,520
"93",2020,3490,2008.24043715847,1640,1512.57984342437,588.857142857143,635.5,601.25
"94",2021,3960,2047.15616438356,1180,1500.25912589693,470,588,497.4
"95",2022,5416,2732.18960244648,1980,1965.71353857688,605,741.8,632
