"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,1991.63043478261,1541,1850,2659,2770,1524.28571428571,NA
"2",1959,3096.0904109589,1380,2530,5988,6468,1034.14285714286,2503.16105739099
"3",1960,3441.72131147541,1745,3070,5895,6625,1344.28571428571,2810.3814136683
"4",1961,2862.87123287671,1560,2520,4646,5932,1285.71428571429,2320.27660326065
"5",1962,2521.82739726027,1154,2020,4530,7036,1043.85714285714,1888.60649487499
"6",1963,1630.26575342466,800,1240,2816,4326,689.714285714286,1071.28852591472
"7",1964,1298.08469945355,713.5,1110,2375,2622.5,561.142857142857,1019.79218732088
"8",1965,2799.09589041096,1370,2190,5286,5768,1132.85714285714,2236.40899192132
"9",1966,3077.44657534247,1348,2820,5546,6380,1264.28571428571,2213.31418786693
"10",1967,3256.12328767123,1170,2950,6168,6736,1050.14285714286,2706.68618660416
"11",1968,3763.06010928962,2065,3400,5755,7420,1850,2835.50303760849
"12",1969,4022.38356164384,1770,3760,6582,7452,1474.28571428571,3306.02404870624
"13",1970,3166.05479452055,1804,2800,5632,6266,1391.42857142857,2653.71261655347
"14",1971,2388.03561643836,1050,1690,5036,6236,845.714285714286,1949.03580027279
"15",1972,3114.34426229508,1465,2985,4970,5540,1187.14285714286,2532.43800022079
"16",1973,3731.31506849315,1720,3350,6516,6924,1414.28571428571,3053.85080946451
"17",1974,3790.51232876712,1400,3010,7532,8168,1278.57142857143,3012.89240348692
"18",1975,3425.39726027397,1640,3590,5258,5776,1421.42857142857,2902.49365858423
"19",1976,3481.19672131148,1375,2640,6915,8765,1298.57142857143,2764.4349883651
"20",1977,2498.19178082192,1154,1950,4818,5146,950,2053.26216831361
"21",1978,3292.79452054795,1514,2460,6348,9936,1127.14285714286,2669.2755789302
"22",1979,3210.49315068493,1574,2470,6076,6694,1258.57142857143,2641.07105511114
"23",1980,3659.28961748634,2275,3175,6440,7255,2091.42857142857,2919.99576470888
"24",1981,4336.35616438356,2648,3760,6872,7802,2300,3157.13858355055
"25",1982,4521.2602739726,1734,3770,7834,11200,1544.28571428571,3626.41108491489
"26",1983,3416.1095890411,1520,3160,6034,7476,1132.85714285714,2789.84685220279
"27",1984,3341.03825136612,1500,3085,5975,6515,1080,2523.43264357208
"28",1985,4420.7397260274,1550,3250,9406,11900,1385.71428571429,2872.40375583321
"29",1986,3982.90410958904,2292,3700,5776,7160,1852.85714285714,3099.83676688608
"30",1987,2593.29589041096,1434,2370,3916,4998,1187.14285714286,2124.49771689498
"31",1988,3038.02459016393,982,3165,5320,5845,658.428571428571,2617.51096722842
"32",1989,3403.53424657534,1908,2940,5092,6052,1678.57142857143,2614.75285749706
"33",1990,4383.15068493151,2388,4030,6886,7804,1867.14285714286,3422.92301816184
"34",1991,3913.15068493151,1654,4030,6142,7048,1472.85714285714,3308.47856008426
"35",1992,3643.08743169399,2170,3645,4985,6162.5,1571.42857142857,3084.15976032564
"36",1993,4832.32876712329,2594,4060,8000,9522,1927.14285714286,3952.35511744712
"37",1994,2857.97260273973,1470,2540,4620,5458,1395.71428571429,2440.42619585131
"38",1995,2819.47945205479,1650,2770,4178,4624,1440,2281.28585104619
"39",1996,3267.9781420765,1690,2700,6035,7147.5,1554.28571428571,2448.82926923275
"40",1997,3914.21917808219,2320,3580,6326,7284,1530,3174.49153175592
"41",1998,3710.65753424658,1720,2610,7226,7798,1320,3085.58560038389
"42",1999,2811.56712328767,1210,1880,5506,6814,953.142857142857,2352.52832665588
"43",2000,2492.13114754098,1560,2200,3945,4407.5,1405.71428571429,2047.63440505864
"44",2001,3643.20547945205,1734,3420,5880,7146,1152.85714285714,3088.12578586904
"45",2002,3023.5698630137,1130,2220,5670,6420,962.142857142857,2594.9516804469
"46",2003,2294.46575342466,1200,2100,3788,4246,1137.14285714286,1824.44444444444
"47",2004,3095.71038251366,1615,2820,4700,5647.5,1422.85714285714,2464.19716519596
"48",2005,2816.62465753425,1124,1930,5664,7274,935.571428571428,2306.11740688906
"49",2006,3125.45205479452,1904,2920,4706,5124,1657.14285714286,2620.6984876575
"50",2007,3948.78356164384,1612,3850,6506,6940,1005.14285714286,3293.85792167458
"51",2008,4900.84153005464,1585,3595,8945,10450,1059.71428571429,4023.14034991531
"52",2009,4587.53424657534,2116,3780,7812,8840,1362.85714285714,3735.70996074264
"53",2010,3157.75342465753,1520,2930,5610,6496,1450,2844.37064579256
"54",2011,3779.17808219178,1518,3180,7292,8238,1207.14285714286,3006.16228719798
"55",2012,2796.16120218579,947.5,1775,5860,6410,735.857142857143,2409.17079331138
"56",2013,2993.20547945205,1510,2540,4868,6238,1184.28571428571,2232.55023476083
"57",2014,3288.35616438356,1690,2850,5522,7218,1357.14285714286,2732.00254488962
"58",2015,2825.80821917808,1748,2450,4706,5366,1574.28571428571,2347.36428571429
"59",2016,2922.00819672131,1525,2885,4165,4580,910.714285714286,2588.40726145439
"60",2017,3747.42465753425,1388,3780,6096,6504,1238.57142857143,3068.72526970746
"61",2018,4988.65753424658,2594,4010,8118,10200,2335.71428571429,3813.29491339843
"62",2019,4566.38356164384,2340,4480,6702,7280,1908.57142857143,3872.63537119521
"63",2020,3637.51639344262,1395,2835,6455,8107.5,1038.71428571429,2971.15216977922
"64",2021,2521.31868131868,1750,2230,3430,4078,1450,NA
