"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,226.021739130435,196.1,215,268.6,289,194.714285714286,NA
"2",1959,351.827397260274,179.4,302,688.8,735.2,146.142857142857,295.037976394114
"3",1960,422.013661202186,218,340.5,735,858.75,189.857142857143,309.840573770492
"4",1961,348.895890410959,220.8,304,577.6,649.4,172.285714285714,270.812820697687
"5",1962,327.38904109589,168,272,557.2,677.2,160.571428571429,252.613153889289
"6",1963,304.632876712329,161.4,236,468.4,758,141.857142857143,219.235948032181
"7",1964,284.079234972678,167,240.5,433,547.25,134,225.751268540203
"8",1965,437.830136986301,204.4,381,749.6,836.4,191.428571428571,342.537648105319
"9",1966,462.950684931507,233,380,834.6,926.4,182,350.34635062413
"10",1967,477.854794520548,226,442,804.4,900,200,408.742874638791
"11",1968,448.841530054645,267,407.5,663,793,234.142857142857,355.797024000857
"12",1969,517.216438356164,272,469,818.400000000001,949.8,226.857142857143,435.028439814004
"13",1970,462.2,277,410,736,917.200000000001,255.428571428571,397.900450708712
"14",1971,432.254794520548,265,352,748,931.4,233.714285714286,367.178201335329
"15",1972,468.948087431694,255,460,701,779,242.714285714286,401.403322645285
"16",1973,549.720547945205,331,479,803.4,940.8,270,443.821219446683
"17",1974,529.424657534247,269,460,906.2,1060,243.285714285714,433.599753974649
"18",1975,581.095890410959,349,560,880.4,984,306,477.122104904228
"19",1976,502.948087431694,281,430,890.5,1027.5,255.857142857143,437.874255434911
"20",1977,412.180821917808,236.4,340,783.2,889.6,215.142857142857,360.004372590879
"21",1978,467.26301369863,290,402,785,936.4,260.285714285714,389.872944232728
"22",1979,590.46301369863,336.2,484,924.4,1018,290,486.940737654771
"23",1980,536.901639344262,392.5,480,731.5,854.75,361.857142857143,446.065171745644
"24",1981,511.86301369863,307,450,766.6,977.6,268.428571428571,409.713561643836
"25",1982,546.060273972603,290.4,450,915.6,1108,271.714285714286,443.086865058218
"26",1983,460.372602739726,266.2,423,774.4,908.8,226.142857142857,404.667185065807
"27",1984,462.024590163934,260,426.5,730.5,826,199.714285714286,374.747176114238
"28",1985,575.224657534247,281.4,430,1092,1446,270.571428571429,415.672876712329
"29",1986,580.849315068493,336.4,504,766,1036,268.142857142857,429.724931506849
"30",1987,431.27397260274,256,417,646,706,227,370.580621682463
"31",1988,486.407103825137,220.5,475,800,906.75,190.142857142857,402.535111202951
"32",1989,429.876712328767,277.4,391,622,714.2,256.714285714286,374.513206699573
"33",1990,583.076712328767,298,540,840,1108,272.428571428571,437.641753345589
"34",1991,575.695890410959,284.4,555,936.200000000001,1098,268.714285714286,475.571643835616
"35",1992,497.161202185792,307,491,694,767,282.571428571429,433.955920556437
"36",1993,602.386301369863,398,533,866.8,1114,314.142857142857,492.574823258933
"37",1994,463.257534246575,286.4,430,645.6,789.4,257.428571428571,386.188799114848
"38",1995,445.328767123288,265.4,420,676.8,779.6,251.285714285714,381.109210697978
"39",1996,385.18306010929,214.5,370.5,597,676,181.714285714286,317.958835442431
"40",1997,521.153424657534,292.4,443,783.4,1102,238,400.683806931273
"41",1998,409.542465753425,227.4,309,727.4,821.4,211.857142857143,354.046956260514
"42",1999,357.227397260274,196,282,543.4,702,177.714285714286,289.554695585997
"43",2000,374.245901639344,236.5,338,536.5,687.75,197.428571428571,303.783606557377
"44",2001,451.547945205479,237.4,424,678.2,872.6,188.428571428571,375.751888951097
"45",2002,406.72602739726,231.4,348,637.6,775.2,213.714285714286,345.778630136986
"46",2003,343.175342465753,192.8,307,538,632,178,280.889235971989
"47",2004,440.002732240437,250,373,754,848.75,220,351.488539002844
"48",2005,408.038356164384,213,305,700.2,903.2,180.142857142857,327.149850654032
"49",2006,419.972602739726,221,388,625.8,819.6,190.285714285714,337.329744051911
"50",2007,440.660273972603,235,399,757.4,866,195,364.347544746417
"51",2008,614.415300546448,269.5,522.5,917,1212.5,212.857142857143,456.234183117277
"52",2009,630.47397260274,296.4,518,1030,1338,247.285714285714,488.299793318914
"53",2010,478.92602739726,286,448,742,887.6,261,392.176470519363
"54",2011,553.049315068493,328.4,482,859.6,1018,284.714285714286,432.848552385255
"55",2012,420.833333333333,234,356.5,684,756.75,201,361.606138761726
"56",2013,512.443835616438,260,436,799,1058,232.571428571429,386.889758707136
"57",2014,524.002739726027,293.4,442,929.6,1074,257.428571428571,416.287417688056
"58",2015,457.345205479452,312.4,401,619.8,879.4,290.285714285714,362.113561795302
"59",2016,553.601092896175,332,487,815.5,961.25,264.714285714286,415.984258037411
"60",2017,594.441095890411,265,496,1096,1330,246.714285714286,446.681553406751
"61",2018,675.641095890411,394.4,557,1038,1278,376,489.304753644789
"62",2019,695.309589041096,367.4,640,1070,1298,336.142857142857,537.257986404367
"63",2020,559.617486338798,310,480,892.5,1092.5,268.571428571429,465.336612021858
"64",2021,431.74358974359,244.4,399,613.2,743.4,224,NA
