"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,312.934782608696,219.1,300,444.5,480.25,192.285714285714,NA
"2",1959,1038.75616438356,250,651,2466,3500,187,702.071597738639
"3",1960,1013.37431693989,250,664,2155,2735,205.714285714286,606.570769789601
"4",1961,625.778082191781,220,472,1220,1708,178.571428571429,385.068437052668
"5",1962,641.668493150685,219,333,1318,2228,162.428571428571,391.872530935414
"6",1963,409.942465753425,122,200,952,1474,85.2857142857143,194.780927291886
"7",1964,293.431693989071,131,220,559,732,101.142857142857,193.558856595742
"8",1965,749.178082191781,160.4,329,1812,3026,115,308.545817429653
"9",1966,724.328767123288,185.4,480,1646,2058,167.571428571429,412.824388802471
"10",1967,926.597260273973,223.6,631,2190,2846,165.714285714286,680.256737016408
"11",1968,1246.01639344262,450,900,2295,3575,394.142857142857,671.964382370355
"12",1969,1206.38904109589,320.8,851,2548,3286,248.857142857143,815.573836236286
"13",1970,942.904109589041,340,795,1714,2128,262,657.543251017188
"14",1971,844.183561643836,226,445,1832,3000,171.714285714286,557.572564101533
"15",1972,1097.66393442623,371,838.5,1790,2685,307.142857142857,765.096244288738
"16",1973,1434.77260273973,400,964,3286,3820,241.285714285714,968.449015286877
"17",1974,1517.11780821918,285.8,735,4200,5300,252.857142857143,935.453234076492
"18",1975,1397.76438356164,418,1050,2636,3364,286.714285714286,804.191823290864
"19",1976,1229.34153005464,262,577.5,3380,4110,187.285714285714,835.331291652568
"20",1977,629.827397260274,213.4,379,1500,1908,161.285714285714,404.71299776999
"21",1978,756.797260273973,237.4,450,1512,3182,151.285714285714,455.456218121241
"22",1979,803.309589041096,220,450,1850,2376,174.285714285714,460.965881044374
"23",1980,990.644808743169,420,750,2015,2607.5,320,647.291211293261
"24",1981,1154.22191780822,445.8,878,2286,3440,285.285714285714,665.557876712329
"25",1982,1759.94444444444,499,699.5,5535,7476.5,487.142857142857,NA
"26",1988,758.799065420561,186,385,1889,2511.5,153,NA
"27",1989,1117.61917808219,454.8,854,2050,2512,396.142857142857,829.210556717824
"28",1990,1429.27397260274,410.4,1270,2480,3030,328.857142857143,913.192400117942
"29",1991,1177.83561643836,309.6,943,2356,2772,230.714285714286,844.538014052052
"30",1992,1455.07650273224,675.5,1360,2410,2837.5,397.428571428571,991.691872668922
"31",1993,1660.35342465753,744.6,1230,2910,3886,549.285714285714,1136.99157697325
"32",1994,1370.48219178082,523.2,1220,2496,2998,429.142857142857,792.272195293291
"33",1995,1023.55890410959,392.4,840,1856,2346,307.857142857143,726.123757932878
"34",1996,886.112021857924,290,699,1695,2030,209,567.787155560036
"35",1997,1107.04109589041,430.8,849,2046,2668,325.142857142857,758.308722844887
"36",1998,1245.21643835616,331,698,2902,3982,282.571428571429,806.655431022554
"37",1999,763.06301369863,239.2,469,1482,1972,148.714285714286,468.373259876911
"38",2000,935.598360655738,412.5,800,1570,1840,307.142857142857,613.647573286983
"39",2001,1395.4602739726,303.4,1170,2450,3610,223.428571428571,933.245625920343
"40",2002,880.493150684931,230,527,1930,2340,202.285714285714,676.635487510072
"41",2003,673.380821917808,240,432,1410,1636,205.571428571429,472.93626007174
"42",2004,1175.48360655738,395.5,811.5,2205,3002.5,278.428571428571,766.845219437322
"43",2005,995.084931506849,266.4,600,2190,2646,225.142857142857,623.464448793216
"44",2006,1313.14246575342,465,1130,2384,2810,282.142857142857,854.54138195004
"45",2007,1211.67397260274,312,955,2546,2942,206.285714285714,802.478921933008
"46",2008,1668.85245901639,439.5,1135,3445,4272.5,232.857142857143,1020.60872576336
"47",2009,1668.60273972603,502.4,1120,3468,4436,407.857142857143,1099.96042024946
"48",2010,1040.94520547945,361.4,751,2240,2774,320.285714285714,703.734663870136
"49",2011,1697.07123287671,477,1230,3612,4264,383.571428571428,1096.90344179253
"50",2012,940.114754098361,218,504,2230,2547.5,186.285714285714,704.880831861073
"51",2013,1116.75890410959,376.2,818,2282,3426,329.714285714286,571.214632967726
"52",2014,1203.61369863014,517,815,2360,3630,422.857142857143,898.24513149595
"53",2015,1045.38356164384,426.2,748,1816,3048,321.857142857143,719.756562207637
"54",2016,1241.53278688525,336.5,996.5,2420,2760,231,848.226963863747
"55",2017,1556.55342465753,296.2,1190,3196,3632,206.571428571429,940.620953343617
"56",2018,1442.48219178082,357.4,964,2984,4180,297,832.959065315963
"57",2019,1493.97534246575,485.6,1300,2646,3198,370.571428571429,977.437820177405
"58",2020,1486.26229508197,417.5,1045,2975,3997.5,323.571428571429,932.435407262216
"59",2021,980.930402930403,395.2,744,1736,2448,339.142857142857,NA
