"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,212.695652173913,141.4,198.5,289.8,348.6,102.428571428571,NA
"2",1959,469.345205479452,100,321,1150,1498,76.8571428571428,341.965724476197
"3",1960,484.349726775956,136,347,1010,1282.5,107,310.877083875445
"4",1961,338.578082191781,120,255,699,884.4,102.857142857143,202.277469212675
"5",1962,307.517808219178,106,169,713.4,1168,82.7142857142857,200.786759565423
"6",1963,198.035616438356,60,100,478.2,755,52.4285714285714,144.128408255918
"7",1964,156.445355191257,76,117,300,383,59.2857142857143,90.2061164927968
"8",1965,345.095890410959,94,173,842.8,1122,70.2857142857143,171.335173777896
"9",1966,325.021917808219,84.4,230,718.6,815,68.4285714285714,205.664482496195
"10",1967,410.175342465753,114.8,328,914.4,1070,83.1428571428571,322.870864209247
"11",1968,648.147540983607,257,500,1070,1685,234,369.31138815647
"12",1969,642.542465753425,166.8,520,1300,1552,124.428571428571,424.694513641073
"13",1970,473.750684931507,171,418,863,1008,118.571428571429,349.824720758693
"14",1971,413.66301369863,94.2,212,920.6,1334,62.5714285714286,278.670820670734
"15",1972,475.136612021858,181.5,393,775,1065,138.714285714286,342.464190419081
"16",1973,680.084931506849,233.6,544,1386,1608,156.714285714286,470.590090947218
"17",1974,719.087671232877,143.8,424,1838,2066,123.714285714286,530.032232014561
"18",1975,618.953424657534,215.4,511,1106,1360,122.428571428571,401.354263781351
"19",1976,601.669398907104,148,350.5,1575,1935,96.1428571428571,461.518204622913
"20",1977,353.6,117,200,879.6,1006,90.8571428571428,255.77122434643
"21",1978,401.539726027397,137,260,885,1498,89.2857142857143,313.899002389857
"22",1979,394.564383561644,126.6,260,872,1040,90,257.078457988426
"23",1980,505.532786885246,213.5,416,951,1240,159.285714285714,360.722262810529
"24",1981,574.53698630137,251,504,1026,1262,166.428571428571,375.895592352853
"25",1982,641.580882352941,173,382.5,1699,2354.5,120.714285714286,NA
"26",1995,423.663043478261,191,385,697,872.5,179.285714285714,NA
"27",1996,463.792349726776,164,414.5,901.5,1010,123.285714285714,328.179245814902
"28",1997,576.186301369863,229.2,471,1102,1294,151.428571428571,447.425217856725
"29",1998,639.731506849315,182.6,367,1430,1638,155,470.818751902588
"30",1999,411.194520547945,139,269,824,1070,81.2857142857143,285.216006273682
"31",2000,505.051912568306,251,450,833.5,977,185.714285714286,319.946779635163
"32",2001,701.597260273973,179,646,1246,1526,128.571428571429,512.528519880205
"33",2002,435.169863013699,127.8,266,964.8,1078,100.857142857143,351.308213139493
"34",2003,338.164109589041,124.8,250,695.6,813.2,94,258.221078431373
"35",2004,562.213114754098,213,428,1055,1280,156,391.349931459563
"36",2005,475.518356164384,125,281,1060,1260,109.285714285714,312.501517956312
"37",2006,604.638356164384,219,573,999.2,1134,141.857142857143,436.600356965473
"38",2007,552.928767123288,175.4,455,1132,1358,121.428571428571,418.181171146606
"39",2008,800.691256830601,205,602,1580,1860,126.142857142857,545.750374195406
"40",2009,820.558904109589,272,599,1636,1808,228.857142857143,611.767477119532
"41",2010,564.934246575343,203.4,437,1206,1428,179.285714285714,439.185906904919
"42",2011,851.764383561644,269.8,704,1586,1924,199.142857142857,639.768558588261
"43",2012,472.732240437158,108,255,1105,1285,91.9,373.663944934847
"44",2013,488,202,395,825.2,1138,174.142857142857,305.834102554264
"45",2014,571.550684931507,226,419,1176,1646,187.142857142857,453.530634037916
"46",2015,508.852054794521,197.4,347,1030,1276,162,365.142648111133
"47",2016,518.729508196721,165.5,451.5,953.5,1070,108.142857142857,399.628530736113
"48",2017,696.47698630137,127.2,569,1436,1676,100.728571428571,489.675601833879
"49",2018,694.501369863014,189,466,1502,2084,168.428571428571,465.005394126159
"50",2019,643.2,219.8,637,1060,1228,182.714285714286,501.839285586381
"51",2020,731.308743169399,215.5,545,1490,1752.5,181.571428571429,543.507155867812
"52",2021,457.241758241758,212.6,399,719.6,803.6,169.571428571429,NA
