"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,34.5978260869565,26,34,41,47,24.1428571428571,NA
"2",1959,183.654794520548,30,92,500,779.6,21.8571428571429,142.899490180275
"3",1960,180.754098360656,30,68.5,418,591.5,24,107.222691703269
"4",1961,79.5123287671233,30,55,153,251.2,24.4285714285714,48.4122768654812
"5",1962,112.67397260274,19,40,269,652.800000000001,16.4285714285714,42.0128036689338
"6",1963,52.8465753424658,15,25,105.6,233.6,12.4285714285714,41.5208578983058
"7",1964,37.4562841530055,16,25.5,80.5,110,13.2857142857143,28.953233311522
"8",1965,137.860273972603,15.4,43,425.600000000001,686.200000000001,11,52.4073596044301
"9",1966,122.747945205479,23,75,294.8,365,18.5714285714286,85.3277091524276
"10",1967,192.690410958904,35,118,514,735.200000000001,27,136.830100479892
"11",1968,170.688524590164,50.5,107.5,364,530,40.7142857142857,92.8106276982613
"12",1969,179.030136986301,40,134,412.6,473,33.4285714285714,132.532193112103
"13",1970,142.438356164384,43,112,260.6,367.4,31.4285714285714,105.825770463429
"14",1971,189.915068493151,30,70,495.000000000001,982,24.2857142857143,106.296702216421
"15",1972,208.218579234973,51.5,138.5,491.5,650,41.1428571428571,134.821397740019
"16",1973,273.643835616438,42,182,793.4,909.8,30.4285714285714,190.899329892029
"17",1974,284.493150684931,45,112,794.8,993.8,38.4285714285714,143.457040559777
"18",1975,306.487671232877,70.4,210,675.6,766.2,47.7142857142857,187.233631071175
"19",1976,269.275956284153,43,79,703,1217.5,37.1428571428571,231.553452348025
"20",1977,90.0164383561644,27,46,266.2,295.8,21.8571428571429,63.8653418459059
"21",1978,110.819178082192,27.4,54,220.6,486.8,19.8571428571429,51.2119088217718
"22",1979,121.827397260274,27,52,318.8,404.2,22.1428571428571,83.0890206304267
"23",1980,126.079234972678,45.5,85.5,281.5,338.75,33.5714285714286,85.4112254680417
"24",1981,223.320547945205,43.4,143,567.6,725.6,29,120.136260860852
"25",1982,198.432876712329,43,96,412.6,917.6,32.1428571428571,88.5382256909728
"26",1983,214.493150684931,43,150,514,650.2,38.2857142857143,170.588288127798
"27",1984,140.590163934426,31,90,371,414,27,85.3489935080099
"28",1985,290.561643835616,48.4,120,910.2,1212,38.4285714285714,136.711529957997
"29",1986,285.254794520548,56.4,198,759.4,901,42,127.584593535866
"30",1987,137.364383561644,45.4,107,274,319.8,32.7142857142857,99.7210464253363
"31",1988,180.595628415301,34,137.5,374.5,432.75,25.5714285714286,116.875421252404
"32",1989,211.728767123288,76.4,148,430,502,56.2857142857143,107.195433789954
"33",1990,265.608219178082,54.4,274,503,627.8,37.5714285714286,185.901715526393
"34",1991,209.13698630137,45,151,474.6,570.4,36.2857142857143,164.53578469327
"35",1992,240.953551912568,90,191,429,522.25,52.5714285714286,161.862949163769
"36",1993,308.386301369863,101,220,698.8,934.8,71.4285714285714,192.827508432096
"37",1994,292.704109589041,91.4,254,533.6,599.8,70,196.043207762557
"38",1995,178.504109589041,51,135,362.2,456.4,40.5714285714286,122.004917357495
"39",1996,204.230769230769,54,154,429.8,567.4,44.7142857142857,NA
"40",2001,191.184782608696,84.76,205.5,255.9,281.25,70.2,NA
"41",2002,151.407945205479,30.64,79,345.6,460.8,16.7857142857143,117.45713330845
"42",2003,86.8791780821918,22.88,48,214.6,244.6,14.8142857142857,58.4185347177813
"43",2004,208.049726775956,48.2,117.5,462,624,37.1428571428571,158.077717223291
"44",2005,153.615890410959,26.58,90.1,366.4,475.2,17.4142857142857,96.2813302891933
"45",2006,213.920547945205,58.34,194,416,476.8,53.3857142857143,145.661876609755
"46",2007,183.893150684931,42.32,130,391.8,454.4,30.8857142857143,145.536239646092
"47",2008,235.465300546448,58.8,158.5,500,569.75,40.3571428571429,183.982518521088
"48",2009,328.146575342466,100,228,698.8,788.4,74.4571428571428,210.640762351632
"49",2010,153.032054794521,42.88,98.1,386.4,508,32.1,97.505524346725
"50",2011,262.684931506849,59.48,154,662.8,813,49.2857142857143,190.782119530215
"51",2012,147.526775956284,30.95,78.4,330,394,23.1,113.797354184843
"52",2013,232.563561643836,47.78,138,558.4,871.400000000001,41.6714285714286,148.770346302905
"53",2014,217.214246575342,97.48,168,471.2,583,87.8,153.788224321828
"54",2015,170.287123287671,70,121,347.6,414.2,45.2571428571429,131.375906400303
"55",2016,222.965027322404,54.95,183,484.5,582.75,36.8285714285714,171.032516538801
"56",2017,285.638904109589,44.14,219,601.6,780,32.7142857142857,182.520171993912
"57",2018,240.445205479452,48.26,168,505.4,752.000000000001,34.4142857142857,130.157609915199
"58",2019,307.287945205479,70.42,284,573.2,684.2,46.3714285714286,175.89274238965
"59",2020,269.245355191257,66.05,161,630.5,797.75,49.4,186.81211510105
"60",2021,174.544322344322,63.36,131,342,456,50.9142857142857,NA
