"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,37.304347826087,22.1,32,58.9,69.35,17,NA
"2",1959,240.13698630137,18,59,492.8,1240,11.8571428571429,160.751594617756
"3",1960,253.844262295082,24,94,499,653.5,20.5714285714286,125.702672682979
"4",1961,137.213698630137,29.4,72,346.8,450,23,79.5650471446362
"5",1962,192.451506849315,11,30,392.4,1062,9.02857142857143,48.9460963451556
"6",1963,67.4586301369863,10,20,187.2,252.4,7.18571428571429,32.5018206003863
"7",1964,82.8844262295082,16,37,234.5,281,10.2428571428571,54.8290186903673
"8",1965,273.702191780822,9.8,62,696,1378,5.68571428571429,94.7592652552926
"9",1966,220.429589041096,12,100,579.8,781.2,8.47142857142857,126.634372575274
"10",1967,349.947945205479,31,140,1060,1744,16.2857142857143,181.732786012353
"11",1968,187.491803278689,45,126.5,435.5,571.5,38.5714285714286,97.6768747214821
"12",1969,239.164383561644,29.4,166,534,647.2,19.8571428571429,179.111886868662
"13",1970,205.115068493151,31.4,148,453.6,585.2,20.5714285714286,143.433488685872
"14",1971,225.604109589041,15,61,697.4,1134,9.7,140.401796293509
"15",1972,330.215846994536,81,191,652,1060,48.4285714285714,212.558607560115
"16",1973,390.317808219178,31,229,1086,1300,22,248.104767115591
"17",1974,372.046575342466,34.4,176,1010,1486,25.1428571428571,170.215726338562
"18",1975,452.652054794521,107,261,1070,1442,28.4285714285714,204.688323548598
"19",1976,419.142076502732,30.5,155,1360,1905,21.8571428571429,269.127200251705
"20",1977,106.804931506849,13,55,303.6,391.8,5.62857142857143,64.6697259746686
"21",1978,198.327671232877,15,52,345.6,1200,8.87142857142857,47.7960681299689
"22",1979,195.958082191781,15.4,50,630.4,948,5.55714285714286,101.952512664403
"23",1980,250.672131147541,48,190,492,783.5,31,126.258950064941
"24",1981,393.391780821918,36.8,187,939.200000000001,1688,15.8571428571429,96.7360463599266
"25",1982,298.356164383562,40,99,839.200000000001,1138,26.5714285714286,153.974905629482
"26",1983,358.191780821918,26,213,806.400000000001,1458,15.1428571428571,231.352805735109
"27",1984,226.901639344262,21.5,97,655,854.25,15.4285714285714,83.8751528753578
"28",1985,563.27397260274,35,236,1502,2378,27.2857142857143,178.604216330694
"29",1986,542.093150684932,49.8,253,1358,2630,27.2857142857143,212.712166144225
"30",1987,177.06301369863,30.4,100,422,527,15,116.336395618238
"31",1988,231.828415300546,18,144,538.5,763.5,9.17142857142857,117.864415054212
"32",1989,302.487671232877,57,155,684.4,959,45.2857142857143,151.75731371644
"33",1990,423.904109589041,44,336,933.2,1302,28.1428571428571,219.481181721427
"34",1991,356.934246575342,33.4,242,875.6,1140,21.5714285714286,246.191791610216
"35",1992,375.614754098361,63,304.5,770,932,38.4285714285714,247.89466656272
"36",1993,440.506849315069,75.4,247,1052,1594,49.2857142857143,211.245773991275
"37",1994,508.238356164384,88,358,998,1592,52.4285714285714,251.479591490202
"38",1995,232.512328767123,32,183,469.4,687.2,21.4285714285714,140.300629118762
"39",1996,299.631147540984,49.5,186,458.5,807.75,33.7142857142857,145.363456055356
"40",1997,321.424657534247,37,120,578.4,954.400000000001,30.2857142857143,156.567141552511
"41",1998,261.964109589041,16,56,754.2,1082,8.3,154.66330554073
"42",1999,148.582739726027,13,44,288.2,544.8,9.38571428571428,68.8980125032099
"43",2000,215.286885245902,33,96.5,455.5,679.5,17.4285714285714,84.070272953588
"44",2001,360.132054794521,31.52,246,842,1174,19.8571428571429,219.534208267159
"45",2002,226.756438356164,20.98,65.1,579.8,845.000000000001,13.5142857142857,151.597553213909
"46",2003,96.0403835616438,11.3,35.9,270.2,310.8,4.07428571428571,50.0711387740242
"47",2004,343.307103825137,47.55,130.5,862,1667.5,29.1285714285714,175.529747546817
"48",2005,216.185479452055,20.3,85.9,605.2,865,15.9,119.466312634854
"49",2006,418.527945205479,68.96,349,866.4,1076,37.4285714285714,230.16299391068
"50",2007,269.730136986301,29.24,116,817,1008,18.5857142857143,184.553676100156
"51",2008,329.190710382514,34.75,163,892,1090,22.1428571428571,206.228161113612
"52",2009,433.709863013699,69.4,280,951,1514,39.8,227.254479452055
"53",2010,201.342191780822,20.74,93,498,820.2,17.3857142857143,102.928441075356
"54",2011,394.892328767123,44.54,235,1086,1266,23.1714285714286,254.894630783342
"55",2012,222.37650273224,24.15,167.5,488,634,17.6714285714286,127.911118976652
"56",2013,452.252328767123,32.52,179,877,1660,22.6428571428571,153.004336219336
"57",2014,373.775890410959,66,185,1046,1358,39.3857142857143,209.999163125779
"58",2015,201.131232876712,46.38,142,432.6,563,34.8142857142857,116.787023976841
"59",2016,352.983606557377,34.75,261.5,796,1030,23.1714285714286,207.227513191141
"60",2017,392.204383561644,22.04,252,898.6,1096,17.2571428571429,208.970927167532
"61",2018,320.778082191781,51.12,247,513.2,781.2,23.2857142857143,155.963127201566
"62",2019,509.592054794521,59.48,426,1022,1298,32.6428571428571,275.252230676254
"63",2020,384.432240437158,94.85,222,883.5,1247.5,52.9428571428571,227.109115129666
"64",2021,253.754578754579,84.02,147,496,750.4,57.6142857142857,NA
