"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,2256.84782608696,1782,2170,2819,3114.5,1844.28571428571,NA
"2",1959,3422.53424657534,1480,2690,6872,7890,1119.57142857143,2753.7158061117
"3",1960,3744.12568306011,1810,3200,6520,7480,1691.42857142857,2917.8041757399
"4",1961,2876.87671232877,1684,2410,4840,6048,1485.71428571429,2309.22233682514
"5",1962,2631.32054794521,1310,2090,4662,7320,1284.28571428571,1886.75775959201
"6",1963,1797.24109589041,986.8,1400,2914,4424,842.285714285714,1204.18151772124
"7",1964,1463.50819672131,840.5,1275,2560,2797.5,770.142857142857,1170.89901219
"8",1965,3042.51506849315,1484,2460,5486,6128,1187.28571428571,2267.72677459527
"9",1966,3311.52602739726,1500,3000,5992,6788,1274.42857142857,2411.59859501229
"10",1967,3480.2602739726,1340,3170,6510,7230,1185.71428571429,2898.13674909565
"11",1968,3952.86885245902,2395,3550,6050,7600,2167.14285714286,2971.33499359427
"12",1969,3936.41095890411,1924,3490,6390,7342,1670,3138.41054691523
"13",1970,3349.31506849315,1804,2970,5690,6578,1602.85714285714,2760.4870283774
"14",1971,2565.56712328767,1274,2000,4864,6314,1061.71428571429,2151.35951886774
"15",1972,3278.3606557377,1710,2935,5140,5607.5,1345.71428571429,2637.20476108591
"16",1973,3930.43835616438,1958,3680,6486,7148,1772.85714285714,3218.86210045662
"17",1974,4111.97260273973,1660,3200,8000,8856,1532.85714285714,3331.39695330187
"18",1975,3588.1095890411,2074,3620,5280,5726,1918.57142857143,3124.13999122017
"19",1976,3747.2131147541,1705,2810,7145,9282.5,1481.42857142857,2954.16642824149
"20",1977,2906.30136986301,1564,2330,5640,6286,1207.14285714286,2285.40891297232
"21",1978,3605.12328767123,1870,2730,6590,10640,1535.71428571429,2948.56807007455
"22",1979,3604.77808219178,1890,2900,6610,7348,1540.57142857143,2793.93778423504
"23",1980,3925,2465,3460,6850,7525,2292.85714285714,3111.95884124982
"24",1981,4693.23287671233,2718,4120,7476,8494,2440,3273.20119423955
"25",1982,4925.17808219178,2064,4090,8740.00000000001,11920,1910,3771.75113180419
"26",1983,3834.27397260274,1804,3500,6678,8080,1425.71428571429,3105.67345158647
"27",1984,3678.44262295082,1810,3430,6340,6970,1280,2855.03155236911
"28",1985,4909.01369863014,1970,3600,10360,12880,1820,3317.13980302709
"29",1986,4405.47945205479,2700,4140,6290,7596,2137.14285714286,3526.57089333802
"30",1987,2882.21917808219,1530,2830,4276,5464,1258.57142857143,2401.78950992601
"31",1988,3377.38797814208,1240,3460,5800,6372.5,939.714285714286,2801.44558404558
"32",1989,3815.80821917808,2242,3310,5514,6532,2008.57142857143,2991.27108066971
"33",1990,5017.69863013699,2804,4530,8100,8940,2298.57142857143,3849.04699591444
"34",1991,4505.39726027397,1980,4650,7174,7900,1695.71428571429,3799.47270995047
"35",1992,4128.96174863388,2490,4115,5620,6755,1872.85714285714,3607.08622929498
"36",1993,5328.19178082192,2764,4540,8428,10360,2078.57142857143,4242.89588644953
"37",1994,3173.47945205479,1730,2810,5192,6116,1608.57142857143,2626.79757597365
"38",1995,3298.16438356164,1944,3250,4858,5238,1668.57142857143,2562.20163422254
"39",1996,3910.92896174863,2060,3200,7225,8480,1850,2888.22827461834
"40",1997,4443.15068493151,2684,4070,7106,8180,1815.71428571429,3633.78380082627
"41",1998,4233.45205479452,2070,3080,8068,8904,1572.85714285714,3519.66534077554
"42",1999,3335.07397260274,1494,2270,6424,7830,1197.42857142857,2687.61692183723
"43",2000,2918.66120218579,1830,2635,4725,5137.5,1562.85714285714,2432.5479790487
"44",2001,4252.49315068493,2010,3970,6740,8164,1392.85714285714,3591.70516627462
"45",2002,3579.20273972603,1360,2700,6730,7556,1139.85714285714,3045.25720808871
"46",2003,2728.27397260274,1614,2480,4416,5254,1518.57142857143,2131.00221939046
"47",2004,3574.72677595628,1910,3245,5270,6342.5,1628.57142857143,2840.01758441922
"48",2005,3288.47397260274,1270,2360,6480,8598,1027.57142857143,2581.63009974885
"49",2006,3656.90410958904,2142,3480,5376,5926,1820,3073.43252818639
"50",2007,4327.61643835616,1912,4080,6926,7550,1120,3560.21954940037
"51",2008,5502.89617486339,1920,4105,10350,12025,1284.28571428571,4338.26526683699
"52",2009,5249.04109589041,2484,4390,8732,10034,1961.42857142857,4260.98060219041
"53",2010,3486.19178082192,1710,3410,5894,6356,1438.57142857143,3114.7030281519
"54",2011,4284.84931506849,1870,3690,7790,9008,1685.71428571429,3456.61701089953
"55",2012,2967.81693989071,1190,1985,5830,6535,840.285714285714,2608.0039137441
"56",2013,3456.1095890411,1694,2950,5388,7002,1358.57142857143,2548.18485340062
"57",2014,3732.41095890411,1940,3400,5972,7588,1524.28571428571,3023.22400521853
"58",2015,3270.87671232877,1948,2850,5368,6014,1722.85714285714,2660.60570776256
"59",2016,3427.10382513661,1955,3395,4790,5287.5,1264.28571428571,2927.54537015808
"60",2017,4279.17808219178,1600,4190,6936,7390,1387.14285714286,3376.89050462475
"61",2018,5368.79452054795,2910,4400,8492,11200,2444.28571428571,3899.5281318245
"62",2019,5151.04109589041,2794,5030,7460,8198,2331.42857142857,4322.44949374628
"63",2020,4268.49726775956,1755,3325,7325,9200,1410,3533.07190562928
"64",2021,2984.24908424908,1990,2710,3968,4554,1617.14285714286,NA
