"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,52.945652173913,30,43.5,96,121.6,28,NA
"2",1959,96.7315068493151,21,62,241,344,15,55.4777311819399
"3",1960,81.4098360655738,19,51,210,276,17.2857142857143,51.3335107843795
"4",1961,64.427397260274,18,30,158,240.8,14,44.9714968051355
"5",1962,49.8649315068493,9.1,26,100,227.6,7.17142857142857,38.7545026389136
"6",1963,25.427397260274,5.54,9.8,49,122.4,5.1,13.6227217181601
"7",1964,19.4568306010929,4.35,9.9,56,75,3.48571428571429,15.4654706247419
"8",1965,67.427397260274,14,37,173.8,193,10.7142857142857,51.1708380943538
"9",1966,70.1802739726027,11,50,151,209.8,8.42857142857143,42.7898134155092
"10",1967,73.1917808219178,11,48,190.6,220.6,5.68571428571429,53.243524289583
"11",1968,81.3060109289618,18,64.5,156,212.5,12.4285714285714,56.626474416129
"12",1969,87.6712328767123,19.4,62,190,239,17.5714285714286,60.5449292080708
"13",1970,59.9095890410959,19,39,151.6,174.8,14.2857142857143,47.9198422581984
"14",1971,46.2443835616438,7.88,21,132.8,187.4,5.12857142857143,35.8076587586786
"15",1972,60.3879781420765,17,35,127.5,153.25,11.4285714285714,48.0645903311179
"16",1973,102.087671232877,22.4,86,217.6,247,19,69.7314364100872
"17",1974,82.9205479452055,17,53,181.6,231.6,12,58.4881380010147
"18",1975,109.920547945205,35.4,100,214,250,25.5714285714286,81.7623826918895
"19",1976,92.207650273224,24,48,181.5,434,21.5714285714286,72.5395416633984
"20",1977,74.2712328767123,19,37,189.6,262.6,15.4285714285714,52.1946379647749
"21",1978,93.6630136986301,15,42,202.8,541.6,11,80.9960070443751
"22",1979,65.4684931506849,17,38,169.6,208.8,15,44.8240245976865
"23",1980,87.3224043715847,30,63,185.5,292.75,26.8571428571429,66.6329867165717
"24",1981,126.660273972603,37,92,261.6,354.2,34.5714285714286,73.2537470412867
"25",1982,137.605479452055,31,92,310.4,483.6,25.2857142857143,92.6274950880443
"26",1983,87.3232876712329,24,70,189,211,20,67.0453786805227
"27",1984,102.585245901639,33,66.55,238.5,307.75,12.7571428571429,67.1039543050301
"28",1985,133.398904109589,33.58,65,330.2,483.6,26.4714285714286,71.6200651623609
"29",1986,100.245753424658,38.84,81.3,184.8,255.8,20.4,66.8754536715388
"30",1987,55.9468493150685,18,50.1,109.8,161,14.2714285714286,39.1837151889207
"31",1988,69.8770491803279,13,55.5,158.5,187.25,11.1428571428571,46.7627055860447
"32",1989,89.9616438356164,39.4,70,154,195,30.4285714285714,63.1084347855941
"33",1990,129.065753424658,39,110,244.6,310.8,30.7142857142857,83.5208489419737
"34",1991,91.3287671232877,21,68,179.2,237.8,15.5714285714286,61.8921550451471
"35",1992,83.0382513661202,38,63,144,195,22.2857142857143,56.8221412954504
"36",1993,122.923287671233,36,77,247.2,382,30.1428571428571,76.8073918882622
"37",1994,61.2356164383562,16,37,127.6,191,14.1428571428571,42.9105958587195
"38",1995,77.5369863013699,29,58,159.2,198.6,25,47.2979841988756
"39",1996,134.434426229508,35,72.5,303.5,428.75,31.2857142857143,66.5461678109206
"40",1997,114.597260273973,48,89,191,291.8,36.5714285714286,77.2259084213768
"41",1998,108.284931506849,31.4,57,259.4,320,27.5714285714286,72.5955920359381
"42",1999,82.8739726027397,16,35,188.2,243,15.1428571428571,54.9142424242424
"43",2000,61.4071038251366,21,48,127.5,156.75,18.1428571428571,44.4303911918771
"44",2001,114.585205479452,27.74,80,229,351.4,21,79.6032601677986
"45",2002,94.247397260274,19.94,42.4,255.6,330.6,17.1714285714286,62.6542618184558
"46",2003,79.4967123287671,20.98,59.8,149.6,183.6,19.2,43.0006823292581
"47",2004,82.0848087431694,17.55,60.55,168,219.5,10.22,51.01624159768
"48",2005,84.833698630137,18.64,46.3,194.2,270.8,13.5142857142857,57.8787818785229
"49",2006,112.145479452055,39.7,88.3,230.4,260,31.3428571428571,71.3519088115081
"50",2007,114.544657534247,36.34,84.1,253,294,28.5285714285714,73.9432175437716
"51",2008,127.11693989071,23.7,71.7,314.5,412,21.5428571428571,82.0190269300238
"52",2009,137.21698630137,40.92,93,289.8,362.4,31.4714285714286,97.7564179483632
"53",2010,82.1057534246575,19.9,63.4,178.6,217.8,14.2428571428571,65.4740552896213
"54",2011,135.687671232877,31.1,83.9,336.6,426.8,22.2285714285714,83.005273812599
"55",2012,69.1368852459016,15.55,24.1,189.5,221,11.7,57.8807993073036
"56",2013,73.5550684931507,18.14,48.5,156,222.6,13.4,38.0094541268562
"57",2014,80.0613424657534,15.06,48.6,225.4,312.2,5.97428571428571,52.1876881775252
"58",2015,60.378904109589,21.24,38.6,129.8,208,17.9857142857143,41.3782685137501
"59",2016,64.8409836065574,18,44.6,142.5,159.25,13.9,52.5031635935986
"60",2017,115.555342465753,25.14,84.6,246.2,289,18.4142857142857,70.9773159740945
"61",2018,129.888219178082,38.8,93.9,253.8,322,24.8142857142857,74.0013762798151
"62",2019,157.179452054795,70.88,136,282.4,338,49.1714285714286,102.096013245044
"63",2020,91.5098360655738,20.65,39.85,217.5,276.75,16.2428571428571,66.468686238505
"64",2021,57.7410256410256,27.8,43,113.8,133,23.3,NA
