"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,69.5652173913043,60,67.5,84,88.8,51.8571428571428,NA
"2",1959,185.430136986301,52,134,410.6,582.4,41.5714285714286,131.749489304555
"3",1960,239.199453551913,72,142,450.5,781.75,60,139.03101860192
"4",1961,143.021917808219,55.2,115,252,341.6,43.7142857142857,101.073280077393
"5",1962,145.120547945205,47,81,278,518.4,38.8571428571429,97.0521310001418
"6",1963,91.6958904109589,30,52,180,356.8,28,57.0074675096593
"7",1964,69.2131147540984,36,57,118,142,27.7142857142857,54.3451392869426
"8",1965,164.652054794521,39.8,100,357.6,595.2,31.1428571428571,82.7791953252227
"9",1966,159.854794520548,45,111,370.6,449.6,40.4285714285714,106.497529373545
"10",1967,201.353424657534,60,146,434,582.4,52,152.576626985551
"11",1968,215.827868852459,101,161,339,487,80.1428571428571,130.769340586554
"12",1969,252.649315068493,76.2,198,488,614.4,66,174.291702032411
"13",1970,198.002739726027,71,146,366,526.4,56.4285714285714,141.069098774333
"14",1971,157.879452054795,50,93,314,499,45,110.740738328955
"15",1972,229.636612021858,86,190,382,486.25,72.8571428571428,169.427894873797
"16",1973,322.767123287671,120.8,248,657.6,786.8,66.8571428571429,214.912366092811
"17",1974,299.975342465753,75,181,771.4,990,67.8571428571429,193.697978780553
"18",1975,296.813698630137,91,213,489.6,725,73.5714285714286,170.340384866275
"19",1976,240.530054644809,68,130,560.5,858,55.8571428571429,169.361744494122
"20",1977,141.145205479452,57,93,294,424.4,52.8571428571429,104.383140526578
"21",1978,186.490410958904,78,118,344.6,683.2,60,102.800360948032
"22",1979,219.249315068493,65,133,492.2,614.8,53.4285714285714,137.13254516272
"23",1980,233.237704918033,103.5,180,424,515.75,89.2857142857143,159.971392721379
"24",1981,217.630136986301,88.4,154,415.6,581.2,66.1428571428571,140.500001254453
"25",1982,231.419178082192,65.4,142,460.4,685.8,56.1428571428571,155.216581447025
"26",1983,225.4,70,158,463.8,713.8,56.1428571428571,162.848987601638
"27",1984,170.762295081967,51,134,350.5,442.25,40,113.284141621129
"28",1985,339.701369863014,87,191,842,1094,77.5714285714286,190.240586283059
"29",1986,316.608219178082,109.4,245,532.2,889,85.7142857142857,176.830748155954
"30",1987,161.487671232877,66.4,137,289,384,52.8571428571429,120.658516700795
"31",1988,209.224043715847,45,169.5,402,535.5,28.8571428571429,152.931285990964
"32",1989,226.627397260274,91,171,419.6,581.2,80.7142857142857,157.454457927743
"33",1990,289.339726027397,88,244,519,720.4,71,172.14781983161
"34",1991,267.884931506849,74,225,520.8,683.4,68.1428571428571,186.394134448189
"35",1992,256.904371584699,100,225,448,514.25,73.7142857142857,184.621190854762
"36",1993,311.942465753425,131.6,217,554,882.2,88,202.083103306211
"37",1994,240.082191780822,99.4,184,430.4,569.8,75.4285714285714,150.331430178809
"38",1995,196.309589041096,75,166,353,415.2,65,145.29033907933
"39",1996,150.281420765027,53,125.5,287.5,349.75,45.8571428571428,101.087460123422
"40",1997,232.438356164384,84,175,383.2,592.800000000001,60.5714285714286,152.808742536003
"41",1998,241.849315068493,71,116,576.8,754,53.2857142857143,157.376338927435
"42",1999,149.084931506849,44,79,298.2,397.6,32,88.8683440303988
"43",2000,171.887978142076,74,138,276.5,400,62.7142857142857,108.750973204677
"44",2001,301.832876712329,80.4,222,537.6,755.400000000001,57.8571428571429,200.162187731966
"45",2002,185.455068493151,59,109,371.8,507.6,49.8571428571429,141.766047787829
"46",2003,155.21397260274,60.28,108,316,409.8,46.5285714285714,106.2821257461
"47",2004,263.436065573771,97.15,162.5,536,760.5,74.0714285714286,164.013801651968
"48",2005,197.347123287671,52.64,104,439,543,44.2285714285714,127.442342267223
"49",2006,241.791232876712,72.2,198,452.4,601.8,50.2571428571429,154.371712096518
"50",2007,214.905753424658,61.7,162,442.2,567.6,51.5428571428571,157.821223770862
"51",2008,330.506284153005,80.1,213,640,906.25,55.7428571428571,189.518014238932
"52",2009,311.86602739726,89.88,191,718,951.2,73.3714285714286,194.59313169603
"53",2010,222.663835616438,88.4,153,423.6,655.6,72.7428571428571,135.327706457926
"54",2011,310.600547945206,96.42,218,718,893.2,84.8428571428571,179.103184931507
"55",2012,179.346721311475,44.1,106,399.5,524.75,38.9285714285714,125.776102462143
"56",2013,250.736712328767,95.7,185,477.6,747,87.3285714285714,161.700648401826
"57",2014,287.743835616438,128.4,203,538.4,890,89.0142857142857,209.022027638333
"58",2015,258.750684931507,118,171,444.6,831,87.7714285714286,159.665850135007
"59",2016,259.230601092896,78.15,208.5,496.5,648.75,58.3571428571429,166.270374234145
"60",2017,318.462739726027,64.3,255,701.400000000001,885.4,54.6428571428571,186.248933046423
"61",2018,304.177260273973,87.66,190,573.000000000001,1016,79.3571428571429,166.666987502604
"62",2019,308.369315068493,93.66,244,575.8,756.8,87.3285714285714,195.234850218275
"63",2020,319.445355191257,111.5,235,541,895,105.142857142857,200.813236937622
"64",2021,217.720512820513,80.84,172,392.4,519.4,67,NA
