"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,63.7717391304348,42.1,58,96,107.45,33.2857142857143,NA
"2",1959,110.671232876712,40,71,247.2,303,29.2857142857143,74.0453190591305
"3",1960,119.549180327869,44,87.5,219,300,37.7142857142857,71.6413094153873
"4",1961,103.98904109589,42,74,197,239,39.1428571428571,53.0331811263318
"5",1962,84.9671232876712,38,52,180.2,291.4,31.4285714285714,44.7110023918243
"6",1963,54.7479452054795,21,34,125,176.6,20.2857142857143,28.5972602739726
"7",1964,45.8224043715847,21,34,84,129.5,19.8571428571429,26.9604350567465
"8",1965,84.9041095890411,34,55,186.8,223,30.2857142857143,54.3759815166809
"9",1966,83.2575342465753,33,62,171.6,192,29.2857142857143,53.9977299412916
"10",1967,109.164383561644,34,92,208,224.6,22.7142857142857,75.7089839627271
"11",1968,180.814207650273,70,136,351,433.25,64.5714285714286,99.4996364666085
"12",1969,169.594520547945,53,145,325.6,354.8,45,109.117465753425
"13",1970,127.715068493151,52,109,243,268,42.5714285714286,71.7780821917808
"14",1971,103.824657534247,35,57,219.2,342.4,31.7142857142857,70.3255138312781
"15",1972,119.180327868852,49,105,216.5,260,44.1428571428571,72.503951849212
"16",1973,168.991780821918,72.8,152,299.2,349.6,55.1428571428571,108.172462633654
"17",1974,180.008219178082,45.4,123,423.2,493.8,35.1428571428571,120.412720432656
"18",1975,157.402739726027,65.4,142,270.6,308.6,42.4285714285714,92.9804384872518
"19",1976,167.855191256831,44,108,399.5,541,35.7142857142857,115.711468631551
"20",1977,109.682191780822,40,68,241.2,284.8,36,70.2167941647394
"21",1978,115.534246575342,40,79,242,380.8,31.7142857142857,80.3932267093637
"22",1979,105.358904109589,41,71,202.6,236,37,62.1592282603241
"23",1980,138.833333333333,59.5,127,237.5,312.25,50,88.8614722254067
"24",1981,164.512328767123,75,160,264,299.6,64.1428571428571,104.030245705588
"25",1982,161.38904109589,55.4,136,342.6,480.2,39.8571428571429,120.970815909637
"26",1983,157.021917808219,59,138,275.2,324.2,47.1428571428571,113.575123096082
"27",1984,129.311475409836,40.5,93,280,351.5,23.1428571428571,77.3183813226846
"28",1985,154.452054794521,53,115,331.6,418,43.2857142857143,88.4745869405015
"29",1986,141.816438356164,55.4,129,238.8,297.6,45.4285714285714,90.5828647532072
"30",1987,96.4821917808219,38,94,163.6,178.8,30.7142857142857,78.4872248803828
"31",1988,117.871584699454,36.5,121.5,204.5,251.5,31.8571428571429,88.8899430487545
"32",1989,146.597260273973,77,130,224.2,311.4,58.1428571428571,112.589215046749
"33",1990,188.506849315069,80,174,311.6,369.4,62.5714285714286,138.619624776653
"34",1991,148.876712328767,61.4,146,246,277.8,49,120.157975943387
"35",1992,174.122950819672,97,157,267,313.75,76,136.486206512307
"36",1993,198.257534246575,97.4,174,312,404.2,63.5714285714286,147.892157253437
"37",1994,146.372602739726,67,132,232.6,272.8,54.7142857142857,107.078840692238
"38",1995,145.528767123288,68.4,128,256.6,275.8,57.4285714285714,98.0319001842506
"39",1996,129.770491803279,61,112,230,264,52,97.8299732594688
"40",1997,152.830136986301,69.4,127,268.4,340,59,109.231114422567
"41",1998,167.783561643836,64.4,107,371.2,394.8,53.7142857142857,118.556641760066
"42",1999,109.657534246575,47,82,207.6,284.6,31.1428571428571,75.0141210045662
"43",2000,124.456284153005,65.5,109,193.5,271.75,59.4285714285714,81.1787153291786
"44",2001,169.58904109589,59,150,303.6,356.8,45.4285714285714,125.209244172074
"45",2002,126.333424657534,45,90,261.6,277.8,37.5714285714286,101.595252788308
"46",2003,104.380547945205,45.48,80,203.6,247.4,41.6428571428571,75.1357006288545
"47",2004,129.218852459016,58.8,98.05,249.5,266.75,47.7428571428571,96.2820777767716
"48",2005,124.977808219178,44.62,93.2,246.2,295,35.5285714285714,87.5196837611757
"49",2006,180.472876712329,83.62,172,278,321.8,65.9857142857143,125.258366354346
"50",2007,152.071780821918,56.16,136,317.2,360,44.0285714285714,103.999446836269
"51",2008,187.286885245902,67.85,140.5,383.5,416.25,43.5714285714286,135.174969984159
"52",2009,206.929589041096,82.9,167,381,426.4,66.1714285714286,140.579938854994
"53",2010,167.579452054795,59.5,125,349.4,416.6,54.4428571428571,113.376168282602
"54",2011,204.20301369863,72.64,169,383.6,447.8,56.3285714285714,134.590947105704
"55",2012,121.895628415301,35.85,67.85,311,333.25,31.8714285714286,95.2153471394789
"56",2013,128.546849315068,57.2,94.4,223.2,311.8,50.9285714285714,70.9960875112793
"57",2014,135.120547945205,54.5,112,246.6,363.2,44.5714285714286,102.112384806974
"58",2015,115.414246575342,49.54,77.9,226.6,311.6,37.2714285714286,84.2392482349257
"59",2016,105.391256830601,39.95,85.1,196,238.5,32.0571428571428,79.7246664480185
"60",2017,142.434794520548,32.48,102,294,355.2,27.7428571428571,94.8505600003867
"61",2018,157.024383561644,48.5,117,322,487,43.1428571428571,97.1853122836068
"62",2019,161.230136986301,70.18,154,265.8,296.2,56.7857142857143,109.838251902588
"63",2020,169.950546448087,56.2,125,350,433.25,51.6428571428571,113.906305803215
"64",2021,97.3835164835165,51.74,82.4,168,202.6,43.8571428571429,NA
