"","Year","MeanDischarge","Q10","Q50","Q90","Q95","MAM7","MeanBaseflow"
"1",1958,319.032608695652,284,323,356,368,238,NA
"2",1959,553.161643835616,232,448,1100,1400,211.714285714286,424.057776196406
"3",1960,633.57650273224,324.5,501.5,1080,1492.5,259.571428571429,456.817923879399
"4",1961,489.619178082192,298,422,789,1012,279.142857142857,389.463709806176
"5",1962,490.545205479452,270.4,390,862,1258,223.714285714286,365.290987368796
"6",1963,330.846575342466,164,245,582,875,143.142857142857,220.953789954338
"7",1964,255.068306010929,168,228,370,435,105.571428571429,197.648926200129
"8",1965,470.594520547945,230,332,946,1266,197.428571428571,295.530421975285
"9",1966,488.594520547945,222,422,883.4,1070,206,343.72145002258
"10",1967,591.47397260274,274,500,1096,1316,228,470.528069344032
"11",1968,714.685792349727,420,590,1085,1305,311.714285714286,494.859588619352
"12",1969,816.312328767123,430,700,1350,1626,385.714285714286,653.597279843444
"13",1970,650.416438356164,379,554,1070,1288,321.142857142857,490.948545335943
"14",1971,543.750684931507,261.2,418,959,1386,225,366.977002223217
"15",1972,676.229508196721,364,607.5,1010,1295,303.857142857143,505.337387687315
"16",1973,967.734246575342,525,840,1600,1826,404.714285714286,690.602921781415
"17",1974,968.657534246575,422.8,707,1966,2452,374.285714285714,716.572090530077
"18",1975,845.909589041096,413,733,1414,1710,330.714285714286,588.413698630137
"19",1976,860.412568306011,389,602,1710,2175,335.142857142857,663.453698165869
"20",1977,534.361643835616,275,383,1100,1400,250.428571428571,368.89488711756
"21",1978,577.65205479452,330,460,906,1500,247.714285714286,408.19189841041
"22",1979,647.843835616438,310,470,1266,1460,255.142857142857,437.749771689498
"23",1980,702.912568306011,405.5,580,1170,1360,334,496.669680308131
"24",1981,784.794520547945,449.4,683,1298,1538,382.428571428571,542.498891642406
"25",1982,869.841095890411,406,674,1480,2124,360,642.334224223265
"26",1983,815.232876712329,433,667,1462,1772,381.714285714286,626.818439209193
"27",1984,653.431693989071,350,583,1095,1360,283.428571428571,491.21181131022
"28",1985,941.232876712329,400,680,1816,2248,365.857142857143,682.373675980027
"29",1986,877.405479452055,452,761,1290,1942,389.142857142857,625.316301369863
"30",1987,573.378082191781,348,522,860.2,1076,271.571428571429,471.998898306229
"31",1988,676.595628415301,275.5,648.5,1105,1380,242.571428571429,498.557551815598
"32",1989,815.430136986301,484.2,689,1230,1556,440.142857142857,638.08295281583
"33",1990,960.778082191781,504,864,1528,1850,430.714285714286,671.615430231869
"34",1991,889.879452054795,423.8,837,1410,1654,381.571428571429,722.80992810442
"35",1992,807.909836065574,464.5,758,1180,1350,411.142857142857,657.547525804493
"36",1993,963.602739726027,551.8,779,1566,2008,444.571428571429,733.393835616438
"37",1994,768.32602739726,459,680,1190,1420,398.714285714286,567.927639283932
"38",1995,667.093150684932,407.4,624,969.6,1120,363.142857142857,535.682780581591
"39",1996,571.997267759563,320,497.5,919.5,1045,270.714285714286,451.630404431634
"40",1997,716.934246575343,408.2,637,1070,1366,339.714285714286,552.687379501057
"41",1998,823.153424657534,421.2,621,1580,1814,381.714285714286,634.133587538793
"42",1999,598.2,314,449,1026,1284,266.857142857143,462.138272705425
"43",2000,633.603825136612,385,559.5,943.5,1200,351.285714285714,461.963368462139
"44",2001,948.550684931507,469.6,806,1520,1956,391.285714285714,726.750068493151
"45",2002,725.139726027397,337,528,1310,1558,306.142857142857,614.320927294887
"46",2003,500.545205479452,284.4,416,853.4,1000,239.285714285714,393.801365386337
"47",2004,732.789617486339,401.5,576,1275,1615,326.142857142857,534.743890479375
"48",2005,657.46301369863,290,486,1190,1406,203,493.818991596639
"49",2006,717.002739726027,409.4,641,1070,1318,305.285714285714,546.489246781028
"50",2007,697.912328767123,353.2,620,1200,1440,279.142857142857,546.893319899315
"51",2008,1062.98087431694,462,822,1830,2182.5,345.428571428571,730.234755934076
"52",2009,1050.46301369863,528.8,802,1952,2298,434.571428571429,773.468121552098
"53",2010,800.824657534247,462,624,1380,1890,438.857142857143,600.622241024264
"54",2011,930.402739726027,446.8,768,1660,1924,393,670.302187092092
"55",2012,642.765027322404,293,478,1210,1367.5,274.571428571429,529.59316249931
"56",2013,734.934246575343,411.4,618,1146,1628,386.714285714286,554.889113296757
"57",2014,814.290410958904,455.4,630,1436,2044,379.428571428571,663.989361262409
"58",2015,723.772602739726,399.2,537,1300,1928,363.285714285714,558.921186307649
"59",2016,715.412568306011,346.5,610,1165,1415,273.571428571429,541.68637782982
"60",2017,934.643835616438,331.4,804,1696,1980,289.857142857143,656.101699861218
"61",2018,905.221917808219,427,654,1536,2372,371.571428571428,611.237037113331
"62",2019,848.361643835616,429.4,778,1292,1680,400.571428571429,642.229419439008
"63",2020,954.655737704918,460,797.5,1505,2277.5,407.142857142857,707.942992754058
"64",2021,631.904761904762,338.4,538,1016,1174,311.142857142857,NA
