"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1963,535.2,352.947945205479,NA,31,86,225,901.6
"2",1964,466.5,366.030054644809,162.031109065584,23,67,235,891.75
"3",1965,699.000000000001,410.539726027397,165.399561204307,74.7142857142857,130.8,198,1516
"4",1966,220,126.306849315068,95.6386594200857,12.4285714285714,43,99,255
"5",1967,322.4,212.665753424658,100.086530421633,64.5714285714286,81,119,657.200000000001
"6",1968,351,295.147540983607,120.25929523573,42.4285714285714,67,142,643.75
"7",1969,893.8,454.709589041096,254.082285975428,51.8571428571429,94.4,304,1174
"8",1970,490.6,330.443835616438,182.731986648055,28.8571428571429,56,168,819.000000000001
"9",1971,702.6,331.671232876712,170.946539936024,38,72,202,822.8
"10",1972,210.5,130.83606557377,85.0408655901592,31.5714285714286,61.5,116,291.25
"11",1973,2472,1243.11232876712,528.248010413374,47.2857142857143,76.4,439,3906
"12",1974,1520,584.117808219178,322.502074355019,49.8571428571428,104.4,321,1846
"13",1975,1184,570.81095890411,307.522335991334,81,92.4,301,1468
"14",1976,500,307.743169398907,145.301879570233,37.8571428571428,67,149.5,1790
"15",1977,1916,668.01095890411,334.651735503141,93.7142857142857,129.4,228,2360
"16",1978,872.4,398.095890410959,216.726578861384,36.5714285714286,61.2,180,1308
"17",1979,2136,752.912328767123,403.229848937412,36.2857142857143,53.2,308,2406
"18",1980,1010,459.855191256831,211.79584319626,25,39.5,195.5,1625
"19",1981,824,346.271232876712,216.858056744385,45.1428571428571,81,160,1160
"20",1982,1280,510.408219178082,261.482909781596,77.4285714285714,93,178,2378
"21",1983,1272,546.093150684932,245.457679736326,47.8571428571429,82,212,2162
"22",1984,1805,588.521857923497,318.942789798161,24.2857142857143,48,219,2532.5
"23",1985,1610,845.378082191781,316.222075960707,98,185.4,434,2414
"24",1986,1230,594.2,356.055805377667,116.857142857143,181.4,419,1406
"25",1987,2090,938.038356164384,511.803065336474,168.857142857143,237.4,462,2860
"26",1988,869,374.368852459016,203.630185265752,54,70,153,1007.5
"27",1989,926.8,448.115068493151,232.900738868507,89.8571428571428,130.4,180,1438
"28",1990,543,288.550684931507,196.1155796579,19.4285714285714,58,162,863.8
"29",1991,423.000000000001,223.191780821918,112.537197788993,41.8571428571429,52,133,605.200000000001
"30",1992,760,368.819672131148,175.17615837378,78,103,158,1115
"31",1993,2306,1125.14794520548,607.332336435612,99.2857142857143,117,671,3258
"32",1994,380,191.731506849315,127.123034191836,36.1428571428571,55,149,411.6
"33",1995,2156,790.561643835616,407.681500626243,115.714285714286,133.4,194,2910
"34",1996,688.5,395.213114754098,174.31729818151,41.5714285714286,112,207.5,1080
"35",1997,1074,586.904109589041,259.860352347176,139,207.4,351,1682
"36",1998,1468,687.112328767123,311.063386908583,63,65.8,348,1980
"37",1999,1586,713.32602739726,286.869236898698,61.5714285714286,126.6,403,2262
"38",2000,1205,518.745901639344,219.533841488657,45.2857142857143,77,247.5,1747.5
"39",2001,1096,501.016438356164,219.94403763664,57.1428571428571,69.4,220,1596
"40",2002,439.4,361.676712328767,162.396142581752,52.2857142857143,88.8,200,1006.6
"41",2003,1412,573.202739726027,258.53725937105,33.1428571428571,63,240,1862
"42",2004,1420,661.20218579235,282.737806687089,90.5714285714286,135.5,293.5,2180
"43",2005,1306,695.714794520548,355.051240169844,106.271428571429,164.4,314,1888
"44",2006,250.2,201.172876712329,118.3286465021,40.9,77.28,151,443.6
"45",2007,1850,812.197534246575,400.66224550094,96.4571428571429,120,260,3180
"46",2008,1395,748.162295081967,313.681553668126,104.342857142857,152.5,329.5,2550
"47",2009,1560,767.532054794521,387.009409905163,107.857142857143,141.4,366,2316
"48",2010,1426,607.060273972603,353.675540281636,112.714285714286,129.4,338,1578
"49",2011,330.6,154.671589041096,104.410028189265,9.19142857142857,25.98,119,432.4
"50",2012,317,180.166857923497,98.5853426372125,2.67285714285714,20.75,89.3,512.25
"51",2013,1114,398.415342465753,271.918782286173,56.1142857142857,105.4,172,1668
"52",2014,305.6,179.847945205479,123.147735611861,48.9428571428571,59.54,141,380.6
"53",2015,723.600000000001,362.704657534247,130.936999539542,70.8142857142857,84.62,141,1302
"54",2016,1315,823.773224043716,317.002356705226,188.428571428571,221.5,325.5,1780
"55",2017,1238,581.627671232877,336.898386591779,64.2285714285714,84.4,256,2040
"56",2018,1866,670.315616438356,303.176243665011,44.8142857142857,105,177,2200
"57",2019,2164,1201.7698630137,515.302835715215,173,211.4,599,3306
"58",2020,756.5,339.834699453552,209.154415544989,78.3142857142857,93.55,221.5,897.5
"59",2021,554.2,308.524657534247,NA,58.1428571428571,74.44,174,1060
