"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1963,163,71.6767123287671,NA,1.37142857142857,4,32,271.200000000001
"2",1964,92,98.7748633879781,18.9731345435141,0.185714285714286,1.65,19,265.25
"3",1965,1476,1067.10821917808,210.696717523178,4.42857142857143,7.5,165,2642
"4",1966,595,347.093150684932,238.085280561784,70,115,315,676.8
"5",1967,518,285.378082191781,195.014822767885,69.8571428571429,99,231,570.2
"6",1968,310,131.686612021858,66.0876440635867,11.5857142857143,25,98,449
"7",1969,350,198.791780821918,116.322985794013,33.4285714285714,85.4,146,428
"8",1970,356,175.140547945205,132.662350609816,13.4285714285714,55,139,452
"9",1971,245.4,131.347397260274,63.2473704708992,12.0142857142857,26,104,422.8
"10",1972,299,138.039617486339,54.3553170266285,6.64285714285714,29,98,418
"11",1973,343,150.71095890411,96.4842617476251,8.5,40.2,105,402
"12",1974,130,60.0369863013699,30.7403866271941,1.67142857142857,2.2,10,155.4
"13",1975,80.6000000000001,50.9468493150685,15.4219031311155,5.37142857142857,6.7,19,161.2
"14",1976,47.5,33.6983606557377,12.1148936981266,3.9,5.5,14,98.75
"15",1977,83,33.4747945205479,8.85482071353304,1.48571428571429,2,9.6,181.8
"16",1978,120,51.7749589041096,12.1528489405332,0.948571428571428,2.04,6,257.4
"17",1979,29.6,20.3550684931507,4.57002407638024,0.8,1.74,5.9,84.4000000000001
"18",1980,710.5,170.537158469945,134.501710191798,4.84285714285714,14,50,735
"19",1981,114.4,66.5038356164384,24.4472546930492,6.57142857142857,8.4,35,396.4
"20",1982,262,109.95698630137,51.0529216886614,8.17142857142857,18,76,406.4
"21",1983,585,225.616438356164,185.653058255025,24.2857142857143,90,127,628
"22",1984,515.5,272.300546448087,212.247737080235,74.7142857142857,118,186.5,550.75
"23",1985,554.6,325.539726027397,213.30348058549,126.428571428571,150,212,917
"24",1986,558.4,317.27397260274,212.966701259167,120.571428571429,152.8,235,669.6
"25",1987,2442,714.164383561644,474.000264359529,169,178,263,2698
"26",1988,622.5,306.713114754098,242.855316829497,142.142857142857,170,211,707.25
"27",1989,344,174.468493150685,101.615009349859,59,76,135,465.6
"28",1990,150,110.279452054795,94.2539766352369,16.1428571428571,32,109,306.200000000001
"29",1991,138.6,102.482191780822,85.529041487632,22.7142857142857,27,96,321.6
"30",1992,148,107.437158469945,67.1700342614277,18.4285714285714,36,90,321.75
"31",1993,303.200000000001,168.572602739726,139.096614272333,74.2857142857143,98,146,436
"32",1994,363,164.819178082192,121.451056973848,55.4285714285714,76,132,454.4
"33",1995,670.8,402.969863013699,291.982846605449,95,125,188,2188
"34",1996,678.5,372.478142076503,260.828119012135,159.142857142857,175.5,266.5,765.75
"35",1997,734.6,422.249315068493,302.625423252547,178.428571428571,201,321,942.2
"36",1998,1030,539.142465753425,376.461262290624,187.857142857143,237,388,1178
"37",1999,2606,728.961643835616,574.150204803629,189,209.4,306,2750
"38",2000,745.5,369.956284153005,285.693218795872,120,178.5,293.5,818
"39",2001,551.2,233.082191780822,201.400509746381,95.4285714285714,101,173,604.4
"40",2002,135,83.3506849315068,54.7703433552749,14,24,59,217
"41",2003,60,36.3802739726027,29.3982545813075,2.7,5.28,32,90.8
"42",2004,153,89.6871584699454,39.7276936451527,14.5714285714286,26,63.6,322.75
"43",2005,316.6,122.213178082192,99.1308034796254,10.5728571428571,18.94,68.1,541.8
"44",2006,145.8,87.672602739726,46.6311646577233,8.84285714285714,13.34,64.9,276.4
"45",2007,266.8,172.497808219178,141.752852888624,53.9714285714286,76.1,119,610.6
"46",2008,182.5,137.011475409836,120.998813614285,48.6714285714286,69.6,106.5,518.75
"47",2009,231.2,144.049589041096,118.444452292,61.1714285714286,76.34,103,509
"48",2010,212,139.783835616438,117.565689899142,50.4142857142857,57.04,93.3,588.6
"49",2011,119.6,86.1054794520548,48.0833284797394,17.9285714285714,33.42,59.5,357.8
"50",2012,85.7,28.7050819672131,26.0234791949594,0.46,2.76,8.885,92.45
"51",2013,52.94,26.9206301369863,16.4258466330969,3.12,6.884,17.7,65.66
"52",2014,210.8,92.0803835616438,70.6538305584826,7.91857142857143,18.6,58.7,311.8
"53",2015,629,196.133424657534,159.655920428253,29.8285714285714,52.98,131,732.6
"54",2016,540.5,201.518579234973,161.874407282938,77.4714285714286,87.75,125,618.5
"55",2017,537,234.450684931507,194.432911202952,87.8857142857143,111,168,600
"56",2018,516.2,206.537534246575,170.49481853333,62.2714285714286,90.52,149,639.4
"57",2019,477,186.167945205479,167.712457838965,47.7571428571429,87.88,124,510
"58",2020,263,106.948907103825,94.3642579667633,24.3,33.45,74.85,320
"59",2021,231.6,91.8698630136986,NA,24.7571428571429,34.1,63.3,280
