"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1963,31.6,22.7394520547945,NA,5.15714285714286,6.2,11,50.6000000000001
"2",1964,20,18.5762295081967,4.73681412921275,0.357142857142857,1,7.1,58.75
"3",1965,176.2,185.743287671233,26.6594660795825,5.41428571428571,7.1,14,1055.4
"4",1966,47.6,44.4282191780822,9.54132238577384,2.92857142857143,5.78,11,128.6
"5",1967,173.2,80.341095890411,27.9784882860298,5.45714285714286,7.1,13,340.4
"6",1968,65,53.3062841530055,9.98327868852459,1.64285714285714,3.75,11,121.75
"7",1969,235.6,134.990136986301,37.4608598344298,7.9,12.4,38,540
"8",1970,35.6,19.1665753424658,8.4731165638015,3.3,4.5,11,70.8
"9",1971,157.6,84.2635616438356,21.3408348988847,3.8,4.4,13,351.8
"10",1972,67,52.677868852459,12.8518155698279,2.47142857142857,5.1,13,113.75
"11",1973,621.6,503.444657534247,110.688312108048,5.7,14,169,1534
"12",1974,295.8,191.613698630137,69.7109462316715,10.8571428571429,14,45,603
"13",1975,119.2,104.928767123288,21.6841771798151,11.4285714285714,15,27,332.6
"14",1976,35.5,37.1120218579235,11.6308789178141,3.27142857142857,3.9,9.75,79.25
"15",1977,66.2,64.4660273972603,9.44326940639269,5.37142857142857,7.84,12,320.800000000001
"16",1978,52.8000000000001,30.1632876712329,11.092688837323,2.02857142857143,3,9.5,116.8
"17",1979,63.6,38.4443835616438,9.82715656596962,1.5,1.94,10,194.6
"18",1980,75.5,47.6136612021858,7.37225878784309,1.6,1.9,5.8,144.5
"19",1981,208.2,79.266301369863,29.8062004156422,2.62857142857143,3.6,11,305
"20",1982,40.8000000000001,30.2452054794521,12.6660411170981,4.67142857142857,6.1,12,86.8
"21",1983,22,14.9435616438356,6.85959439761152,0.957142857142857,2.14,7.5,56.4
"22",1984,52,34.9412841530055,7.60744216733037,0.835714285714286,1.7,5.5,191.5
"23",1985,96.2,60.3720547945206,8.2442675418685,3.38571428571429,4.5,11,217.6
"24",1986,42.6,31.1835616438356,8.90865629007934,3.6,5.8,11,84.6
"25",1987,267.4,131.90301369863,38.4225056814595,7.3,8.54,16,796.4
"26",1988,17,9.09696721311475,6.14594450555516,1.17142857142857,1.7,4.7,25
"27",1989,19.6,14.3101643835616,2.54077727802119,0.427142857142857,1.6,3.9,44.8000000000001
"28",1990,30,19.8420273972603,3.81319852025493,0.26,0.924,5.7,48.6
"29",1991,5.86,12.4384931506849,1.39437978271138,0.238571428571429,0.31,2.1,28.0000000000001
"30",1992,139.5,55.8994535519126,15.7370674987581,1.31428571428571,2.2,5.7,314.5
"31",1993,1376,389.064657534247,81.0900112672715,9.94285714285714,31.4,129,1964
"32",1994,87.6,27.1168219178082,18.4260378046611,0.557142857142857,2.5,14,99
"33",1995,167.8,127.380547945205,19.1892275494673,4.94285714285714,6.4,9.3,960.2
"34",1996,128,98.1874316939891,11.1272444882076,5.57142857142857,6.5,12,452
"35",1997,52.6,78.4572602739726,11.2163883244849,5.02857142857143,7.94,14,196.6
"36",1998,162.6,77.2353424657534,21.2906637752108,2.67142857142857,5.2,21,405
"37",1999,93.0000000000001,82.28,26.3699632228895,6.38571428571429,8.6,32,308.6
"38",2000,93.5,64.5393442622951,17.7072729949962,2.31428571428571,3.35,11,170.75
"39",2001,182.4,118.060821917808,23.4158610149958,4.3,8,14,673.400000000001
"40",2002,32,56.4676712328767,8.30324474866238,2.18571428571429,4.14,10,128.8
"41",2003,36,49.7232876712329,8.50356308075486,1.52857142857143,2.9,7.4,120.2
"42",2004,15,23.078825136612,5.92280348567644,2.02857142857143,3.02,7.6,39.25
"43",2005,25.08,25.3310410958904,4.32181353144624,1.72285714285714,2.404,5.87,63.6000000000001
"44",2006,9.01,7.08594520547945,2.75584843740734,0.61,1.398,4,12.34
"45",2007,450.2,270.971753424658,115.774919040371,2.74285714285714,4.644,114,891.600000000003
"46",2008,137.5,86.4969945355191,27.3246008977361,15,18.8,32.25,285.5
"47",2009,62.68,60.4153424657534,18.9090755055447,11.7857142857143,13.34,20.6,145.4
"48",2010,45.3,48.9352602739726,13.7041360862311,4.85,6.68,18.4,119.8
"49",2011,15.42,10.6971780821918,5.70487091884076,0.432857142857143,1.33,6.43,23
"50",2012,8.47,9.52368852459016,2.32582147206724,0.0485714285714286,0.2,1.865,13.725
"51",2013,48,107.225123287671,5.48576357888687,1.16857142857143,2.244,8.83,282.6
"52",2014,87.76,83.0452328767123,11.1990839515882,5.42571428571429,6.16,10.9,253.2
"53",2015,65.9,50.6439563862928,NA,3.10428571428571,3.78,9.69,203
"54",2016,52.55,70.6932513661202,8.80238745271122,6.71,7.075,9.315,180.75
"55",2017,79.78,56.5440547945205,12.4826887617513,1.91285714285714,3.548,9.98,252.4
"56",2018,205.6,164.343945205479,28.2576828828612,3.71,6.626,10.8,436.8
"57",2019,578.2,327.037260273973,107.436425369916,15.4571428571429,19.54,116,1366
"58",2020,113,76.1587431693989,24.4294045179547,7.48714285714286,9.77,25.2,213.5
"59",2021,66.5600000000001,47.4520821917808,NA,5.57714285714286,8.208,16.4,143.4
