"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1963,55,99.5871232876712,NA,5.14285714285714,10,24,110.8
"2",1964,104,127.912295081967,15.9363981715006,1.44285714285714,4.65,16,335
"3",1965,623.000000000001,437.852054794521,39.8375030144893,23.1428571428571,35,59,1854
"4",1966,46,25.5501369863014,14.4869526556116,0.971428571428571,1.5,13,61
"5",1967,162.2,185.848410958904,25.7203774568195,1.28142857142857,4.2,28,914.400000000004
"6",1968,233.5,222.982240437158,29.8623507156876,12.8571428571429,18,37,834.75
"7",1969,581.6,373.087671232877,70.1621427808486,19.2857142857143,37,82,1578
"8",1970,167.2,177.409589041096,30.8620969457593,4.18571428571429,11.4,35,644.600000000002
"9",1971,89.6,53.7618082191781,13.0466107180491,1.24285714285714,2.3,21,221.2
"10",1972,40.5,40.4048087431694,9.81805266116636,0.532857142857143,1.7,15,92
"11",1973,730.8,432.76904109589,59.0621598259649,4.71428571428571,16.4,70,2338
"12",1974,350.4,243.082191780822,52.558657356245,17,23,72,876
"13",1975,336.4,257.482191780822,59.9741695476246,12,16,59,1020
"14",1976,72.5,109.252459016393,13.9552922420985,3.41428571428571,6.05,17,140.5
"15",1977,161.4,156.563835616438,20.1357822209634,6.02857142857143,7.94,29,624
"16",1978,153,116.697260273973,32.749334444968,3.75714285714286,4.6,21,274.8
"17",1979,260.6,263.887945205479,33.851758880389,7,10,41,781.2
"18",1980,97,63.2678961748634,19.7444615513486,0.642857142857143,1.25,17,262.5
"19",1981,114,35.9575342465753,10.3179852055605,3.14285714285714,4.6,12,191.6
"20",1982,163.8,95.9221917808219,30.9058138855178,4.51428571428571,9.18,24,294.4
"21",1983,148.6,126.02904109589,21.3521227575284,3.12857142857143,6.42,18,501.000000000001
"22",1984,334.5,178.847540983607,47.9865989754858,3.45714285714286,6.05,29.5,1000
"23",1985,407.4,350.476712328767,56.1067205708063,21.1428571428571,42.4,81,1320
"24",1986,176.6,188.501369863014,49.7336050707284,25.4285714285714,33,63,512.200000000001
"25",1987,320.6,237.624657534247,56.6912132837372,22.4285714285714,27,71,701.4
"26",1988,141,119.401092896175,34.9798110316828,7.7,10,38,246
"27",1989,239.6,138.593150684932,24.5886455523246,9,12,25,634.6
"28",1990,252.6,172.380821917808,46.4559256953093,13.2857142857143,16.4,38,839.400000000003
"29",1991,29.6,22.6425479452055,10.1855010935881,0.468571428571429,1.34,16,53.4
"30",1992,293.5,204.660109289617,28.5048888434419,9.17142857142857,13,30,850.75
"31",1993,740.200000000001,451.487671232877,76.5939067857561,23.7142857142857,27,95,2186.00000000001
"32",1994,64.0000000000001,69.5257534246575,17.1510448562987,3.77142857142857,5.74,22,173
"33",1995,1078,608.394520547945,59.0741031647196,14.2857142857143,17,44,3428
"34",1996,102,82.5827868852459,25.704575960621,5.95714285714286,14,25.5,275.75
"35",1997,540.8,307.131506849315,47.5613332182188,22.5714285714286,25,60,1250
"36",1998,543.4,490.132876712329,54.647437533227,10.5,19,77,1862
"37",1999,828.200000000001,372.991780821918,58.3445596868885,28.1428571428571,33,78,2078
"38",2000,241,122.414754098361,39.9526817959094,6.14285714285714,9.2,42,509.5
"39",2001,436.4,213.365753424658,36.5898454587314,10.3571428571429,12,30,800.8
"40",2002,76.8000000000001,90.5098630136986,11.3934983308392,2.11428571428571,4.68,15,429
"41",2003,270.4,249.588219178082,28.3283827904852,4.71428571428571,13,40,834.600000000001
"42",2004,400.5,305.148907103825,46.5050877628746,22,29.5,55,1165
"43",2005,390.400000000001,415.756438356164,47.0972438346862,26.7428571428571,28.9,56.1,1420
"44",2006,25.04,16.6417534246575,10.9819077435502,0.968571428571429,1.63,10.1,32.84
"45",2007,149.2,149.020191780822,20.0709662473707,3.82857142857143,5.8,27.7,415.8
"46",2008,827,419.32650273224,66.3823626290225,33.0857142857143,42.55,95.7,2070
"47",2009,393.6,352.172054794521,68.1732589482987,23.5571428571429,36.28,71.2,1194
"48",2010,322.6,299.243561643836,54.468429478208,23.3857142857143,24.6,68.2,1070.6
"49",2011,40.4,37.9412328767123,13.4774232178974,1.47428571428571,2.052,18,73.58
"50",2012,66.7,51.8881967213115,15.7000630718146,1.31285714285714,2.55,14.75,139.5
"51",2013,208.2,309.780520547945,23.282989838397,3.86,6.726,33.4,1294
"52",2014,74.68,86.9979726027397,23.3570332681018,6.01714285714286,10,28.3,174.8
"53",2015,371,215.960109589041,27.3377992637902,7.18714285714286,10.24,23.3,962.600000000001
"54",2016,738,411.380054644809,61.9164688453623,22.8857142857143,33.45,69.1,1790
"55",2017,462.2,240.377808219178,54.4993569982132,18.2,22.14,49.4,1052
"56",2018,121.6,136.552849315068,24.5763253074758,5.20285714285714,10.92,24.9,371.6
"57",2019,860.2,526.41698630137,79.5348156460506,35.1428571428571,40.4,82.9,2436
"58",2020,341.5,211.299453551913,65.6350126603815,12.3571428571429,16.8,62.15,848.5
"59",2021,316.400000000001,190.458356164384,NA,15.8285714285714,25.76,41.1,847.400000000001
