"","Year","Q90","MeanDischarge","MeanBaseflow","MAM7","Q10","Q50","Q95"
"1",1963,45,19.7912328767123,NA,0,2.6,7.2,80.4
"2",1964,32,38.918306010929,4.47169520473507,0,0.9,7.2,50.75
"3",1965,1294,901.839178082192,175.861059504543,1.57142857142857,3.72,200,2234
"4",1966,448,160.263287671233,108.428225765192,5.27142857142857,15.4,80,647.2
"5",1967,251.8,117.684931506849,74.2773859259194,10,18,84,334
"6",1968,169.5,51.2345628415301,34.0261057160713,3.57142857142857,8.5,19,190
"7",1969,219.2,133.213698630137,73.5514921196052,13.4285714285714,23.4,118,304.4
"8",1970,160,76.4,NA,7.61428571428571,11,71,167
"9",1986,226.5,155.260869565217,NA,58.4285714285714,80.8,157,229
"10",1987,1746,432.590904109589,232.910961305817,0,24,104,2096
"11",1988,190,70.3184972677596,40.2514784338778,0,0,18,218
"12",1989,128.6,34.1239452054795,5.23540996624975,0,0,0,164.8
"13",1990,68.4000000000003,14.7260273972603,8.55073160832065,0,0,0,97.0000000000001
"14",1991,0,2.15460273972603,0,0,0,0,0.670000000000004
"15",1992,0,0,0,0,0,0,0
"16",1993,91.2,27.2767671232877,10.562345890411,0,0,0,116.2
"17",1994,69.6,15.3845479452055,5.94679452054794,0,0,0,87.8
"18",1995,581.600000000001,212.544164383562,156.288227298443,0,0,91,1390
"19",1996,490.5,213.659836065574,113.009029404111,0,0,170,609.75
"20",1997,397.6,225.89098630137,123.764234625405,0,0.082,191,641.8
"21",1998,872.2,362.065479452055,249.344621082261,0.257142857142857,53.8,253,965.8
"22",1999,1860,535.676712328767,438.197655905815,23,158.8,233,2280
"23",2000,373,153.250710382514,111.546817997829,0,0,144,416.75
"24",2001,189,94.2339452054795,60.7530222248729,0,0,59.9,281.8
"25",2002,70.6,13.1741369863014,1.04658030573754,0,0,0,80
"26",2003,0,0.000301369863013699,0,0,0,0,0
"27",2004,0,0,0,0,0,0,0
"28",2005,0,0,0,0,0,0,0
"29",2006,0,0,0,0,0,0,0
"30",2007,0,0.0743287671232877,0,0,0,0,0.132
"31",2008,0,0.0892622950819672,0,0,0,0,0
"32",2009,0,0.10027397260274,0,0,0,0,0.280000000000001
"33",2010,5.65600000000002,1.35057534246575,0.124383561643836,0,0,0,12.34
"34",2011,0,2.73972602739726e-05,0,0,0,0,0
"35",2012,0,0,0,0,0,0,0
"36",2013,0,0.034027397260274,0,0,0,0,0
"37",2014,0,0.182547945205479,0,0,0,0,0.528
"38",2015,0.0660000000000002,0.207479452054795,0,0,0,0,1.144
"39",2016,0,0.11827868852459,0,0,0,0,0.055
"40",2017,77.54,21.4978082191781,6.1387297633873,0,0,0,108
"41",2018,55.02,18.7285753424658,8.44145357686454,0,0,1.17,61.44
"42",2019,45.2,11.7005205479452,7.74448532289628,0,0,0,50.84
"43",2020,14.2,3.55625683060109,1.86735188380788,0,0,0,25.225
"44",2021,0,0.144191780821918,NA,0,0,0,0.322000000000001
