Date,05412500,05454000,05458000,05487980,05488200,05489000,05495000,05501000,05503800,05507600,05508805,05514500,06614800,06906800,06910800,06911900,06917000,06918460,06919500,06921070,07014500,07057500,07066000,07068000,07071500,07083000,07137500,07138000,07138020,07139000,07139500,07141300,07142300,07143330,07143375,07143665,07143672,07144100,07144200,07144300,07144550,07145700,07146500,07148400,07149000,07151500,07167500,07180500,07184000,07197000,07301500,07315700,07335700,09035800,09035900,09047700,09065500,09066000,09066200,09066300,09081600,09107000,09352900
17899,-9.281396,-6.815482,-9.872241,-7.418522,-6.954584,-6.845744,-5.898564,-3.930866,-3.997479,-2.895823,-2.833317,-2.206206,-14.96123,-2.649446,-5.401992,-5.331212,-3.010506,-0.2744173,-0.8250558,-0.7770877,-0.302043,0.5711395,0.2288184,0.8583778,1.050201,-12.99464,-6.939071178,-6.929306984,-6.923257351,-6.802288055,-6.778734684,-6.695760727,-5.662626,-6.616117001,-6.606220245,-5.738009453,-5.72132206,-5.594594479,-5.564806461,-6.566914558,-6.553237438,-4.612053,-6.459794998,-4.394674,-5.152094,-4.988288,-3.915349,-5.222778,-1.773401,1.896453,-3.402213,0.08787418,3.56724,-12.59218,-12.54026,-11.77345,-13.21126,-12.51556,-13.52912,-13.15439,-9.969416,-12.11932,-9.598346
17930,-8.878325,-6.00338,-9.798263,-5.871281,-5.665186,-5.423248,-4.44675,-1.860166,-1.664882,-0.3941143,-0.4179073,0.1314609,-10.92877,0.7424837,-0.9278972,-1.033138,1.65141,3.457372,3.027459,2.919743,2.545892,4.107302,3.517377,3.530234,3.857167,-10.80709,-1.310382843,-1.294337869,-1.26822567,-1.106724977,-1.073722005,-0.974482715,0.340993,-0.919774234,-0.911522925,-0.619209647,-0.597335398,-0.460615724,-0.428039491,-0.891706824,-0.879835129,1.160255,-0.778468728,1.186486,0.582338,0.6787863,0.9683601,-0.04511346,2.784827,5.707663,3.413487,5.489707,6.318329,-9.177372,-9.345683,-8.774868,-10.03301,-9.50798,-10.00424,-9.590703,-8.585423,-10.41803,-10.30086
17958,-0.7193164,1.665042,-1.216358,2.349143,2.082471,2.391883,2.891651,4.388263,4.418219,4.640764,4.784064,4.867396,-4.324829,5.577271,5.120094,5.053303,6.376828,6.879317,6.983509,6.070242,5.665582,6.684556,6.679701,6.689894,6.984322,-5.347148,3.387946844,3.407450438,3.438000202,3.63818121,3.68686533,3.866397142,5.799584,4.07627058,4.091381073,5.836256981,5.855829239,5.975858212,6.001614571,4.161403656,4.180155277,6.736592,4.333210945,6.805955,6.350883,6.505119,6.591683,6.085737,7.069662,9.187746,8.07528,10.59356,9.138188,-3.064251,-3.423455,-3.344046,-3.993025,-3.540295,-3.719482,-3.217524,-2.375182,-4.706203,-4.823129
17989,7.825592,9.192803,7.678443,9.841179,10.0169,9.845645,10.11181,10.47891,10.47503,10.4023,10.39785,10.4493,0.2038128,11.36964,11.24354,11.29582,12.7411,12.6006,12.74673,11.83847,11.55425,12.72437,12.59548,12.63579,13.04155,-0.8851699,8.182612419,8.212371826,8.260457039,8.538358688,8.630534172,8.996471405,12.64552,9.409378052,9.430017471,12.64027023,12.64172554,12.52992344,12.51782036,9.540826797,9.565961838,13.5163,9.809832573,13.14423,13.04489,13.20587,13.16544,11.79945,13.38626,13.9713,13.31363,15.69169,14.25381,0.9772534,0.7082464,0.9396314,0.2750816,0.788458,0.5457626,1.165761,2.149642,0.1017945,-0.8270817
18019,15.71539,17.108,15.82125,18.38486,18.34226,18.32594,18.25786,18.74282,18.86368,18.98908,18.90754,18.76385,4.412736,18.94906,18.99828,19.11257,20.2362,19.86774,20.14895,19.33017,19.27948,19.37834,19.24284,19.38251,19.54096,3.396645,13.5553503,13.59718132,13.66289234,14.03886509,14.16015625,14.57752609,17.99691,15.03458786,15.05925465,18.90286636,18.91086769,18.90967751,18.91572571,15.1981287,15.229105,19.72391,15.4962635,18.96683,18.77369,19.42299,19.9755,19.10401,20.65164,20.37056,19.47178,22.53088,20.45708,5.219357,5.000301,5.32555,4.529682,5.143119,4.724521,5.328756,5.892152,4.531141,3.123739
18050,21.24245,22.44565,21.16939,22.73836,22.86736,22.80669,23.02036,23.38308,23.32727,23.50406,23.4071,23.35083,8.162197,23.1302,23.5082,23.54066,24.40932,24.09725,24.36655,23.18032,23.09662,23.29229,23.15422,23.30966,23.5874,6.807368,17.73081589,17.775177,17.84679413,18.25722885,18.40835953,18.97800064,23.89349,19.60714531,19.63829613,24.73744202,24.74048424,24.64609528,24.63464737,19.81703758,19.85400581,25.05842,20.19199181,24.4734,24.57893,25.05307,24.56756,24.15882,24.84626,24.05024,24.20437,26.44826,24.04223,9.299732,8.942248,9.165829,8.316666,8.903329,8.568059,9.21932,9.648302,8.235693,7.25983
18080,23.50155,24.6235,23.34577,24.8069,24.81491,24.8095,25.55682,25.52708,25.56621,25.65977,25.54944,25.4536,11.14661,25.52066,25.40584,25.42797,26.28462,25.60513,26.00884,24.75825,25.43259,25.07693,25.15012,25.37525,25.47268,10.47326,21.44106293,21.48195648,21.5520153,21.90761757,22.04528046,22.5650177,26.34215,23.11933327,23.14324188,27.00571632,27.00811005,26.9267025,26.91912079,23.27842712,23.307127,27.47833,23.57544899,27.10295,27.08015,27.55857,26.42793,26.11593,26.53557,25.67785,27.35301,29.38044,25.92496,12.25833,12.00933,12.37621,11.57518,12.25166,11.78773,12.47362,13.27968,11.91492,10.68808
18111,21.76072,22.41976,21.8598,22.61719,22.6361,22.65178,23.25302,23.40215,23.35064,23.4612,23.34355,23.1281,10.5442,23.25097,23.44467,23.50135,23.94842,23.48739,23.76909,22.78042,22.74262,22.73441,22.63708,22.91562,23.05064,9.548457,20.12207413,20.15766907,20.21794319,20.53992271,20.66191483,21.09028053,24.26085,21.54602242,21.56678963,25.04605675,25.04527283,24.91255569,24.89387131,21.68507195,21.70729256,24.47144,21.90330124,24.82595,24.47556,24.62395,24.25843,23.92846,24.21727,23.82868,25.14965,27.13213,24.17338,11.37603,10.97719,11.2364,10.5965,11.343,10.88768,11.59366,11.7645,10.70713,9.525052
18142,13.47073,14.4708,13.55855,15.44601,15.48247,15.50859,15.4396,16.07574,16.13235,16.17714,16.00403,15.86643,6.948229,16.77021,16.99829,16.94891,18.07334,17.67983,17.76049,16.88176,16.23346,16.75727,16.46715,16.70306,16.79797,6.864136,16.33432388,16.35932541,16.40013313,16.63793182,16.70339584,16.93466568,18.66202,17.15535355,17.16577911,18.52438164,18.53004074,18.5148983,18.5205574,17.21526909,17.22918701,19.45829,17.34379768,19.26326,18.84129,19.04783,18.61254,18.11548,18.57195,18.86769,20.61276,22.17744,19.79173,8.443639,8.166804,8.575702,7.690733,8.452241,7.837326,8.46571,9.10248,7.982346,7.80524
18172,11.24987,12.75291,11.06228,13.56627,13.91634,13.81024,13.95431,14.22972,14.33335,14.50802,14.35003,14.11962,0.2867678,14.60196,14.45715,14.46824,15.13822,14.95768,15.35199,14.14727,14.13518,14.51498,14.55097,14.7028,14.78739,0.1463038,9.238492966,9.267806053,9.310450554,9.597009659,9.707312584,10.16882133,14.42237,10.68647194,10.71331882,15.15154266,15.15541649,15.13617516,15.13698959,10.87170601,10.90412521,15.12789,11.17279434,15.11249,14.86001,14.95779,15.10895,14.86922,15.63399,15.36954,14.96432,17.18835,15.48403,1.627619,1.403398,1.871061,0.9171009,1.513067,1.028101,1.637819,2.595756,1.611184,0.8947573
18203,2.275103,4.59855,2.107645,5.867655,5.884405,6.009971,6.190107,6.852747,6.84514,6.932586,6.990934,7.317183,-0.5803441,8.083408,8.165315,8.244598,9.183481,8.464322,8.631495,7.919881,7.766439,8.085183,8.025241,7.923704,7.958093,-1.126612,7.181207657,7.194532394,7.216760159,7.362867355,7.402558327,7.567911625,9.406458,7.739155293,7.748019218,8.941084862,8.941675186,8.875486374,8.872594833,7.788794518,7.799602509,9.503874,7.904076099,9.978644,9.588313,9.392425,9.582853,8.296288,9.618998,9.137108,10.76437,12.31564,9.475821,-0.03582712,-0.3135057,0.461076,-1.082473,-0.3182183,-1.156565,-0.6316439,0.438797,-0.3961,0.08882111
18233,-5.794851,-2.200052,-6.336977,-2.013765,-1.697309,-1.437988,-0.4718857,1.118641,1.153931,1.898479,1.785245,2.110185,-8.87676,2.607124,0.8079288,0.8236021,2.710688,4.059716,3.960019,3.488531,3.227139,3.89796,3.668753,3.684215,3.834852,-8.987631,-0.854458928,-0.843909979,-0.826669753,-0.71857667,-0.690920651,-0.54965961,0.8252198,-0.402600795,-0.389930308,0.932054162,0.947678387,1.014527798,1.034157753,-0.337067336,-0.320415497,2.230031,-0.187669456,1.511056,1.080783,1.51496,2.19273,1.039576,3.899354,4.843646,3.223934,6.406043,5.56805,-6.670883,-7.032799,-6.817192,-7.686562,-7.247139,-7.514173,-7.055257,-6.735773,-8.65032,-7.453875
18264,-9.28526,-5.546411,-11.39148,-5.666272,-5.353235,-5.049576,-3.867347,-1.24321,-1.232476,-0.02141458,0.02196954,0.6009503,-9.46745,0.6308569,-1.770446,-1.874055,0.5163161,2.637398,2.151123,2.356733,2.546123,4.075721,4.028691,4.078789,4.398829,-9.646599,-1.251289964,-1.245765448,-1.244803429,-1.182027459,-1.18366456,-1.183725953,-0.9246366,-1.214429021,-1.211312294,-1.500384927,-1.48602128,-1.387367845,-1.360273957,-1.214352489,-1.208072782,-0.0356444,-1.164023638,0.3422663,-0.5634719,-0.6556956,0.2146596,-0.9099254,1.539779,4.445968,2.77708,5.458194,6.962831,-7.213676,-7.54529,-7.426768,-8.126672,-7.744691,-7.88126,-7.386338,-7.226722,-9.159673,-7.684195
