"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1962,3272,1322.23287671233,980,988.813835173398,143.428571428571,175,160.4
"2",1963,5448,2365.98356164384,1310,1371.79379374198,189,244.8,218.4
"3",1964,2845,1547.21857923497,1550,1186.64904538567,136.714285714286,196,175.5
"4",1965,5000,2573.96712328767,1550,1445.37123697285,136.714285714286,179.4,141
"5",1966,3846,1530.7698630137,824,938.139064270265,163.142857142857,180.8,170
"6",1967,3500,1737.24383561644,1390,1057.07041748206,148,192.2,157.2
"7",1968,2255,1300.34972677596,670,754.253918457917,149.428571428571,201.5,177.75
"8",1969,5186,2285.44931506849,1560,1490.2902545024,148,217.2,189.4
"9",1970,3666,2199.95890410959,1020,976.658187064077,123.571428571429,175,158
"10",1971,5672,3389.95616438356,2530,1729.57111266226,115,252,131.000000000001
"11",1972,3965,2502.82240437158,1285,1124.61033597978,184.142857142857,256,202
"12",1973,2550,1264.30136986301,720,850.946395952006,134.142857142857,171,149.4
"13",1974,6978.00000000001,3754.2,3310,2288.73462539115,179.428571428571,225.4,205
"14",1975,5082,2096.20547945205,1250,1463.80212265384,168.714285714286,198,177
"15",1976,2455,1377.93989071038,1210,984.953130805228,175.428571428571,251.5,217
"16",1977,758.6,338.972602739726,210,271.51384738838,80.7142857142857,98.4,91
"17",1978,3658,2012.51780821918,2120,1429.23278677603,130.714285714286,256.6,186
"18",1979,2636,1055.20821917808,535,813.176368846246,157,185,177.2
"19",1980,3415,1957.7131147541,1580,1341.27584794492,154.285714285714,201,185
"20",1981,2106,1042.59452054795,727,671.975030484938,120.714285714286,141.8,131.2
"21",1982,6526,3215.79452054795,2530,1902.71971074948,181,247.2,227.2
"22",1983,7046,3207.32328767123,2690,2092.53553378129,213.142857142857,390.4,250.2
"23",1984,5460,2541.66120218579,2135,1687.90048883239,219.714285714286,273,239.25
"24",1985,2946,1397.19726027397,1100,1036.52959143498,156.571428571429,206.8,182
"25",1986,3966,2053.20547945205,901,1203.4376319986,138.857142857143,169,161.6
"26",1987,2554,1051.24931506849,620,756.083811427697,117.285714285714,136,125
"27",1988,2210,1072.87978142077,965.5,679.681750171504,113,140,115
"28",1989,4288,1702.22465753425,1310,1318.59859438171,134.142857142857,184.8,156.2
"29",1990,2216,1091.36164383562,667,647.504044060962,185.571428571429,226.2,202.2
"30",1991,1556,698.369863013699,417,494.148631472095,122.857142857143,160.4,145.4
"31",1992,1590,687.950819672131,415.5,470.661156648452,95.8571428571428,108,99
"32",1993,5100,2162.29315068493,1150,1595.8890541422,106.714285714286,230.2,139.2
"33",1994,1356,650.161643835616,428,503.462612173503,94,114,104
"34",1995,5572,2665.98630136986,1750,1631.06944502986,109.285714285714,210,120.2
"35",1996,5420,2432.25683060109,1660,1671.11054820256,192,222.5,204
"36",1997,4790,2385.67671232877,1370,1174.18393825353,197,231,219
"37",1998,5428,2866.99452054795,2090,2059.13100917347,213.285714285714,298.4,251
"38",1999,5164,2355.3095890411,2140,1583.7318543572,193.428571428571,238.8,211
"39",2000,3190,1501.24316939891,918.5,1127.55263170345,157.428571428571,186,176.25
"40",2001,1210,490.928767123288,341,364.744251310768,61,85,69.2
"41",2002,3166,1471.4802739726,1350,950.492045585357,85.3428571428571,119,95.52
"42",2003,4762,2155.20273972603,1380,1472.94882688632,117.285714285714,143.8,124.2
"43",2004,3605,1659.9262295082,1335,1270.82161072079,148.857142857143,165,158
"44",2005,3296,1459.23561643836,1120,1068.0860360948,147,202,178.2
"45",2006,7196,3339.34794520548,2360,2042.28023859142,180.571428571429,209.4,194.2
"46",2007,3510,1624.08219178082,1110,1143.08299720954,134.857142857143,163.8,144
"47",2008,3190,1645.12568306011,1455,1261.29393352549,137.428571428571,180.5,152
"48",2009,2842,1233.99452054795,877,858.54884090643,108.142857142857,149,133.2
"49",2010,3668,1722.14520547945,1550,1283.87906644077,121.571428571429,237,199.6
"50",2011,4756,2480.62739726027,2170,1742.21424252192,184.571428571429,230,208
"51",2012,4320,1691.44535519126,747,1108.5626751512,156.571428571429,215.5,181.25
"52",2013,2534,1246.77808219178,977,811.185233678165,127.571428571429,163.8,151
"53",2014,1818,849.38904109589,291,461.022707491919,102.285714285714,134.4,110
"54",2015,2292,1213.08219178082,679,637.225263063185,109.857142857143,129.4,121.2
"55",2016,5765,2272.51639344262,1225,1396.39328624472,107.142857142857,143.5,119.25
"56",2017,7996,3658.03561643836,2510,2217.58474186935,173.571428571429,259.8,243
"57",2018,2714,1229.4301369863,790,909.513176700817,144.857142857143,162.4,153.4
"58",2019,4694,1956.68219178082,895,1207.2724396608,156.285714285714,170,158
"59",2020,1760,888.524590163934,629.5,625.364261051739,134.142857142857,154.5,140
"60",2021,1970,899.791780821918,529,664.818077818422,104.142857142857,125,107
