"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1962,7080,3058.20821917808,1970,2045.40172346224,441.142857142857,495,462.4
"2",1963,16400,6151.87123287671,2880,3629.95597805146,481.142857142857,577.6,523
"3",1964,6950,3361.41256830601,2455,2580.6744013766,382,433,406
"4",1965,15300,6097.5698630137,2600,3308.42376805843,400,474,439
"5",1966,9736,3969.60273972603,2050,2558.39029528991,367.285714285714,474,426
"6",1967,9524,4538.31506849315,3370,2443.16257845819,336,450,410
"7",1968,6445,3031.53005464481,1390,1602.43325414771,335.142857142857,472.5,360
"8",1969,13560,6222.07945205479,3840,4034.02828829387,311.142857142857,387.6,336
"9",1970,12200,5797.01095890411,1740,2371.61484903225,307.714285714286,445.2,424
"10",1971,14780,7099.96712328767,4440,3711.9192951645,424.285714285714,642,530
"11",1972,9630,4916.80327868852,2555,2524.40828179107,477.285714285714,540.5,499
"12",1973,8764.00000000001,4066.76438356164,2110,2421.57374646662,451.428571428571,484.2,468
"13",1974,20200,9044.37260273973,5810,4261.48278594687,506,588.4,559.8
"14",1975,13500,5618.76438356164,2550,3549.46909400594,508.142857142857,631.8,552
"15",1976,4795,2703.75409836066,2025,1808.96958005565,491,560,511.25
"16",1977,1440,786.41095890411,633,680.657642562917,245.857142857143,297.4,264.4
"17",1978,12300,5796.32054794521,3060,3234.95309006062,432.571428571429,689.2,532.8
"18",1979,5786,2396.70136986301,1060,1688.42034857196,574,649.8,623.2
"19",1980,12200,5355.01092896175,3135,3392.28551025477,573.714285714286,646,601
"20",1981,6192,2817.42191780822,1640,1867.21536381427,492.285714285714,616,555
"21",1982,17940,7653.9095890411,5630,4277.86820406561,685,861.8,779.6
"22",1983,29000,11352.7232876712,6700,7375.36562022849,668.285714285714,1050,806
"23",1984,14750,6475.06830601093,4020,3991.72561314856,676.428571428571,916.5,749
"24",1985,7520,3417.3095890411,2230,2269.33893991,572.142857142857,712,668.6
"25",1986,13940,5551.61917808219,1820,2610.72703847987,548.857142857143,614.4,581.4
"26",1987,6686,2963.74246575342,1570,2095.53115577845,436.571428571428,534.8,448
"27",1988,6105,2790.56557377049,2030,1754.62175794678,439.714285714286,479,459.25
"28",1989,10236,4302.57260273973,2500,3155.10215247909,493.285714285714,572,530.4
"29",1990,5262,2436.71780821918,1490,1493.71416589419,532.571428571428,623.8,577.6
"30",1991,3860,1709.97260273973,930,1290.69902473525,514.428571428571,544,534.4
"31",1992,4790,2028.95355191257,1135,1299.5723750042,511.571428571429,625.5,518.25
"32",1993,12160,5531.57534246575,3300,3669.54755055447,626.857142857143,755.4,677
"33",1994,3598,1934.55890410959,1160,1547.892959016,573.142857142857,626.4,596
"34",1995,20920,8213.74794520548,3200,4091.50373261922,479.571428571429,751,529.6
"35",1996,16750,6185.38524590164,2795,3802.64213732004,702,733,709.25
"36",1997,16220,6430.13698630137,2760,3371.179246747,696,777.4,758.4
"37",1998,25320,9219.14794520548,5390,6032.2015557862,687.857142857143,964.8,902.2
"38",1999,13880,5948.60821917808,3930,4150.56471452873,718.142857142857,869,783.6
"39",2000,10700,4389.41256830601,2230,2875.41721325617,623.285714285714,769,756
"40",2001,3872,1862.98356164384,1210,1512.70966216432,605.142857142857,652,621.8
"41",2002,8884,4319.08767123288,3240,2756.54607393343,519.142857142857,631,595
"42",2003,13400,5877.96164383562,3710,3804.21465101109,504.285714285714,653.6,542.4
"43",2004,10450,4985.56284153005,3875,3500.04102013651,572.571428571429,713,675.75
"44",2005,10460,4584.6,3810,3363.09214829311,711.857142857143,814,749.2
"45",2006,20260,9511.21095890411,7010,6793.95195001503,697.428571428571,836.4,816.2
"46",2007,8030,3427.84657534247,2280,2368.72697459314,663.571428571428,698.2,681
"47",2008,8420,3984.18306010929,3260,2973.5885506115,696.285714285714,751,711.75
"48",2009,6964,3119.26849315069,1950,2099.9401826484,624.714285714286,666.4,650.4
"49",2010,10500,4999.20273972603,3880,3938.89752839246,638,817.2,664.4
"50",2011,14100,6505.22465753425,5250,4991.86769198838,625.428571428571,840,804.4
"51",2012,10100,4140.40983606557,1995,2908.26482615745,649.857142857143,825.5,781.75
"52",2013,5636,3014.91232876712,2710,2068.33849257632,648.571428571428,694.4,665
"53",2014,3332,1800.16164383562,854,1127.35568493151,539.142857142857,608.4,583.2
"54",2015,5496,2921.92876712329,1850,1656.28031515286,579.285714285714,611,591.4
"55",2016,15300,5872.35792349727,3360,3520.14355198156,465.428571428571,586.5,559.25
"56",2017,19800,8935.04657534247,5720,5672.45717151065,665.285714285714,847.4,798.8
"57",2018,5794,2715.01369863014,1760,1894.81556692927,628.571428571428,796.4,742.4
"58",2019,14220,5839.6602739726,3230,3668.56433934913,504.142857142857,633.799999999999,520
"59",2020,3490,2008.24043715847,1640,1492.03961029916,588.857142857143,635.5,601.25
"60",2021,3960,2047.15616438356,1180,1571.98183003689,470,588,497.4
