"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1962,2376,1264.57808219178,1060,950.921125565611,448,490,475
"2",1963,2880,1747.05205479452,1780,1394.65253867845,403.428571428571,439.6,428
"3",1964,2590,1330.06830601093,1070,1040.54078531562,309.428571428571,402.5,326
"4",1965,7490,2758.54246575342,1520,2588.63928245271,266.714285714286,326,305
"5",1966,2790,1424.83287671233,1060,1287.93415959991,272.571428571429,324,312
"6",1967,2674,1628.08767123288,1510,1244.92649706458,291.428571428571,297.4,293
"7",1968,2175,1066.57923497268,877.5,615.040948152485,252.857142857143,298,263
"8",1969,2886,1517.42465753425,1150,1004.85548024541,213,351,257
"9",1970,3858,1819.13424657534,1260,1174.35831050228,237.571428571429,310,242.4
"10",1971,4710.00000000001,2384.89315068493,2520,1508.63992190938,251.285714285714,304.4,260.2
"11",1972,4480,2446.87431693989,2540,1910.19361284587,242.428571428571,249,245.25
"12",1973,2642,1373.8301369863,1150,1235.29139618973,244.285714285714,268.4,248
"13",1974,5246,2265.29863013699,1770,1688.2488178104,247.285714285714,273.2,254
"14",1975,3324,1979.62739726027,2490,1698.43633323566,236.142857142857,366,280
"15",1976,2640,1574.10655737705,1660,1442.83962723069,252,280,278
"16",1977,2240,938.775342465753,630,835.267262645203,291.857142857143,361.2,345
"17",1978,3790,1771.42739726027,1180,1395.39891861183,253.857142857143,340.2,299
"18",1979,1900,1074.0301369863,976,793.388188254421,259.857142857143,477,336.6
"19",1980,2615,1258.89617486339,936,943.545515306276,247.285714285714,448,342
"20",1981,1240,859.912328767123,896,770.474164191972,250.285714285714,473,426
"21",1982,6046.00000000001,2288.38904109589,1210,1823.57082010237,282.857142857143,474,311.2
"22",1983,5942,2677.24657534247,2370,2258.18289007211,341.857142857143,626.8,409.2
"23",1984,5460,2836.03551912568,2490,2404.86347905282,272.142857142857,573,406.5
"24",1985,4456,1959.67945205479,1440,1737.63301458815,265,508.4,412
"25",1986,4176,2078.50136986301,1370,1797.46484664522,268.571428571429,405.8,316.8
"26",1987,2166,1222.73150684932,1260,1066.1648699374,271.714285714286,444,407.2
"27",1988,1410,947.737704918033,904,805.501147103938,270.571428571429,468,303.5
"28",1989,3734,1558.91232876712,931,1249.96923518843,382,429.4,410.2
"29",1990,1560,956.386301369863,978,812.918722623207,335.571428571429,430.4,341.2
"30",1991,1020,609.065753424657,450,477.130550045022,257.285714285714,271,263
"31",1992,593.5,340.106557377049,206,320.170766070959,139.857142857143,145,145
"32",1993,4704.00000000001,1455.17260273973,650,950.064198483178,258.428571428571,451,319
"33",1994,1130,601.471232876712,519,512.253753780466,246.285714285714,261.4,254
"34",1995,3100,1158.66301369863,617,658.110565404244,269.571428571429,381.8,308
"35",1996,5280,2110.31420765027,1080,1674.04037477398,353,597,550
"36",1997,5768,2027.95616438356,1020,1713.06794408968,380.571428571429,529.6,456.4
"37",1998,5584,2432.40821917808,1400,1972.34366033745,654.714285714286,885.8,716
"38",1999,5082,2410.89315068493,1660,1933.25088530559,379.428571428571,730.8,669
"39",2000,2830,1578.87158469945,1440,1355.2220470786,551.285714285714,631,522
"40",2001,1480,978.649315068493,895,858.56685734357,601.428571428571,658,633.8
"41",2002,1502,925.515068493151,883,758.97199391172,343.714285714286,411.8,351.6
"42",2003,1918,907.002739726027,702,667.741443941783,296,437.4,355.8
"43",2004,1300,861.204918032787,887.5,692.418368818412,251.714285714286,365.5,292
"44",2005,1188,821.917808219178,639,511.009179671166,296.428571428571,371.4,322.4
"45",2006,4482,2312.63835616438,2550,1750.99001946383,430.714285714286,596,547.8
"46",2007,1876,1064.17260273973,930,863.310702870189,607.285714285714,699,664
"47",2008,1855,1087.24590163934,935,965.124515769407,599,705,692
"48",2009,1140,895.87397260274,864,806.660744035265,530.285714285714,724.4,687.2
"49",2010,994.2,856.646575342466,900,816.611260413863,496.571428571429,616.4,536
"50",2011,2720,1405.9698630137,1000,1098.82231769752,531.714285714286,697.8,677
"51",2012,2255,1086.21584699454,845,845.596296551407,406.285714285714,650.5,501.75
"52",2013,1038,734.276712328767,669,604.80180722693,275.142857142857,519.8,325.8
"53",2014,983.6,721.764383561644,697,646.464281760857,409.142857142857,500.8,471.2
"54",2015,1020,696.808219178082,657,563.673247449498,299,465,392
"55",2016,1505,952.510928961749,787.5,669.542286872088,312.714285714286,494.5,404.5
"56",2017,4060,1609.31506849315,894,965.880287591077,421.428571428571,503,496.2
"57",2018,1326,884.057534246575,700,527.35287892833,338.571428571429,426.4,370.6
"58",2019,1854,1015.78904109589,689,671.596865574544,428.571428571429,526.8,501
"59",2020,1220,854.136612021858,738,655.27193386735,517.714285714286,560,519
"60",2021,973,708.287671232877,703,648.149826597306,436.714285714286,512.4,500.2
