"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1962,1740,954.093150684932,814,875.491832010582,485,512,506
"2",1963,2292,1284.6904109589,1100,1101.88646488711,531,567,546
"3",1964,1525,931.508196721311,770,866.440757774316,513.714285714286,546,526.75
"4",1965,2970,1647.27671232877,1040,1277.54677772717,534,600,580
"5",1966,1566,926.224657534247,786,863.033892525003,457,510.8,481.4
"6",1967,2170,1210.67397260274,946,1039.62914306314,472.428571428571,511.4,489
"7",1968,1130,760.68306010929,662,683.042055508244,409.285714285714,444.5,426.25
"8",1969,2784,1168.74794520548,795,1077.10105322746,474.142857142857,484,478
"9",1970,2176,1166.62739726027,840,989.266666666667,462.857142857143,508,478
"10",1971,3380,1509.53698630137,1090,1270.46838315235,580.571428571429,601.2,590
"11",1972,2475,1374.56830601093,914,1271.37150013011,564.142857142857,601.5,577
"12",1973,1240,865.312328767123,896,816.307628832355,422.142857142857,455,448
"13",1974,2948,1606.01095890411,1450,1327.94407371168,555,583,575
"14",1975,2390,1258.54794520548,937,1182.32207762557,599.714285714286,624,617
"15",1976,1560,1017.51912568306,1020,960.009675345548,541.142857142857,610,561.5
"16",1977,946,720.860273972603,720,700.037808219178,483.571428571428,511,499
"17",1978,2106,1226.42191780822,1110,1077.32779033752,472.857142857143,523,488
"18",1979,1170,730.087671232877,615,677.212970963587,412.571428571429,439,424
"19",1980,1665,967.390710382514,787,840.239030294315,446.142857142857,477,460
"20",1981,1066,716.106849315069,667,680.897309769858,377.428571428571,390,381
"21",1982,3246,1634.15890410959,1080,1234.37988910633,494,533.8,511
"22",1983,3158,1655.48219178082,1130,1441.39742470425,606.142857142857,667.4,634.2
"23",1984,3035,1586.18852459016,1215,1448.75608012206,593,685,641.5
"24",1985,1888,1160.6,996,1078.65472496101,513.428571428571,553.8,536.2
"25",1986,2708,1407.38904109589,930,1255.36881244206,568.714285714286,597.4,576.2
"26",1987,1310,891.756164383562,881,852.208793215917,491,514,495.2
"27",1988,1145,777.071038251366,774,727.897178686523,394.571428571428,412,406.25
"28",1989,2810,1112.34246575342,700,979.92280337225,444.428571428571,483.4,468
"29",1990,1146,693.578082191781,646,648.069855851016,380.285714285714,422.4,400.4
"30",1991,813.2,587.65205479452,585,557.803859200161,365.714285714286,404,386
"31",1992,610.5,483.084699453552,538,472.334503145521,306.571428571429,326,313.5
"32",1993,2522,1123.99178082192,565,962.402361172485,411,474,457.2
"33",1994,737.6,530.47397260274,583,513.202030709017,293.571428571429,309.4,300
"34",1995,2216,1028.01095890411,650,813.728241203641,412.571428571428,451,431
"35",1996,2540,1287.34426229508,800.5,1075.94089770795,433.285714285714,468.5,441
"36",1997,2302,1368.01369863014,909,1050.61151743177,453,492,469.4
"37",1998,2646,1353.13424657534,824,1204.580456621,500.714285714286,547.4,513
"38",1999,2816,1439.99452054795,1100,1289.86593049055,566.857142857143,620,595.6
"39",2000,1880,1094.05191256831,921,1030.23549473068,462.285714285714,508.5,485
"40",2001,981.2,696.986301369863,764,677.056362670815,372,406.2,390
"41",2002,1370,800.843835616438,692,730.496035408155,366.571428571428,387.8,373.4
"42",2003,1420,800.027397260274,597,739.516481119084,363.428571428571,408,381
"43",2004,1315,721.494535519126,580,679.990877352763,388.142857142857,407,395
"44",2005,1166,725.295890410959,597,678.714995416068,368,399,377.4
"45",2006,3208,1394.58630136986,872,1205.75915603842,467.142857142857,488.8,476
"46",2007,1452,810.6,639,729.303772163909,393.285714285714,435,414
"47",2008,1765,887.953551912568,662.5,827.298775420087,443,467.5,456.25
"48",2009,1216,745.153424657534,633,672.602611041926,424.428571428571,448.4,440
"49",2010,1016,681.178082191781,640,640.109370515329,391.428571428571,444.8,405.4
"50",2011,2140,1107.99452054795,830,967.895475732711,505,530,512.2
"51",2012,1550,824.795081967213,642,750.147750041398,422.857142857143,460,442.75
"52",2013,1116,716.591780821918,632,658.860006021376,479.857142857143,511.4,505
"53",2014,885.2,626.558904109589,577,589.480687105893,423.142857142857,464,455.4
"54",2015,927.8,665.545205479452,587,597.523839767538,446.142857142857,461.4,452
"55",2016,1555,852.42349726776,605,738.596835844787,435.857142857143,486,455.5
"56",2017,2946,1294.90136986301,652,1032.53407356342,520.285714285714,561,550.2
"57",2018,1010,693.515068493151,629,664.298222774182,493.428571428571,506.4,500
"58",2019,1886,925.383561643836,600,829.096093929233,503.285714285714,520,510
"59",2020,745.5,602.969945355191,585.5,583.097654826958,464.714285714286,481,474
"60",2021,584.6,526.92602739726,536,520.892322097378,417.285714285714,445.4,439
