"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1962,4410,2694.87123287671,2600,2198.27319483744,1053,1140,1080
"2",1963,7652,4329.50136986301,3900,3292.35205272377,1018.28571428571,1264,1202
"3",1964,4955,3038.66120218579,2935,2559.70914650013,1044.28571428571,1205,1120
"4",1965,18500,7050.16438356164,3390,5297.47692976734,1070,1360,1264
"5",1966,5304,3257.24383561644,3210,2846.28461538462,970.571428571428,1154,1130
"6",1967,6472,3779.42465753425,3480,3150.17930019035,1150,1304,1262
"7",1968,4380,2634.05464480874,2330,2295.88798573163,911.142857142857,963,931.5
"8",1969,9148,4016.98630136986,2980,3361.6203110516,1147.14285714286,1300,1222
"9",1970,8644,4516.86849315069,3010,3016.30619528273,975,1184,1102
"10",1971,11600,6111.50684931507,5400,4547.90123939987,1362.85714285714,1520,1390
"11",1972,10900,5393.38797814208,4005,4382.22794691647,1035.71428571429,1300,1170
"12",1973,4246,2701.92054794521,2600,2387.87327961322,814.285714285714,845.4,831.2
"13",1974,12800,7184.79452054795,6140,4918.3564031939,1270,1510,1390
"14",1975,8968,4830.82191780822,3820,3975.99763326476,1327.14285714286,1674,1470
"15",1976,4555,3179.04644808743,3420,2851.82822314298,934.571428571429,1300,1075
"16",1977,2810,1624.75342465753,1470,1541.7986291777,796.571428571428,813,806
"17",1978,7636,4205.39726027397,3150,3425.05920340963,1087.14285714286,1314,1232
"18",1979,4322,2381.9698630137,2250,2028.88418547161,946.428571428571,1130,1040
"19",1980,6700,3622.19398907104,2555,2741.20752460199,1006.14285714286,1245,1200
"20",1981,3134,1991.20821917808,1780,1726.24515349187,811.857142857143,913,877.4
"21",1982,13160,6136.52054794521,4750,4522.30407067898,1037.14285714286,1204,1120
"22",1983,14060,6796.27397260274,5180,5326.85139421417,1542.85714285714,1864,1660
"23",1984,10400,5676.09289617486,5225,4716.37028477387,1097.14285714286,1245,1220
"24",1985,7220,3734.62465753425,3430,3252.13150120007,958.142857142857,1180,1052
"25",1986,8482.00000000001,4312.95342465753,2600,3358.49362166312,1009.71428571429,1210,1082
"26",1987,4128,2474.36438356164,2370,2214.89387910415,956.142857142857,1060,1030
"27",1988,3550,2109,1990,1867.52211368402,768.285714285714,1105,887.25
"28",1989,7896.00000000001,3316.22191780822,2080,2811.95682824025,966.857142857143,1200,1050
"29",1990,3352,2071.10410958904,1780,1775.681473289,867.142857142857,1004,905
"30",1991,2216,1526.47123287671,1580,1373.3728234971,628.857142857143,794,745.6
"31",1992,1670,1150.79781420765,1150,1044.34922649072,417,485.5,428.25
"32",1993,9320,3689.64383561644,1660,2839.63453692674,1006.71428571429,1210,1090
"33",1994,2020,1416.90410958904,1450,1312.65780821918,599,639.4,612.4
"34",1995,8770,3871.06849315068,2170,2632.53622385785,1042.85714285714,1160,1090
"35",1996,10050,5111.47540983607,2795,3943.76661316825,1235.71428571429,1385,1250
"36",1997,12020,5365.17808219178,2840,3690.08297112645,1015.71428571429,1180,1130
"37",1998,11160,5692.16438356164,3000,4889.85840650978,1381.42857142857,1640,1472
"38",1999,10300,5359.80821917808,4840,4562.50883956226,1454.28571428571,1610,1522
"39",2000,6580,3447.15846994536,2545,3119.44725869152,1180,1250,1202.5
"40",2001,2366,1736.57534246575,1750,1662.1430913835,1025.71428571429,1054,1040
"41",2002,4212,2419.30410958904,2230,2108.89569183838,763.428571428571,843.4,778
"42",2003,5926,3146.11232876712,2260,2564.93560811737,1025.14285714286,1094,1050
"43",2004,4825,2537.64480874317,2200,2284.25725995316,694,837.5,746
"44",2005,3840,2265.94520547945,1840,1995.84866009981,1057.14285714286,1130,1102
"45",2006,12460,6193.8904109589,5190,4814.02316918971,1187.14285714286,1284,1230
"46",2007,5426,2761.23287671233,2270,2490.07045009785,1108.57142857143,1130,1120
"47",2008,4820,2782.15846994536,2335,2544.68318521187,1154.28571428571,1190,1160
"48",2009,3022,2031.64383561644,1910,1879.42872196297,1100,1120,1110
"49",2010,3358,2245.04109589041,2110,2020.78585380013,1078.57142857143,1170,1150
"50",2011,7236,3801.78082191781,3130,3342.40851463873,1254.28571428571,1340,1280
"51",2012,5890,2649.59016393443,1890,2296.53506625433,1164.28571428571,1190,1170
"52",2013,3282,2041.13424657534,1890,1776.63262322473,961.142857142857,1010,984
"53",2014,2506,1611.1095890411,1320,1398.74520547945,945.142857142857,982.4,967
"54",2015,2748,2030.87945205479,1640,1576.46928462709,934,983,965.2
"55",2016,7210,3290.90163934426,1875,2802.83538023508,1038.57142857143,1130,1090
"56",2017,12720,5613.20547945205,3610,3997.11561674443,1182.85714285714,1270,1230
"57",2018,3318,2020.75616438356,1660,1713.27938069541,988,1050,1020
"58",2019,6934,3014.84931506849,1600,2286.87225307499,1060,1200,1140
"59",2020,2320,1684.58469945355,1570,1476.02838494232,988.142857142857,1050,1020
"60",2021,2278,1526.92876712329,1370,1450.90880002076,966.571428571429,988,977
