"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1962,338.2,144.443287671233,96,110.410323773449,0,0,0
"2",1963,339,155.257808219178,134,142.084343742977,0,0,0
"3",1964,247.5,105.75218579235,95.5,61.761667215427,0,0,0
"4",1965,685,249.230410958904,114,227.412504641834,0,0,0
"5",1966,453.6,155.086575342466,75,146.07664626481,0,0,0
"6",1967,433.6,165.074136986301,157,148.493673591249,0,0,0
"7",1968,339,94.5246721311475,32,81.7673661284606,0,0,0
"8",1969,428,116.420383561644,64,96.6321516178878,0,0,0
"9",1970,452.4,140.046136986301,14,128.355207352769,0,0,0
"10",1971,561,233.716849315068,214,214.285244106095,0,0,0
"11",1972,634,245.510491803279,211,218.710367070457,0,0.719999999999999,0
"12",1973,367,151.144219178082,142,139.43967988195,0,0,0
"13",1974,657.2,321.152164383562,360,300.107609749361,0,17,0
"14",1975,624.2,276.717808219178,238,263.187711735298,29.4285714285714,39,32
"15",1976,427.5,229.193989071038,233,213.250800897964,12.1428571428571,26.5,16
"16",1977,273.6,112.660383561644,98,106.763084504537,0,0,0
"17",1978,441,192.898465753425,147,187.956589425097,0,0,0
"18",1979,282.4,101.822520547945,41,84.4543357678379,0,0,0
"19",1980,272,102.130273224044,46.1,88.8161294858275,0,0,0
"20",1981,180,61.5182739726027,0,58.4300081288574,0,0,0
"21",1982,578,224.467260273973,150,201.464594661047,0,0,0
"22",1983,753.6,312.388191780822,213,299.408534363658,7.95714285714286,38.94,10.64
"23",1984,695.5,334.554918032787,370,325.392430592129,28.6571428571429,50.75,38.875
"24",1985,504.8,262.96202739726,254,257.309469982989,3.02428571428571,24.68,7.96600000000001
"25",1986,772.8,300.495452054794,195,288.336978456237,2.84142857142857,14.46,4.292
"26",1987,430,193.988246575342,170,185.624903213284,5.10714285714286,10.184,6.464
"27",1988,352,142.732513661202,113.5,129.571804941777,0,0,0
"28",1989,437.4,151.331780821918,90,142.316083803384,0,0,0
"29",1990,194,70.2093424657534,17,33.4037534246575,0,0,0
"30",1991,135.6,23.1899452054795,0,20.068225799593,0,0,0
"31",1992,26.5,7.84068306010929,0,2.44561972180825,0,0,0
"32",1993,364.2,86.8915616438356,0,74.2535311930107,0,0,0
"33",1994,42.8000000000001,9.47238356164384,0,6.03519114466262,0,0,0
"34",1995,118,30.5866208791209,0,27.1146195753399,0,0,0
"35",1999,610,256.521506849315,229,231.122538068508,0.371428571428571,13.6,0.676
"36",2000,531,238.976229508197,239,234.164897076649,0.58,3.15,1.025
"37",2001,303,124.484246575342,125,121.23370428354,0,0,0
"38",2002,317.6,108.490328767123,26.1,97.1088446643701,0,0,0
"39",2003,242.8,74.9567945205479,1.39,66.3677470826991,0,0,0
"40",2004,217.5,48.8395081967213,0,46.2686677075202,0,0,0
"41",2005,57.8,21.8329589041096,0,18.3269491200519,0,0,0
"42",2006,485.6,155.072547945205,71.9,145.198130052007,0,0,0
"43",2007,210.8,63.9716438356164,6.38,59.3692005295269,0,0,0
"44",2008,234,52.9484972677596,0,44.8790587413918,0,0,0
"45",2009,85.26,23.7727671232877,0,20.1881662219059,0,0,0
"46",2010,65.28,13.6642465753425,0,11.2856674178646,0,0,0
"47",2011,85.36,25.0978904109589,0,22.1653698695681,0,0,0
"48",2012,230,55.4528142076503,0,51.9176140800321,0,0,0
"49",2013,80.0200000000001,15.8486301369863,0,14.6225408202214,0,0,0
"50",2014,49.74,9.89775342465753,0,8.12400857556521,0,0,0
"51",2015,0,0,0,0,0,0,0
"52",2016,76.05,25.5481147540984,0,23.3502843364346,0,0,0
"53",2017,396.6,94.5636438356164,0,86.9356424306287,0,0,0
"54",2018,18.1,3.5661095890411,0,2.63815861571738,0,0,0
"55",2019,125.2,29.5945479452055,0,6.69403364985471,0,0,0
"56",2020,0.82,1.87409836065574,0,1.07219945355191,0,0,0
"57",2021,0,0,0,0,0,0,0
