"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,266.119565217391,200.4,264,319.6,194.285714285714,NA
"2",1963,304.632876712329,161.4,236,468.4,141.857142857143,219.534779299848
"3",1964,284.079234972678,167,240.5,433,134,216.967323083717
"4",1965,437.830136986301,204.4,381,749.6,191.428571428571,347.631463134271
"5",1966,462.950684931507,233,380,834.6,182,352.868615609906
"6",1967,477.854794520548,226,442,804.4,200,413.089017032524
"7",1968,448.841530054645,267,407.5,663,234.142857142857,355.581207116151
"8",1969,517.216438356164,272,469,818.400000000001,226.857142857143,434.977668196235
"9",1970,462.2,277,410,736,255.428571428571,398.308856215882
"10",1971,432.254794520548,265,352,748,233.714285714286,366.821234653669
"11",1972,468.948087431694,255,460,701,242.714285714286,405.77889241638
"12",1973,549.720547945205,331,479,803.4,270,449.175024035122
"13",1974,529.424657534247,269,460,906.2,243.285714285714,437.014093039695
"14",1975,581.095890410959,349,560,880.4,306,490.672174614619
"15",1976,502.948087431694,281,430,890.5,255.857142857143,438.234712759918
"16",1977,412.180821917808,236.4,340,783.2,215.142857142857,356.912880773399
"17",1978,467.26301369863,290,402,785,260.285714285714,390.285905565602
"18",1979,590.46301369863,336.2,484,924.4,290,486.411237657052
"19",1980,536.901639344262,392.5,480,731.5,361.857142857143,443.8781260045
"20",1981,511.86301369863,307,450,766.6,268.428571428571,412.411640323147
"21",1982,546.060273972603,290.4,450,915.6,271.714285714286,441.112627297494
"22",1983,460.372602739726,266.2,423,774.4,226.142857142857,402.066503587736
"23",1984,462.024590163934,260,426.5,730.5,199.714285714286,377.214378123395
"24",1985,575.224657534247,281.4,430,1092,270.571428571429,439.559795385297
"25",1986,580.849315068493,336.4,504,766,268.142857142857,436.877493374206
"26",1987,431.27397260274,256,417,646,227,373.613856528913
"27",1988,486.407103825137,220.5,475,800,190.142857142857,404.067123953407
"28",1989,429.876712328767,277.4,391,622,256.714285714286,368.482275395837
"29",1990,583.076712328767,298,540,840,272.428571428571,447.038387692977
"30",1991,575.695890410959,284.4,555,936.200000000001,268.714285714286,468.839156505595
"31",1992,497.161202185792,307,491,694,282.571428571429,431.33581186573
"32",1993,602.386301369863,398,533,866.8,314.142857142857,493.033708183981
"33",1994,463.257534246575,286.4,430,645.6,257.428571428571,384.003710378741
"34",1995,445.328767123288,265.4,420,676.8,251.285714285714,382.723186311405
"35",1996,385.18306010929,214.5,370.5,597,181.714285714286,322.547049830861
"36",1997,521.153424657534,292.4,443,783.4,238,397.174018381923
"37",1998,409.542465753425,227.4,309,727.4,211.857142857143,349.466148675761
"38",1999,357.227397260274,196,282,543.4,177.714285714286,292.121749209694
"39",2000,374.245901639344,236.5,338,536.5,197.428571428571,309.486156648452
"40",2001,451.547945205479,237.4,424,678.2,188.428571428571,375.184791407223
"41",2002,406.72602739726,231.4,348,637.6,213.714285714286,342.919585436193
"42",2003,343.175342465753,192.8,307,538,178,278.783007690459
"43",2004,440.002732240437,250,373,754,220,347.437498631323
"44",2005,408.038356164384,213,305,700.2,180.142857142857,324.125330819145
"45",2006,419.972602739726,221,388,625.8,190.285714285714,332.329297444525
"46",2007,440.660273972603,235,399,757.4,195,361.948871493803
"47",2008,614.415300546448,269.5,522.5,917,212.857142857143,454.271465906391
"48",2009,630.47397260274,296.4,518,1030,247.285714285714,494.870024587285
"49",2010,478.92602739726,286,448,742,261,406.01160402323
"50",2011,553.049315068493,328.4,482,859.6,284.714285714286,432.324935225934
"51",2012,420.833333333333,234,356.5,684,201,368.681229399775
"52",2013,512.443835616438,260,436,799,232.571428571429,380.102881118321
"53",2014,524.002739726027,293.4,442,929.6,257.428571428571,414.133141990754
"54",2015,457.345205479452,312.4,401,619.8,290.285714285714,360.585786109108
"55",2016,553.601092896175,332,487,815.5,264.714285714286,419.906092615433
"56",2017,594.441095890411,265,496,1096,246.714285714286,442.827945205479
"57",2018,675.641095890411,394.4,557,1038,376,490.566802154255
"58",2019,695.309589041096,367.4,640,1070,336.142857142857,534.994774951076
"59",2020,559.617486338798,310,480,892.5,268.571428571429,472.576879253109
"60",2021,431.74358974359,244.4,399,613.2,224,NA
