"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1952,381.320895522388,202.2,269,696,192.857142857143,NA
"2",1953,614.416438356164,185.2,409,1400,147,389.720116686295
"3",1954,1012.83561643836,246,722,2180,168.142857142857,609.122028891419
"4",1955,778.961643835616,195.6,500,1930,145.857142857143,579.657328715732
"5",1956,1079.06010928962,203,405,2620,172.428571428571,607.400562314332
"6",1957,872.750684931507,246,685,1766,216.428571428571,478.743049040813
"7",1958,511.901369863014,222.4,364,999.2,192.285714285714,329.134789148536
"8",1959,1038.75616438356,250,651,2466,187,668.596702281902
"9",1960,1013.37431693989,250,664,2155,205.714285714286,614.93971461045
"10",1961,625.778082191781,220,472,1220,178.571428571429,389.664840182648
"11",1962,641.668493150685,219,333,1318,162.428571428571,396.57335050832
"12",1963,409.942465753425,122,200,952,85.2857142857143,198.706297811777
"13",1964,293.431693989071,131,220,559,101.142857142857,178.946135831382
"14",1965,749.178082191781,160.4,329,1812,115,291.739344673591
"15",1966,724.328767123288,185.4,480,1646,167.571428571429,416.958113804004
"16",1967,926.597260273973,223.6,631,2190,165.714285714286,666.165519240362
"17",1968,1246.01639344262,450,900,2295,394.142857142857,702.68430361157
"18",1969,1206.38904109589,320.8,851,2548,248.857142857143,804.162377690802
"19",1970,942.904109589041,340,795,1714,262,647.519416639597
"20",1971,844.183561643836,226,445,1832,171.714285714286,550.101878208309
"21",1972,1097.66393442623,371,838.5,1790,307.142857142857,751.898797945923
"22",1973,1434.77260273973,400,964,3286,241.285714285714,963.418950532973
"23",1974,1517.11780821918,285.8,735,4200,252.857142857143,801.946010002174
"24",1975,1397.76438356164,418,1050,2636,286.714285714286,788.382341220423
"25",1976,1229.34153005464,262,577.5,3380,187.285714285714,862.480794176958
"26",1977,629.827397260274,213.4,379,1500,161.285714285714,414.732420091324
"27",1978,756.797260273973,237.4,450,1512,151.285714285714,454.120589456206
"28",1979,803.309589041096,220,450,1850,174.285714285714,489.429008206405
"29",1980,990.644808743169,420,750,2015,320,711.443925101917
"30",1981,1154.22191780822,445.8,878,2286,285.285714285714,676.661430237657
"31",1982,1759.94444444444,499,699.5,5535,487.142857142857,NA
"32",1988,758.799065420561,186,385,1889,153,NA
"33",1989,1117.61917808219,454.8,854,2050,396.142857142857,793.236284466607
"34",1990,1429.27397260274,410.4,1270,2480,328.857142857143,920.152844268205
"35",1991,1177.83561643836,309.6,943,2356,230.714285714286,774.052739726027
"36",1992,1455.07650273224,675.5,1360,2410,397.428571428571,983.239936748133
"37",1993,1660.35342465753,744.6,1230,2910,549.285714285714,1179.62884978099
"38",1994,1370.48219178082,523.2,1220,2496,429.142857142857,783.070319634703
"39",1995,1023.55890410959,392.4,840,1856,307.857142857143,680.383399083825
"40",1996,886.112021857924,290,699,1695,209,572.292110113626
"41",1997,1107.04109589041,430.8,849,2046,325.142857142857,754.944642857143
"42",1998,1245.21643835616,331,698,2902,282.571428571429,798.007474437963
"43",1999,763.06301369863,239.2,469,1482,148.714285714286,436.364665716125
"44",2000,935.598360655738,412.5,800,1570,307.142857142857,602.458424089572
"45",2001,1395.4602739726,303.4,1170,2450,223.428571428571,967.889274632708
"46",2002,880.493150684931,230,527,1930,202.285714285714,665.504566210046
"47",2003,673.380821917808,240,432,1410,205.571428571429,453.801587242286
"48",2004,1175.48360655738,395.5,811.5,2205,278.428571428571,776.393371536656
"49",2005,995.084931506849,266.4,600,2190,225.142857142857,632.562046966732
"50",2006,1313.14246575342,465,1130,2384,282.142857142857,843.495302175665
"51",2007,1211.67397260274,312,955,2546,206.285714285714,823.032487625187
"52",2008,1668.85245901639,439.5,1135,3445,232.857142857143,1060.45233749431
"53",2009,1668.60273972603,502.4,1120,3468,407.857142857143,1081.96564134496
"54",2010,1040.94520547945,361.4,751,2240,320.285714285714,725.119486408726
"55",2011,1697.07123287671,477,1230,3612,383.571428571428,1043.56736947618
"56",2012,940.114754098361,218,504,2230,186.285714285714,715.082647771172
"57",2013,1116.75890410959,376.2,818,2282,329.714285714286,699.21961679649
"58",2014,1203.61369863014,517,815,2360,422.857142857143,889.791393481342
"59",2015,1045.38356164384,426.2,748,1816,321.857142857143,730.64269250283
"60",2016,1241.53278688525,336.5,996.5,2420,231,831.287346192932
"61",2017,1556.55342465753,296.2,1190,3196,206.571428571429,930.143892870775
"62",2018,1442.48219178082,357.4,964,2984,297,838.010478197602
"63",2019,1493.97534246575,485.6,1300,2646,370.571428571429,965.264454227527
"64",2020,1486.26229508197,417.5,1045,2975,323.571428571429,950.777204618778
"65",2021,1183.6301369863,417,1010,2158,339.142857142857,NA
"66",2022,NA,1424,1680,1934,1667.14285714286,NA
