"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1975,97,22.4,57,257.8,21.1428571428571,NA
"2",1976,132.734972677596,18,43,388,13.8571428571429,86.4096973893116
"3",1977,73.6821917808219,17,31,204.6,16,41.2990802258562
"4",1978,72.4739726027397,12,33,140,6.81428571428571,35.9914795047138
"5",1979,77.1561643835616,16,33,218.4,13,41.7900032615786
"6",1980,99.4071038251366,31,60,239.5,26,61.648736281933
"7",1981,123.364383561644,18,66,308.2,13.8571428571429,54.0649212446395
"8",1982,113.490410958904,20,52,250,17.1428571428571,66.2177695056581
"9",1983,108.205753424658,17,71,282.2,10.7285714285714,69.1077163495627
"10",1984,75.9983606557377,12,40.5,227,5.77142857142857,39.2663332943709
"11",1985,153.306849315068,26,71,384.8,13,96.2428363178028
"12",1986,144.347945205479,26,98,298.4,18.2857142857143,69.9616706956755
"13",1987,71.3731506849315,17,50,140.8,9.01428571428571,47.5600067208286
"14",1988,100.214754098361,12,68,250,5.74285714285714,57.6145248425409
"15",1989,127.128205128205,27,87,276.8,21.8571428571429,NA
"16",2001,89.0635869565217,16,48.5,213.4,12.1428571428571,NA
"17",2002,84.501095890411,13.94,37.6,214,10.7571428571429,55.8686640023439
"18",2003,67.2479452054795,16,36.5,140,13.2857142857143,37.6836345967579
"19",2004,111.599180327869,30.1,70.65,255,22.1142857142857,67.6952069531394
"20",2005,107.95295890411,14.4,38.1,309,10.2757142857143,56.7618467434392
"21",2006,134.377534246575,26.44,96.8,296.6,17.0142857142857,66.459603793599
"22",2007,124.59397260274,27,68,308.4,19.5,72.7196186340972
"23",2008,168.513114754098,31.15,91.5,382,17.1571428571429,86.9014729114106
"24",2009,180.139726027397,36.18,88,465.4,30.1571428571429,91.3204328673697
"25",2010,93.8728767123288,25,53.2,234.2,20.0857142857143,52.4661206300266
"26",2011,168.905494505495,34.52,88.5,459,29.0285714285714,NA
"27",2012,28.0489130434783,15.6,26.5,38.82,14.8857142857143,NA
"28",2013,105.373424657534,21.16,62.5,285.800000000001,17.7857142857143,62.0022331810223
"29",2014,120.607123287671,43.34,63.1,264,34.6,77.6468812863675
"30",2015,78.0964383561644,25.7,52.3,137.6,22.0571428571429,48.458677130848
"31",2016,113.19781420765,24.65,82.55,259,15.9428571428571,69.1501648653378
"32",2017,158.91397260274,20.68,108,393.2,15.6428571428571,78.5330611304101
"33",2018,143.622739726027,25.04,82.2,300.8,20.2,68.8547956263452
"34",2019,145.73397260274,38.56,116,299.6,33.4714285714286,80.1942654641368
"35",2020,143.98306010929,36.75,79.35,306.5,30.5428571428571,78.6091224053724
"36",2021,149.584109589041,45.48,86.6,346,37.3285714285714,77.4961108182991
"37",2022,NA,63.34,81.15,178.9,62.7142857142857,NA
