"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1930,1478.26086956522,1200,1400,1900,1214.28571428571,NA
"2",1931,1595.59452054795,1010,1500,2380,855,1221.58549471837
"3",1932,2552.15846994536,1400,2200,4230,1245.71428571429,1934.60545981038
"4",1933,3202.65753424658,1500,2400,6220,1214.28571428571,2397.10907722415
"5",1934,1703.60547945205,923.6,1340,2432,857,1325.27661384188
"6",1935,2363.62191780822,1470,2100,3800,1290.28571428571,1777.90494771591
"7",1936,2444.83333333333,1010,2000,4895,854.285714285714,1875.59547045969
"8",1937,3452.24657534247,1860,3120,5770,1681.42857142857,2627.33775458433
"9",1938,3273.45205479452,1600,2600,5770,1428.57142857143,2654.94390841109
"10",1939,3218.35616438356,1630,2400,6786.00000000001,1464.28571428571,2410.32179439714
"11",1940,2452.86338797814,1520,2060,3820,1419.71428571429,1937.08287795993
"12",1941,2200.15068493151,862,2310,3200,728.142857142857,1720.26310067406
"13",1942,3370.54794520548,1934,2700,5920,1730,2518.47786475321
"14",1943,4892.54794520548,2560,3890,8320,1955.71428571429,3678.77251670968
"15",1944,3041.09289617486,1360,1900,6540,1247.14285714286,2394.0021250759
"16",1945,2966.46575342466,1644,2460,4782,1500,2192.11232876712
"17",1946,2303.37534246575,1044,1910,4304,905.285714285714,1744.91910329624
"18",1947,4025.64383561644,1764,2820,8602,1570,3130.54139135106
"19",1948,3308.1693989071,1500,2300,6910,1257.14285714286,2428.20435994357
"20",1949,3326.41095890411,1720,2840,5952,1572.85714285714,2616.4168134377
"21",1950,5851.17808219178,2530,4950,10180,2140,4456.4642287537
"22",1951,4513.78082191781,2560,4330,6568,2081.42857142857,3413.54121004566
"23",1952,4166,1770,3490,7475,1520.85714285714,3218.68110850898
"24",1953,2106.10684931507,1064,1800,3476,1023.28571428571,1732.19651763761
"25",1954,3554.92876712329,1424,3330,5894,1070.85714285714,2726.82131380125
"26",1955,3023.73424657534,1430,2670,5336,1110.42857142857,2385.58838878017
"27",1956,3153.62295081967,1475,2170,6540,1254.28571428571,2353.13990472187
"28",1957,2610.20273972603,1390,2460,4554,1144.28571428571,2015.13468385231
"29",1958,2592.72328767123,1800,2440,3486,1535.71428571429,2011.28612836439
"30",1959,3422.53424657534,1480,2690,6872,1119.57142857143,2824.10319634703
"31",1960,3744.12568306011,1810,3200,6520,1691.42857142857,2959.04371584699
"32",1961,2876.87671232877,1684,2410,4840,1485.71428571429,2386.4062516671
"33",1962,2631.32054794521,1310,2090,4662,1284.28571428571,2066.05196781909
"34",1963,1797.24109589041,986.8,1400,2914,842.285714285714,1337.93007175473
"35",1964,1463.50819672131,840.5,1275,2560,770.142857142857,1173.69886807182
"36",1965,3042.51506849315,1484,2460,5486,1187.28571428571,2296.91409726752
"37",1966,3311.52602739726,1500,3000,5992,1274.42857142857,2310.97483777938
"38",1967,3480.2602739726,1340,3170,6510,1185.71428571429,2771.22693681589
"39",1968,3952.86885245902,2395,3550,6050,2167.14285714286,2969.96172077012
"40",1969,3936.41095890411,1924,3490,6390,1670,3158.54342278726
"41",1970,3349.31506849315,1804,2970,5690,1602.85714285714,2831.3924227127
"42",1971,2565.56712328767,1274,2000,4864,1061.71428571429,2123.63864065519
"43",1972,3278.3606557377,1710,2935,5140,1345.71428571429,2676.79817713683
"44",1973,3930.43835616438,1958,3680,6486,1772.85714285714,3222.81428187713
"45",1974,4111.97260273973,1660,3200,8000,1532.85714285714,3296.39336417008
"46",1975,3588.1095890411,2074,3620,5280,1918.57142857143,3041.87674197948
"47",1976,3747.2131147541,1705,2810,7145,1481.42857142857,2974.87189252763
"48",1977,2906.30136986301,1564,2330,5640,1207.14285714286,2202.27081341973
"49",1978,3605.12328767123,1870,2730,6590,1535.71428571429,3024.59170737938
"50",1979,3604.77808219178,1890,2900,6610,1540.57142857143,2794.59536855838
"51",1980,3925,2465,3460,6850,2292.85714285714,3053.30692167577
