"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1992,22.5434782608696,16,21,27,15.2857142857143,NA
"2",1993,28.5041095890411,17,26,40,14.1428571428571,23.2528348736099
"3",1994,18.2109589041096,12,17,25,11,15.8154580454405
"4",1995,20.4750684931507,12,19,27.6,10.0571428571429,17.1009849815329
"5",1996,20.5081967213115,13,18,32,12.2857142857143,16.6189744659248
"6",1997,20.5871232876712,10,20,31,6.92857142857143,16.6357284359476
"7",1998,21.3284931506849,11,18,39,9.35714285714286,17.9727085927771
"8",1999,12.9087671232877,3.4,10,25,2.97142857142857,10.123557067742
"9",2000,13.4693989071038,6.6,10,27,4.97142857142857,10.6327165503384
"10",2001,12.0286301369863,5.18,11,19.18,3.47142857142857,9.38326746088967
"11",2002,14.2735342465753,4,12,26.36,2.96,12.4063360078278
"12",2003,9.51424657534247,3.326,7,18.16,2.23857142857143,5.83436518849947
"13",2004,11.9475409836066,5.075,10.6,17.1,4.44571428571428,9.18716061145109
"14",2005,10.7563287671233,1.17,7.42,21.3,0.672857142857143,9.61936985561903
"15",2006,8.48142465753425,3.902,7.59,14.2,2.55571428571429,6.56987370345409
"16",2007,16.5761643835616,5.894,15.4,26.66,3.72142857142857,13.5559200913242
"17",2008,26.3231420765027,9.34,22.8,43.15,6.14,20.5973966993182
"18",2009,29.4641095890411,16.5,27.5,44.74,14.3571428571429,24.5217326556324
"19",2010,14.2768767123288,5.724,15,23.42,4.94714285714286,12.222858880389
"20",2011,19.6603287671233,8.874,16.6,34.28,7.60857142857143,16.0761726165767
"21",2012,13.448606557377,4.805,9.49,26.1,2.34857142857143,12.0133485972134
"22",2013,15.9373698630137,5.208,13.2,28.36,3.73714285714286,12.5167866749689
"23",2014,17.3245753424658,10,16.3,25.26,8.75857142857143,13.8967630220352
"24",2015,15.0898904109589,7.294,14.3,22.8,6.32428571428571,12.6858527277097
"25",2016,22.4711475409836,10.15,19.8,31.1,6.18428571428571,16.5392566571255
"26",2017,26.0401643835616,7.928,24,42.56,5.62714285714286,21.8219607830286
"27",2018,32.7419178082192,18.04,27.7,46.84,15.6857142857143,24.1825603679828
"28",2019,27.6583835616438,12.58,27.4,40.06,8.34142857142857,23.5084006739433
"29",2020,21.2775136612022,9.195,19.15,34.35,6.78142857142857,18.7235150156462
"30",2021,18.0514246575342,10.74,15.5,28.02,6.89428571428571,13.5887562378901
"31",2022,18.6021739130435,15,17.15,22.85,15.3857142857143,NA
