"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1960,186.54347826087,146.1,186,233,132.142857142857,NA
"2",1961,239.224657534247,141,222,344,111.571428571429,181.688934550989
"3",1962,220.194520547945,127,197,329,111.285714285714,172.777610350076
"4",1963,202.972602739726,113,173,318.8,103,152.386451737
"5",1964,185.401639344262,101.5,170,282,88.5714285714286,150.088164294722
"6",1965,240.427397260274,130,217,378,109,181.818073265355
"7",1966,280.53698630137,146,255,459.200000000001,131.428571428571,206.073460534899
"8",1967,314.482191780822,148.4,287,498.4,122.285714285714,252.347775036161
"9",1968,304.661202185792,196,279,424,161.571428571429,244.796511200588
"10",1969,314.490410958904,176.4,297,477.8,159.285714285714,271.251965979226
"11",1970,316.895890410959,214,284,465.2,182.142857142857,264.735720945721
"12",1971,246.41095890411,146,200,408,124.571428571429,216.227854426558
"13",1972,262.565573770492,145.5,248,374,128.428571428571,225.960024720271
"14",1973,324.471232876712,196.8,295,493,159.857142857143,267.422479803302
"15",1974,321.630136986301,175,293,492,148,267.316451402479
"16",1975,315.383561643836,192,302,444.2,164.142857142857,269.006883512226
"17",1976,290.502732240437,163,253,450,139.428571428571,246.672113663507
"18",1977,259.021917808219,158.4,228,409,116.142857142857,221.753066407136
"19",1978,310.701369863014,211.2,286,459.2,170,261.144452054794
"20",1979,349.723287671233,216.8,309,533.6,171.857142857143,291.375453624043
"21",1980,315.51912568306,235,287.5,428.5,209.428571428571,265.161254103963
"22",1981,334.320547945205,213.4,301,473.6,176.857142857143,272.785418964597
"23",1982,349.575342465753,189,303,569.8,166.142857142857,284.981439048014
"24",1983,286.287671232877,161.4,281,423.6,132.428571428571,246.670157057554
"25",1984,296.439890710382,167.5,287,446.5,139.857142857143,245.367416479691
"26",1985,348.704109589041,174.4,294,598,165.571428571429,278.111574941309
"27",1986,344.257534246575,192.8,324,480,156.428571428571,283.330137655343
"28",1987,258.542465753425,161,259,346.6,146.142857142857,226.791549956892
"29",1988,291.16393442623,135,288.5,457.5,106.428571428571,240.427093929143
"30",1989,273.115068493151,175,251,384.2,154.857142857143,237.702540518842
"31",1990,370.194520547945,195,341,540,168.857142857143,277.62197501129
"32",1991,375.139726027397,189,372,552.6,170.428571428571,309.362056391097
"33",1992,357.737704918033,241,361.5,465,179.285714285714,313.80716224559
"34",1993,399.531506849315,244.6,370,555.6,187.285714285714,336.863889720272
"35",1994,314.504109589041,218,292,432.8,187,265.47224396608
"36",1995,309.156164383562,195.4,299,428,156.857142857143,260.337281304254
"37",1996,287.311475409836,157,273.5,418.5,110.285714285714,237.202008702692
"38",1997,341.547945205479,226.8,313,463.6,157,276.348107330732
"39",1998,288.221917808219,154,232,477.4,122.142857142857,243.386066285313
"40",1999,241.046575342466,116,212,376,98.5714285714286,203.407418748321
"41",2000,237.306010928962,164.5,220,335,121.428571428571,192.559203460713
"42",2001,285.038356164384,164.4,274,399,130.571428571429,233.207301191959
"43",2002,263.747945205479,155.4,240,385.6,137.857142857143,224.931545988258
"44",2003,236.424657534247,129,210,349.2,100.571428571429,189.179251835643
"45",2004,269.051912568306,163,233.5,413,149.714285714286,219.580716445859
"46",2005,257.986301369863,140.4,215,416.8,110.714285714286,216.200919765166
"47",2006,281.731506849315,165.8,257,414.6,132.857142857143,228.276979394498
"48",2007,321.408219178082,182.4,304,474.2,113.285714285714,263.472176560122
"49",2008,406.448087431694,198,386,575.5,146.428571428571,321.958157689305
"50",2009,424.238356164384,227.4,387,618.4,175,348.988654975162
"51",2010,311.572602739726,180.4,315,431.8,168.428571428571,271.75598865366
"52",2011,337.679452054795,203,304,509.6,180.285714285714,272.914140722291
"53",2012,257.627322404372,136,229,403,97.0285714285714,224.124160811866
"54",2013,279.471232876712,140.4,266,416,115.571428571429,224.176220998985
"55",2014,328.161643835616,221,293,468,179.285714285714,274.697941368328
"56",2015,307.090410958904,206.4,281,421.6,197,257.098196347032
"57",2016,328.234972677596,169.5,316,454,120.571428571429,273.799908925319
"58",2017,362.142465753425,172,339,569.6,155.285714285714,291.956125244618
"59",2018,440.457534246575,273.4,385,655.6,245,336.491692203918
"60",2019,436.202739726027,261.4,413,598.2,235,361.474635904831
"61",2020,352.532786885246,201.5,323.5,510.5,164,298.511216448825
"62",2021,294.235616438356,187.4,280,390,151.714285714286,244.55709350651
"63",2022,312.297872340426,278.2,315,349.6,274.571428571429,NA
