"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1931,672.538461538462,435,597,1040,400.571428571429,NA
"2",1951,1569.92073170732,621.2,1175,3019,545.857142857143,NA
"3",1952,2339.15300546448,478.5,1300,5820,394,1503.58790726352
"4",1953,1174.23561643836,284,750,2662,175.857142857143,778.613394773414
"5",1954,1833.76164383562,406.2,1260,3848,276.428571428571,1022.12354152697
"6",1955,1623.63561643836,390,1000,4328,306.571428571429,1110.70214147926
"7",1956,2319.95628415301,436,896,6870,238.285714285714,1248.99504924659
"8",1957,1969.82739726027,518.8,1500,3984,414.857142857143,1125.61496938566
"9",1958,1036.5397260274,411.2,700,2000,357.142857142857,639.685469705994
"10",1959,1952.96438356164,418.8,1190,4558.00000000001,296.285714285714,1339.38528793965
"11",1960,1954.90163934426,427.5,1190,3920,282.857142857143,1205.6103063108
"12",1961,1102.59452054795,400,806,2264,331.428571428571,690.666622989875
"13",1962,1309.20273972603,326.4,640,2580,154.571428571429,580.548401479627
"14",1963,773.241095890411,252,400,1800,190.714285714286,396.890491539081
"15",1964,657.781420765027,277.5,489.5,1315,209.142857142857,450.679663559413
"16",1965,1728.97808219178,300,760,4552.00000000001,231,689.428794168451
"17",1966,1559.12602739726,348.8,1100,3590,293.142857142857,950.682959202137
"18",1967,2150.97534246575,474,1370,5590,361,1572.63793001251
"19",1968,2250.24316939891,762.5,1545,4265,673.285714285714,1141.67691830831
"20",1969,2088.23561643836,535,1650,4500,392.285714285714,1423.87657449851
"21",1970,1840.5397260274,570.4,1480,3406,354,1174.44754286809
"22",1971,1819.28493150685,384,882,4140,346.428571428571,1079.49492939472
"23",1972,2374.8306010929,823.5,1845,3855,661.714285714286,1638.26169709162
"24",1973,3005.58082191781,692.8,1900,7644,454.285714285714,2177.92325887335
"25",1974,3002.36164383562,567,1350,8452,480.285714285714,1558.17544256248
"26",1975,2959.60547945205,889.6,2190,6408,560.571428571429,1686.41851854717
"27",1976,2697.92896174863,505.5,1290,7750,410.428571428571,1961.35665862114
"28",1977,1098.86849315069,330,667,2802,118.285714285714,724.111737845823
"29",1978,1453.88767123288,409,800,2656,277.285714285714,663.732155125929
"30",1979,1587.25479452055,403.6,840,4110,316.857142857143,995.756237116592
"31",1980,1758.84972677596,727.5,1440,3485,562.857142857143,1247.29578482895
"32",1981,2492.15616438356,719.2,1700,5370.00000000001,440,1309.08631920892
"33",1982,2290.01917808219,545.6,1350,5392,486.571428571428,1543.33165890436
"34",1983,2386.42739726027,603.2,1700,5060,468,1686.49175732267
"35",1984,1701.17213114754,412,1160,3940,307,1011.16592379236
"36",1985,3152.31506849315,756.4,1660,7652,448.571428571428,2151.40832164711
"37",1986,3299.94246575342,831.8,2340,6980.00000000001,544.571428571429,1782.65649110376
"38",1987,1504.13698630137,473.4,1230,2860,367.857142857143,1139.61077329064
"39",1988,2028.63387978142,384,1800,4000,286.428571428571,1316.60810706286
"40",1989,2167.4602739726,830,1610,4218,725.714285714286,1504.00980718392
"41",1990,2885.00821917808,766.2,2660,5326,530.571428571428,1801.23856988764
"42",1991,2498.62739726027,568.8,1950,5506,479.714285714286,1835.31746148023
"43",1992,2729.48360655738,1115,2480,4645,665.714285714286,2003.22139904722
"44",1993,3277.8301369863,1290,2370,6188,986.857142857143,2092.85986380438
"45",1994,3089.4904109589,1028,2680,5870,807.142857142857,1939.25378329762
"46",1995,1940.81643835616,645.8,1620,3446,541.285714285714,1318.62399335824
"47",1996,1881.24316939891,588.5,1500,3295,478,1191.76864600743
"48",1997,2254.2602739726,716.8,1430,4176,611.428571428571,1472.61337268694
"49",1998,2199.58082191781,495,1040,5542,426.857142857143,1493.57827136334
"50",1999,1413.73698630137,405.8,767,2722,295.285714285714,818.346399217221
"51",2000,1795.53278688525,681.5,1350,3060,572.857142857143,1138.87603081689
"52",2001,2636.36438356164,580.4,2230,4662,463.428571428571,1884.81646092112
"53",2002,1738.56164383562,439,948,4002,350.857142857143,1360.86201951017
"54",2003,1127.18082191781,377.2,658,2578,308.142857142857,826.488475162585
"55",2004,2395.72404371585,615.5,1435,5100,437.571428571429,1615.85132226997
"56",2005,1863.97808219178,438.4,1070,4426,361.857142857143,1209.0627283105
"57",2006,2649.7397260274,899.2,2190,4910,569.285714285714,1752.32338860851
"58",2007,2194.52054794521,552.8,1540,4782,398.714285714286,1681.5558269645
"59",2008,2942.12295081967,702,1910,6275,443.857142857143,1799.88555785948
"60",2009,3256.81917808219,920.6,2160,6724,670.285714285714,2119.11098332234
"61",2010,1891.8602739726,589.8,1270,4204,511.428571428571,1290.60392791539
"62",2011,3197.72328767123,809.2,2320,7156,650.571428571429,2144.7942926187
"63",2012,1789.86612021858,457.5,1065,4105,423.142857142857,1314.93499856513
"64",2013,2609.2904109589,674.2,1740,5330,571.142857142857,1874.18103807733
"65",2014,2566.08767123288,995.4,1810,5336,870.428571428571,1860.84876641489
"66",2015,1864.32054794521,780.8,1440,3456,601,1356.83405375357
"67",2016,2602.53005464481,648,2140,5370,439.571428571429,1921.87389409316
"68",2017,2995.19726027397,552.4,2380,6496,460.714285714286,1949.37347756759
"69",2018,2812.41095890411,673.4,2210,5168,534.571428571428,1668.75123929079
"70",2019,3384.70136986301,865.4,3070,6044,651.142857142857,2090.15203203983
"71",2020,2953.91256830601,722,1920,6290,542.857142857143,1887.44389449348
"72",2021,2181.77260273973,793,1880,3708,707.857142857143,NA
"73",2022,NA,2278,2850,3166,2745.71428571429,NA
