"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1954,1.74434579439252,0.156,0.96,3.47,0.0985714285714285,NA
"2",1955,3.07408219178082,0.1,0.62,7.56000000000001,0.0485714285714286,0.962275786621602
"3",1956,7.52786885245902,0.24,0.56,20.5,0.204285714285714,1.51332199209895
"4",1957,7.06646575342466,0.33,2.2,15,0.214285714285714,1.31650009569135
"5",1958,2.24257534246575,0.25,0.66,4.28000000000001,0.197142857142857,0.781540928006189
"6",1959,8.96523287671233,0.4,3.6,21,0.142857142857143,2.66341921581204
"7",1960,5.34387978142076,0.27,1.35,8.4,0.184285714285714,1.66398271626937
"8",1961,2.6613698630137,0.22,1.1,4.5,0.12,0.849282844375095
"9",1962,3.67178082191781,0.17,0.66,6.12,0.0971428571428571,0.934727989030332
"10",1963,2.51624657534247,0.07,0.17,5.52000000000002,0.0357142857142857,0.268308001470235
"11",1964,0.790710382513661,0.1,0.28,2,0.0571428571428571,0.336087448744051
"12",1965,4.99065753424658,0.084,0.48,11,0.0357142857142857,0.521357017608934
"13",1966,4.54731506849315,0.16,1.2,10,0.107142857142857,1.21156458914937
"14",1967,6.64898630136986,0.294,2.5,14.6,0.182857142857143,2.60647898022168
"15",1968,8.33035519125683,0.725,2.05,14.5,0.391428571428571,1.43587514180983
"16",1969,5.77745205479452,0.38,1.9,16.6,0.261428571428571,1.88097408412769
"17",1970,5.22249315068493,0.42,2.6,11,0.218571428571429,1.70524689975996
"18",1971,5.20517808219178,0.1,1.1,9.56,0.0642857142857143,1.74925182043983
"19",1972,8.38672131147541,0.475,3.45,17.5,0.305714285714286,2.84049829015949
"20",1973,8.32142465753425,0.284,2.8,27.6,0.128571428571429,2.72913681758565
"21",1974,8.04164383561644,0.16,1.3,24,0.0742857142857143,1.49812537508154
"22",1975,11.0289863013699,0.774,3.6,24,0.281428571428571,2.2412059457884
"23",1976,6.94314207650273,0.18,0.98,19,0.0914285714285714,2.23441316664354
"24",1977,2.71616438356164,0.154,0.52,6.3,0.0857142857142857,0.754986743436511
"25",1978,4.43230136986301,0.21,0.98,5.8,0.105714285714286,0.868873352044495
