"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1902,243.235772357724,36.8,210,478.2,32.1428571428571,NA
"2",1903,345.928767123288,80,170,865.6,58.1428571428571,138.07923693506
"3",1931,51.6235294117647,18.5,42,94,6.68571428571429,NA
"4",1932,191.800546448087,26,125,441,19.7142857142857,87.1435032261918
"5",1933,185.504109589041,25,99,482,10.7142857142857,108.411500482673
"6",1934,72.4468493150685,8,25,141.8,3.9,23.8968488536217
"7",1935,133.106849315069,23,70,292,16.8571428571429,63.8103816570215
"8",1936,103.184426229508,12,42.5,272.5,7.45714285714286,36.4839681774349
"9",1937,203.353424657534,36,81,482.200000000001,27,74.4697648230164
"10",1938,188.586301369863,18.4,43,446.4,13.1428571428571,82.0964756464396
"11",1939,121.65095890411,14,37,297.2,10.6714285714286,50.8174788878092
"12",1940,144.896174863388,20,92,321,15,62.6437291780017
"13",1941,127.010136986301,15,77,264.4,12.2571428571429,65.3480948366702
"14",1942,211.978082191781,37,97,430.4,28.7142857142857,81.1433906122252
"15",1943,318.065753424658,50,147,979.600000000001,38.4285714285714,160.97203003458
"16",1944,158.300546448087,20,45,408,17.4285714285714,80.9053262766378
"17",1945,207.969863013699,37,127,398,29.2857142857143,96.818761872588
"18",1946,150.988493150685,19,63,306.2,9.82857142857143,55.8710498917348
"19",1947,349.945205479452,57,175,736.4,38.4285714285714,179.357310028925
"20",1948,315.795081967213,34,90,770,25.8571428571429,113.05673652395
"21",1949,207.419178082192,41,103,454.8,20.2857142857143,88.4434073572745
"22",1950,369.019178082192,59.8,185,990,38.1428571428571,150.035633273373
"23",1951,272.471232876712,38,160,661,28.8571428571429,156.613307843464
"24",1952,252.248633879781,32,119,692,26,119.137583212619
"25",1953,135.106849315069,29.4,74,351.4,22.1428571428571,82.5762283885572
"26",1954,219.002739726027,39,119,512,13.7142857142857,111.832575267869
"27",1955,155.610136986301,25,80,414.4,12.2857142857143,85.5908720409065
"28",1956,269.956284153005,35,67,637.5,30.7142857142857,124.35670268744
"29",1957,216.830136986301,46.4,125,472.800000000001,39,89.0416708279911
"30",1958,105.706849315068,38,66,204,24.5714285714286,67.5940832736965
"31",1959,288.967123287671,47,166,666.6,26.4285714285714,149.439870359275
"32",1960,232.81693989071,25,104,527.5,23.1428571428571,106.420599350023
"33",1961,118.071232876712,30.8,82,200.8,20,79.7637512499517
"34",1962,142.120547945205,36,57,264.8,7.71428571428571,67.6494082581682
"35",1963,92.9315068493151,17,30,209,13.5714285714286,37.6760792201203
"36",1964,46.6284153005465,15,31,102.5,10.8,32.0257539599399
"37",1965,162.104109589041,17,49,408,10.1428571428571,46.3021974020666
"38",1966,152.808219178082,28,86,385.200000000001,22,76.0740575075609
"39",1967,210.523287671233,36,128,515,24.5714285714286,141.92944949647
"40",1968,281.188524590164,73,138,587.5,60.5714285714286,109.476782742598
"41",1969,243.950684931507,38,135,609,30,134.945294259016
"42",1970,185.457534246575,42,126,389.4,33.5714285714286,95.8362910253597
"43",1971,173.342465753425,20,65,365.4,16,83.6576680549283
"44",1972,225.773224043716,47,135,433,38.8571428571429,144.074173274625
"45",1973,320.808219178082,42,177,934,21.5714285714286,205.344470688957
