"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1954,8.61102040816326,1.1,4.3,14.6,0.757142857142857,NA
"2",1955,7.18986301369863,0.7,3,18.6,0.4,3.73471016554301
"3",1956,12.9114754098361,1.1,2.7,24.5,0.842857142857143,3.95622004509642
"4",1957,10.5079452054795,1.1,4.9,20,0.771428571428571,3.31556997555285
"5",1958,5.31643835616438,1.1,2.5,11,0.885714285714286,2.2564180999181
"6",1959,16.146301369863,1.9,7.8,31.6,0.5,6.16443607305936
"7",1960,11.0049180327869,1.2,3.4,24.5,0.857142857142857,4.16412560505497
"8",1961,6.53561643835616,1,4.4,12,0.657142857142857,3.01254330439041
"9",1962,7.32027397260274,0.8,2.6,14,0.385714285714286,2.82766205220412
"10",1963,4.84657534246575,0.3,1,10.6,0.2,1.32190408530069
"11",1964,2.04344262295082,0.3,1.1,4.8,0.128571428571429,1.15558285279974
"12",1965,9.28616438356164,0.4,2.2,21.2,0.2,1.86571885192433
"13",1966,9.67619178082192,0.52,4.5,22.6,0.374285714285714,3.63051208726717
"14",1967,11.0443287671233,0.4,4.8,26.6,0.22,5.33647664853311
"15",1968,13.3568306010929,1.8,4.5,23,1.21428571428571,3.17924765807963
"16",1969,11.8265479452055,0.618,4.5,32.8000000000001,0.43,4.28672701780579
"17",1970,10.9917260273973,1.14,6,22.6,0.537142857142857,4.31463100630221
"18",1971,9.15186301369863,0.19,2.3,18,0.128571428571429,3.43452247859581
"19",1972,14.4947267759563,1,8,30,0.61,5.73580817865279
"20",1973,15.1603287671233,1.1,6.5,45,0.381428571428571,6.29457611878205
"21",1974,16.0001643835616,0.64,3.9,43.2,0.411428571428571,4.24129058939807
"22",1975,16.3326575342466,1.6,6.9,30.6,0.677142857142857,5.63956016231629
"23",1976,13.184043715847,0.52,3.3,30,0.221428571428571,5.51243438699399
"24",1977,5.79421917808219,0.28,1.7,16,0.157142857142857,2.5517424640081
"25",1978,8.13843835616438,0.44,2.9,14,0.0857142857142857,2.86219586661798
"26",1979,9.01013698630137,0.394,2.8,22,0.114285714285714,3.59644360303222
"27",1980,11.7906010928962,1.7,5.7,27,0.994285714285714,4.49275869327817
"28",1981,12.2597260273973,0.81,5.2,21,0.221428571428571,4.19578179068588
"29",1982,12.8,0.644,3.8,26,0.294285714285714,4.37430579874343
"30",1983,12.786,0.504,6.5,33.6,0.254285714285714,6.18687521200261
"31",1984,10.2726775956284,0.405,4.45,26,0.13,3.62621509973793
"32",1985,20.1825479452055,1.2,6.1,50.6,0.511428571428571,7.7125166243134
"33",1986,14.9437260273973,0.98,8.4,26.6,0.435714285714286,5.46641719277348
"34",1987,6.76706849315068,0.598,3.3,15,0.171428571428571,3.91332124821569
"35",1988,11.4451912568306,0.56,7.2,25,0.307142857142857,5.62107387194276
"36",1989,11.3172602739726,2,5.7,24,1.55714285714286,5.43082306120456
"37",1990,15.5301643835616,1.1,9.2,34.2,0.475714285714286,6.21333308648865
"38",1991,10.9567671232877,0.474,6.7,28,0.335714285714286,5.60227293441958
"39",1992,19.9770491803279,3.9,13,38,1.3,8.10038391329375
"40",1993,19.1849315068493,3.8,10,38.6,2.04285714285714,8.03414229970942
"41",1994,17.5564383561644,3.4,10,37,2.22857142857143,6.38393417392613
"42",1995,10.4198356164384,1.14,6.3,21,0.727142857142857,5.25467245563392
"43",1996,8.98775956284153,0.6,4.45,19,0.33,3.8439514083167
"44",1997,13.4931506849315,2,8.4,25,1.25714285714286,6.10436689288656
"45",1998,15.5100273972603,0.844,3.1,38,0.6,5.72330234833659
"46",1999,8.12712328767123,0.788,2.1,15,0.361428571428571,3.29295272535684
"47",2000,8.99617486338798,2.1,5.5,17.5,1.1,4.08095437824233
"48",2001,18.4875068493151,0.952,9.9,32.8,0.392857142857143,7.44225671910976
"49",2002,7.77430136986301,0.354,1.74,19.7,0.0828571428571429,4.33626243624048
"50",2003,7.10553424657534,0.444,2.07,15.78,0.162857142857143,2.75731182561894
"51",2004,14.0765027322404,1.455,6.375,34.3,0.854285714285714,6.16805720949864
"52",2005,9.52956164383562,0.33,2.34,23.42,0.0671428571428571,4.19575085019972
"53",2006,14.3660821917808,0.88,8.6,31.12,0.422857142857143,5.28520903295412
"54",2007,11.6591232876712,0.828,6.11,29.76,0.237142857142857,5.76461590273035
"55",2008,20.6731967213115,1.315,8.335,46.6,0.568571428571429,7.14215215915273
"56",2009,17.3891780821918,1.53,8.4,40.08,0.908571428571428,7.22144951554575
"57",2010,9.38098630136986,1.104,4.58,18.4,0.828571428571429,3.93365821971027
"58",2011,23.8592673992674,2.034,10.3,61.52,1.46,NA
