"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1945,35.9239130434783,26,30,69.5,26,NA
"2",1946,46.2904109589041,13,30,130,11.8571428571429,36.6296736406433
"3",1947,88.4438356164383,22,55,206.8,19.4285714285714,62.132780673381
"4",1948,73.3169398907104,15,31,210,11.2857142857143,45.307614665078
"5",1949,65.7506849315069,16,38,153.2,12.1428571428571,43.1935997698952
"6",1950,167.556164383562,41,108,358,32.7142857142857,116.672865770075
"7",1951,115.254794520548,28,80,238.8,21.2857142857143,75.1768609165608
"8",1952,94.9808743169399,18,42.5,250,13.4285714285714,65.8243597115945
"9",1953,31.5906849315068,7.2,21,73,5.25714285714286,26.5262076423937
"10",1954,72.0268493150685,13,47,202,10.4,44.5824853228963
"11",1955,67.5643835616438,22,42,142,12.4285714285714,43.3103181957715
"12",1956,91.4726775956284,17,36.5,311.5,16,56.5135434415354
"13",1957,70.3780821917808,17,54,169,14,47.5401590589275
"14",1958,59.8575342465753,28,44,118,22,37.9219896634574
"15",1959,96.7315068493151,21,62,241,15,55.5170218416794
"16",1960,81.4098360655738,19,51,210,17.2857142857143,51.9506392346988
"17",1961,64.427397260274,18,30,158,14,43.66453870975
"18",1962,49.8649315068493,9.1,26,100,7.17142857142857,26.1175788448514
"19",1963,25.427397260274,5.54,9.8,49,5.1,13.7094513290296
"20",1964,19.4568306010929,4.35,9.9,56,3.48571428571429,16.9015958474838
"21",1965,67.427397260274,14,37,173.8,10.7142857142857,48.9062643663796
"22",1966,70.1802739726027,11,50,151,8.42857142857143,40.6558875966538
"23",1967,73.1917808219178,11,48,190.6,5.68571428571429,59.603962953193
"24",1968,81.3060109289618,18,64.5,156,12.4285714285714,58.4307615273637
"25",1969,87.6712328767123,19.4,62,190,17.5714285714286,60.5885442874246
"26",1970,59.9095890410959,19,39,151.6,14.2857142857143,48.2852290472629
"27",1971,46.2443835616438,7.88,21,132.8,5.12857142857143,35.0661228670993
"28",1972,60.3879781420765,17,35,127.5,11.4285714285714,48.6309492906991
"29",1973,102.087671232877,22.4,86,217.6,19,79.2762092445726
"30",1974,82.9205479452055,17,53,181.6,12,59.2261265208883
"31",1975,109.920547945205,35.4,100,214,25.5714285714286,81.6135961375003
"32",1976,92.207650273224,24,48,181.5,21.5714285714286,71.8150681602392
"33",1977,74.2712328767123,19,37,189.6,15.4285714285714,52.9855918384874
"34",1978,93.6630136986301,15,42,202.8,11,79.2375020651702
"35",1979,65.4684931506849,17,38,169.6,15,45.6953953574344
"36",1980,87.3224043715847,30,63,185.5,26.8571428571429,66.7958909954488
"37",1981,126.660273972603,37,92,261.6,34.5714285714286,72.2090625839377
"38",1982,137.605479452055,31,92,310.4,25.2857142857143,92.3585949961071
"39",1983,87.3232876712329,24,70,189,20,65.5382197488027
"40",1984,102.585245901639,33,66.55,238.5,12.7571428571429,67.7440427928852
"41",1985,133.398904109589,33.58,65,330.2,26.4714285714286,72.040865885992
"42",1986,100.245753424658,38.84,81.3,184.8,20.4,66.7289041488964
"43",1987,55.9468493150685,18,50.1,109.8,14.2714285714286,39.490973293427
"44",1988,69.8770491803279,13,55.5,158.5,11.1428571428571,47.037011199824
"45",1989,89.9616438356164,39.4,70,154,30.4285714285714,60.3770770401592
"46",1990,129.065753424658,39,110,244.6,30.7142857142857,83.48354698272
"47",1991,91.3287671232877,21,68,179.2,15.5714285714286,62.1150720744919
"48",1992,83.0382513661202,38,63,144,22.2857142857143,56.8367746552173
"49",1993,122.923287671233,36,77,247.2,30.1428571428571,78.3532754156042
"50",1994,61.2356164383562,16,37,127.6,14.1428571428571,42.6205261519303
"51",1995,77.5369863013699,29,58,159.2,25,47.4905987627044
"52",1996,134.434426229508,35,72.5,303.5,31.2857142857143,72.5267622228005
"53",1997,114.597260273973,48,89,191,36.5714285714286,75.8468201527186
"54",1998,108.284931506849,31.4,57,259.4,27.5714285714286,72.5067657684781
"55",1999,82.8739726027397,16,35,188.2,15.1428571428571,60.5704162914711
