"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1944,20.640522875817,13.2,21,27,11.4285714285714,NA
"2",1945,214.493150684931,22,134,521.2,19.4285714285714,119.462258082051
"3",1946,200.520547945205,18,57,488,12,47.2847154294296
"4",1947,359.660273972603,44,125,838,23.2857142857143,203.08300280434
"5",1948,302.322404371585,21.5,55,826.5,16.4285714285714,127.610779547901
"6",1949,160.084931506849,22,67,390,17.5714285714286,76.4633557658306
"7",1950,449.427397260274,98.2,272,965,41.1428571428571,180.692563337752
"8",1951,360.065753424658,45.8,223,805.000000000001,28,200.069956136703
"9",1952,296.994535519126,29.5,143,895,24.8571428571429,193.843461311002
"10",1953,132.704109589041,15,50,342.8,11.8571428571429,85.9504749071324
"11",1954,168.079452054795,18,91,428,12.1428571428571,86.2121874116528
"12",1955,199.81095890411,19,81,628.6,14.2857142857143,116.112713361186
"13",1956,357.841530054645,32,68.5,925,27.1428571428571,103.809000283474
"14",1957,255.339726027397,40,222,545.8,24.8571428571429,152.927630033989
"15",1958,117.8,21,58,240.4,17,60.1561630163008
"16",1959,240.13698630137,18,59,492.8,11.8571428571429,167.728015847072
"17",1960,253.844262295082,24,94,499,20.5714285714286,127.870484419917
"18",1961,137.213698630137,29.4,72,346.8,23,69.9292385696495
"19",1962,192.451506849315,11,30,392.4,9.02857142857143,49.9879008728412
"20",1963,67.4586301369863,10,20,187.2,7.18571428571429,32.7750029941408
"21",1964,82.8844262295082,16,37,234.5,10.2428571428571,53.4661082629498
"22",1965,273.702191780822,9.8,62,696,5.68571428571429,94.2926477670495
"23",1966,220.429589041096,12,100,579.8,8.47142857142857,127.324353684527
"24",1967,349.947945205479,31,140,1060,16.2857142857143,135.992288230361
"25",1968,187.491803278689,45,126.5,435.5,38.5714285714286,93.1802686210211
"26",1969,239.164383561644,29.4,166,534,19.8571428571429,178.612302634103
"27",1970,205.115068493151,31.4,148,453.6,20.5714285714286,144.237478070175
"28",1971,225.604109589041,15,61,697.4,9.7,136.719078060448
"29",1972,330.215846994536,81,191,652,48.4285714285714,213.279609941223
"30",1973,390.317808219178,31,229,1086,22,259.899801316088
"31",1974,372.046575342466,34.4,176,1010,25.1428571428571,170.379797579034
"32",1975,452.652054794521,107,261,1070,28.4285714285714,218.388153462825
"33",1976,419.142076502732,30.5,155,1360,21.8571428571429,271.954704067342
"34",1977,106.804931506849,13,55,303.6,5.62857142857143,66.9553389208992
"35",1978,198.327671232877,15,52,345.6,8.87142857142857,48.2711149498131
"36",1979,195.958082191781,15.4,50,630.4,5.55714285714286,108.009544884159
"37",1980,250.672131147541,48,190,492,31,124.113193682202
"38",1981,393.391780821918,36.8,187,939.200000000001,15.8571428571429,98.6485127201566
"39",1982,298.356164383562,40,99,839.200000000001,26.5714285714286,158.528030947896
"40",1983,358.191780821918,26,213,806.400000000001,15.1428571428571,234.371919993009
"41",1984,226.901639344262,21.5,97,655,15.4285714285714,85.7302702775099
"42",1985,563.27397260274,35,236,1502,27.2857142857143,255.86370330276
"43",1986,542.093150684932,49.8,253,1358,27.2857142857143,202.09797346586
"44",1987,177.06301369863,30.4,100,422,15,113.18992567478
"45",1988,231.828415300546,18,144,538.5,9.17142857142857,128.210634300375
"46",1989,302.487671232877,57,155,684.4,45.2857142857143,149.36029228156
"47",1990,423.904109589041,44,336,933.2,28.1428571428571,221.274388321964
"48",1991,356.934246575342,33.4,242,875.6,21.5714285714286,233.008105504417
"49",1992,375.614754098361,63,304.5,770,38.4285714285714,249.288160265106
"50",1993,440.506849315069,75.4,247,1052,49.2857142857143,209.805848925742
"51",1994,508.238356164384,88,358,998,52.4285714285714,259.714373686324
"52",1995,232.512328767123,32,183,469.4,21.4285714285714,141.029403517644
"53",1996,299.631147540984,49.5,186,458.5,33.7142857142857,141.086831853635
"54",1997,321.424657534247,37,120,578.4,30.2857142857143,158.986627271913
"55",1998,261.964109589041,16,56,754.2,8.3,153.818625522565
"56",1999,148.582739726027,13,44,288.2,9.38571428571428,68.6825148187549
"57",2000,215.286885245902,33,96.5,455.5,17.4285714285714,84.1999970046432
"58",2001,360.132054794521,31.52,246,842,19.8571428571429,220.250987468245
"59",2002,226.756438356164,20.98,65.1,579.8,13.5142857142857,146.874337874454
"60",2003,96.0403835616438,11.3,35.9,270.2,4.07428571428571,60.3755619183022
"61",2004,343.307103825137,47.55,130.5,862,29.1285714285714,175.114800605978
"62",2005,216.185479452055,20.3,85.9,605.2,15.9,108.237262888387
"63",2006,418.527945205479,68.96,349,866.4,37.4285714285714,240.723839952165
"64",2007,269.730136986301,29.24,116,817,18.5857142857143,184.796785952145
"65",2008,329.190710382514,34.75,163,892,22.1428571428571,205.562638618212
"66",2009,433.709863013699,69.4,280,951,39.8,221.375414152058
"67",2010,201.342191780822,20.74,93,498,17.3857142857143,102.553894007004
"68",2011,394.892328767123,44.54,235,1086,23.1714285714286,268.304709803069
"69",2012,222.37650273224,24.15,167.5,488,17.6714285714286,141.560899387765
"70",2013,452.252328767123,32.52,179,877,22.6428571428571,153.659445479112
"71",2014,373.775890410959,66,185,1046,39.3857142857143,211.326830419181
"72",2015,201.131232876712,46.38,142,432.6,34.8142857142857,118.871626534106
"73",2016,352.983606557377,34.75,261.5,796,23.1714285714286,217.757765621614
"74",2017,392.204383561644,22.04,252,898.6,17.2571428571429,220.692119897957
