"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1954,6.88823529411765,2,4.8,10.8,1.91428571428571,NA
"2",1955,5.71780821917808,2.4,4.3,9.84000000000001,2.11428571428571,3.64850733104087
"3",1956,6.41147540983607,2.7,3.4,11,2.51428571428571,3.62933528876031
"4",1957,5.35890410958904,2.1,3.6,9.08000000000001,1.75714285714286,2.92941997272134
"5",1958,3.84383561643836,2.1,3.2,5.6,1.92857142857143,2.78740722291407
"6",1959,5.45123287671233,1.6,3.8,11,1.15714285714286,3.24538038121456
"7",1960,6.83907103825137,2.9,4.7,11,2.55714285714286,4.04669790440282
"8",1961,4.28547945205479,2.1,3.4,7.46,1.62857142857143,2.95077361916443
"9",1962,4.32712328767123,1.8,3.3,7.5,1.42857142857143,3.12388777660695
"10",1963,3.2,1.4,2.2,5.4,1.3,2.10097135740971
"11",1964,2.93688524590164,1.1,2.2,5.15,0.728571428571429,1.91305521463429
"12",1965,5.74465753424658,1.5,3.2,11,1.22857142857143,2.45729846409298
"13",1966,5.60301369863014,1.8,3.6,10,1.52857142857143,3.02641941391941
"14",1967,7.03945205479452,2.9,5.4,12,2.38571428571429,4.21112442922374
"15",1968,6.88606557377049,3.2,4.4,12,2.58571428571429,3.6575368783463
"16",1969,7.89945205479452,2.84,5.6,13.6,2.54285714285714,4.50537062712982
"17",1970,7.20219178082192,3,5.1,12,2.22857142857143,4.14406485827719
"18",1971,6.58109589041096,2.5,4.3,10,2.15714285714286,3.90308224195895
"19",1972,9.80245901639344,3.6,7,15.5,3.11428571428571,5.04159337323272
"20",1973,10.5175342465753,4.58,7.7,19,3.45714285714286,6.40221151337247
"21",1974,10.3830136986301,3.7,7.1,19,2.97142857142857,6.50924157425527
"22",1975,9.54065934065934,3.9,6.2,17,2.98571428571429,NA
"23",1976,11.4520547945205,5.05,7.9,22.5,4.8,NA
"24",1994,10.0510869565217,5.01,7.9,16,4.88571428571429,NA
"25",1995,7.62,3.8,6.3,12,3.4,5.39942177647315
"26",1996,6.29016393442623,2.8,5.2,9.95,2.47142857142857,4.1274759052423
"27",1997,7.16657534246575,3.4,5.4,11,2.61428571428571,4.85537304552373
"28",1998,7.22712328767123,3.2,4.9,13,2.6,4.82389693411611
"29",1999,5.35205479452055,2.1,4,8.6,1.84285714285714,3.67425757575758
"30",2000,5.64508196721312,2.8,4.2,9.1,2.11428571428571,3.48888501548566
"31",2001,8.69342465753425,3.34,6.32,15.12,2.91428571428571,5.03342800283252
"32",2002,6.06665753424658,2.494,4.42,10.56,1.96571428571429,4.38585609915199
"33",2003,5.56986301369863,2.43,3.92,10.06,2.04,3.44993566667016
"34",2004,8.2646174863388,3.455,4.915,14.7,2.83285714285714,4.28272693244824
"35",2005,6.33791780821918,2.304,4.46,11.92,1.78285714285714,4.15622977464737
"36",2006,7.17665753424658,2.706,5.63,13.36,2.12571428571429,4.34372785388128
"37",2007,6.74852054794521,2.632,5.33,13.52,2.13,4.63911147208955
"38",2008,9.86437158469945,3.88,6.91,15,2.77571428571429,5.55752254305703
"39",2009,10.6254520547945,4.648,7.71,19.46,3.96714285714286,6.52485600871731
"40",2010,8.13465753424657,3.706,5.74,13.96,2.33428571428571,4.85742788074134
"41",2011,9.37953424657534,3.802,6.42,18.86,3.11428571428571,5.19736832710668
"42",2012,5.68122950819672,2.295,4.14,10.45,2.03,3.97041083166457
"43",2013,8.42797260273973,3.644,5.6,15.66,3.32857142857143,4.63584909762992
"44",2014,8.60682191780822,4.168,6.09,16.92,3.60142857142857,5.43227427367153
"45",2015,8.37429245283019,4.44,5.65,15.56,3.97142857142857,NA
