"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"33",1967,109.164383561644,34,92,208,22.7142857142857,76.8144271662008
"34",1968,180.814207650273,70,136,351,64.5714285714286,90.8893501762354
"35",1969,169.594520547945,53,145,325.6,45,103.937064579256
"36",1970,127.715068493151,52,109,243,42.5714285714286,73.8406546180116
"37",1971,103.824657534247,35,57,219.2,31.7142857142857,69.845436298861
"38",1972,119.180327868852,49,105,216.5,44.1428571428571,69.7599997558639
"39",1973,168.991780821918,72.8,152,299.2,55.1428571428571,107.45066827554
"40",1974,180.008219178082,45.4,123,423.2,35.1428571428571,119.211872146119
"41",1975,157.402739726027,65.4,142,270.6,42.4285714285714,93.6624238964992
"42",1976,167.855191256831,44,108,399.5,35.7142857142857,116.016889633813
"43",1977,109.682191780822,40,68,241.2,36,60.9419839395371
"44",1978,115.534246575342,40,79,242,31.7142857142857,79.7672483999741
"45",1979,105.358904109589,41,71,202.6,37,61.1331702544031
"46",1980,138.833333333333,59.5,127,237.5,50,86.2085284933646
"47",1981,164.512328767123,75,160,264,64.1428571428571,105.007534246575
"48",1982,161.38904109589,55.4,136,342.6,39.8571428571429,118.797054794521
"49",1983,157.021917808219,59,138,275.2,47.1428571428571,111.985198363281
"50",1984,129.311475409836,40.5,93,280,23.1428571428571,77.7113747818666
"51",1985,154.452054794521,53,115,331.6,43.2857142857143,88.0337166745869
"52",1986,141.816438356164,55.4,129,238.8,45.4285714285714,89.8878238235934
"53",1987,96.4821917808219,38,94,163.6,30.7142857142857,77.8399958489
"54",1988,117.871584699454,36.5,121.5,204.5,31.8571428571429,88.4246278160213
"55",1989,146.597260273973,77,130,224.2,58.1428571428571,110.166504081915
"56",1990,188.506849315069,80,174,311.6,62.5714285714286,137.883759847458
"57",1991,148.876712328767,61.4,146,246,49,116.199332130659
"58",1992,174.122950819672,97,157,267,76,135.592748258117
"59",1993,198.257534246575,97.4,174,312,63.5714285714286,145.325102564943
"60",1994,146.372602739726,67,132,232.6,54.7142857142857,107.770769906967
"61",1995,145.528767123288,68.4,128,256.6,57.4285714285714,98.2793770237284
"62",1996,129.770491803279,61,112,230,52,100.565800325832
"63",1997,152.830136986301,69.4,127,268.4,59,108.375448318804
"64",1998,167.783561643836,64.4,107,371.2,53.7142857142857,117.061065449011
"65",1999,109.657534246575,47,82,207.6,31.1428571428571,86.5289462712768
"66",2000,124.456284153005,65.5,109,193.5,59.4285714285714,85.3221836906263
"67",2001,169.58904109589,59,150,303.6,45.4285714285714,125.12605442225
"68",2002,126.333424657534,45,90,261.6,37.5714285714286,96.8534411037973
"69",2003,104.380547945205,45.48,80,203.6,41.6428571428571,79.1777549664947
"70",2004,129.218852459016,58.8,98.05,249.5,47.7428571428571,96.5668287136683
"71",2005,124.977808219178,44.62,93.2,246.2,35.5285714285714,93.8340890529802
"72",2006,180.472876712329,83.62,172,278,65.9857142857143,121.612531328161
"73",2007,152.071780821918,56.16,136,317.2,44.0285714285714,102.034426154023
"74",2008,187.286885245902,67.85,140.5,383.5,43.5714285714286,135.238058211967
"75",2009,206.929589041096,82.9,167,381,66.1714285714286,132.164518734812
"76",2010,167.579452054795,59.5,125,349.4,54.4428571428571,114.388987248979
"77",2011,204.20301369863,72.64,169,383.6,56.3285714285714,135.353357664769
"78",2012,121.895628415301,35.85,67.85,311,31.8714285714286,95.4002284399523
"79",2013,128.546849315068,57.2,94.4,223.2,50.9285714285714,71.5455727155727
"80",2014,135.120547945205,54.5,112,246.6,44.5714285714286,100.058799894355
"81",2015,115.414246575342,49.54,77.9,226.6,37.2714285714286,82.1570914605785
"82",2016,105.391256830601,39.95,85.1,196,32.0571428571428,76.4177502824805
"83",2017,142.434794520548,32.48,102,294,27.7428571428571,94.5691188125741
"84",2018,157.024383561644,48.5,117,322,43.1428571428571,98.4478357167946
"85",2019,161.230136986301,70.18,154,265.8,56.7857142857143,109.08258293363
"86",2020,169.950546448087,56.2,125,350,51.6428571428571,112.477510171977
"87",2021,138.196438356164,54,101,272.2,43.8571428571429,93.7216734072624
"88",2022,134.186956521739,103,122.5,219,101.5,NA
