"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1959,8.6929203539823,5.54,8.4,11,4.55714285714286,NA
"2",1960,10.7434426229508,8.3,10,13.5,7.14285714285714,9.32514845809928
"3",1961,9.76657534246575,6.3,9.3,14,4.37142857142857,8.38500154183716
"4",1962,8.2558904109589,6.3,8.1,10,4.28571428571429,7.056637981501
"5",1963,6.96712328767123,5,6.7,8.68000000000001,3.45714285714286,6.11629461647673
"6",1964,4.69672131147541,2.2,4.3,7.4,1.27142857142857,3.85998207353559
"7",1965,5.37178082191781,2.9,5,7.8,2.04285714285714,4.32406150952708
"8",1966,6.94,4.2,6,10,3.28571428571429,5.39310338367873
"9",1967,11.2016438356164,7.5,11,15.6,6.85714285714286,9.6879338272078
"10",1968,11.3579234972678,8.45,11,14,6.45714285714286,9.80146547441629
"11",1969,13.0386301369863,10,13,16,8.11428571428571,11.5151807211054
"12",1970,11.8424657534247,8.9,11,15,6.84285714285714,10.4915438975028
"13",1971,11.0093150684932,7.2,10,15.6,6.64285714285714,9.58527126484779
"14",1972,9.57677595628415,7,9.45,13,5.28571428571428,7.8798763061468
"15",1973,12.226301369863,9.5,12,15,7.92857142857143,10.7318523759346
"16",1974,12.7520547945205,10,12,16,8.82857142857143,11.5128701891716
"17",1975,14.5235616438356,11,14,18,9.12857142857143,12.747510944602
"18",1976,12.1693989071038,9.5,12,15,8.42857142857143,10.9944237456533
"19",1977,8.39424657534247,4.9,8.3,12,3.25714285714286,7.1293751317176
"20",1978,8.6013698630137,5.1,8,12,3.81428571428571,6.96139800409099
"21",1979,10.6408219178082,7.9,10,14,6.74285714285714,8.80624199240638
"22",1980,10.2964480874317,7.5,10,14,5.78571428571429,8.98807268626941
"23",1981,8.26739726027397,5,8.1,11,3.85714285714286,6.87014455659697
"24",1982,10.1709589041096,6.8,8.8,15,6.02857142857143,8.59619310394004
"25",1983,9.74821917808219,5.68,9.7,13,4.91428571428571,8.19083397784623
"26",1984,7.90355191256831,4.2,7.8,12,3.22857142857143,6.50635767884689
"27",1985,11.0065753424658,7.44,9.9,17,6.4,9.12334348376129
"28",1986,10.5383561643836,6.8,10,14,4.72857142857143,8.85758773646445
"29",1987,7.52109589041096,4.2,7.5,11,3.34285714285714,6.45397531692052
"30",1988,6.75273224043716,2.4,6.3,12,1.42857142857143,4.96771968278397
"31",1989,8.92849315068493,7,8.2,11,5.65714285714286,7.67023819116688
"32",1990,8.88301369863014,4.9,8.8,12,4.24285714285714,6.85024483583388
"33",1991,11.4802739726027,8.1,10,17,7.37142857142857,9.76699138880826
"34",1992,10.4191256830601,6.8,10,14,5.71428571428571,8.73034871535836
"35",1993,11.8569863013699,8.3,11,15,6.94285714285714,9.32605008357585
"36",1994,10.0745205479452,5.44,9.2,15,4.15714285714286,7.23440291435851
"37",1995,8.90739726027397,5.24,8,13,3.14285714285714,6.57581954262993
"38",1996,6.4816393442623,2.3,6.5,10,1.15428571428571,4.89863200390109
"39",1997,9.51506849315068,5.3,8.8,13,4.47142857142857,7.53323262910285
"40",1998,8.10931506849315,3.4,6.5,14,2.77142857142857,6.54500246758345
"41",1999,5.13553424657534,1.3,3.9,9.92000000000001,0.568571428571429,3.84715068493151
"42",2000,3.50150273224044,1.2,3.1,5.85,0.614285714285714,2.32415167806022
"43",2001,4.94547945205479,1.94,4.6,8.39200000000001,1.1,3.68409164245192
"44",2002,6.24419178082192,2.582,6.27,9.606,2.03714285714286,5.46109310719722
"45",2003,4.25693150684932,1.36,3.77,7.27,0.815714285714286,3.35840902172409
"46",2004,4.55489071038251,1.965,3.405,8.98,1.37714285714286,3.35986829039873
"47",2005,6.47076712328767,3.51,6.09,9.748,2.97571428571429,5.13615529335022
"48",2006,6.12320547945205,2.822,5.8,9.594,2.11714285714286,4.60035160410366
"49",2007,6.15835616438356,2.092,6.35,9.608,1.56428571428571,5.02432461144672
"50",2008,9.43926229508197,4.075,9.005,13.1,2.72857142857143,7.31491964827825
"51",2009,13.9522739726027,9.546,13.8,17.86,7.46,12.0967938032287
"52",2010,10.2027671232877,5.974,10.4,14.36,4.77571428571428,8.72259715170674
"53",2011,9.9434794520548,4.888,9.42,15.2,3.71428571428571,7.92936809682987
"54",2012,7.82896174863388,2.54,7.3,13.5,1.36714285714286,6.62603153434713
"55",2013,8.24224657534246,4.44,7.9,12.22,3.53,6.39393344077357
"56",2014,9.67857534246575,5.29,9.6,13.46,4.23571428571429,7.88083692037213
"57",2015,8.62915068493151,4.34,8.88,12.16,2.72857142857143,6.93177148662441
"58",2016,10.9468579234973,5.63,11.05,15.3,2.35857142857143,8.4475256147541
"59",2017,15.2033150684932,9.164,14.5,21.46,7.81571428571429,12.7345256794955
"60",2018,20.5676712328767,15.9,19.8,26.3,14.9714285714286,17.9172781343466
"61",2019,21.8090410958904,16.14,21.5,27.38,14.4714285714286,19.2700205479452
"62",2020,21.1465027322404,14.45,20.8,27.85,11.7142857142857,18.819201345103
"63",2021,13.7536712328767,7.526,13.7,19.76,2.52142857142857,11.1767420072541
"64",2022,15.3416666666667,12.37,13.35,23.51,12.3285714285714,NA
