"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,42.9239130434783,35.2,44,49,32.8571428571429,NA
"2",1963,62.0602739726027,15,34,132.4,11.5714285714286,54.2184882958544
"3",1964,49.5710382513661,15.5,35,114,9.42857142857143,37.0099230004968
"4",1965,132.635616438356,52,88,292.2,33.7142857142857,98.9946658039692
"5",1966,137.646575342466,38,126,279.6,32.1428571428571,100.75339199479
"6",1967,175.490410958904,37.4,146,392.6,22.5714285714286,146.274020846503
"7",1968,217.286885245902,98,169,343,83.4285714285714,145.027162478974
"8",1969,223.843835616438,72,192,426,61.4285714285714,164.678085590867
"9",1970,169.408219178082,83.4,144,321.2,55.8571428571428,133.981379197448
"10",1971,118.747945205479,37,87,260,28.8571428571429,92.7766269215647
"11",1972,161.16393442623,74.5,136,276,61.7142857142857,134.674028272415
"12",1973,214.328767123288,78.4,184,410.6,59.1428571428571,175.425553490635
"13",1974,207.386301369863,51,144,459.2,48.7142857142857,150.524652650985
"14",1975,202.693150684932,100,200,321.2,69.4285714285714,166.823637747336
"15",1976,195.371584699454,42,120,501.5,36,154.614284799731
"16",1977,112.282191780822,34,72,259.6,25,84.3219907059514
"17",1978,185.78904109589,62,115,505.4,42.4285714285714,139.354985604067
"18",1979,159.693150684932,56,112,328,43.5714285714286,120.023210529957
"19",1980,226.964480874317,106,182.5,459,91.7142857142857,157.837393746205
"20",1981,258.06301369863,130,220,457.6,113.857142857143,176.298434270608
"21",1982,257.438356164384,72,193,536.4,59.7142857142857,207.624021817498
"22",1983,185.183561643836,62.4,155,352,46.7142857142857,139.479036289354
"23",1984,160.653005464481,51,121.5,331,31.2857142857143,113.784562397985
"24",1985,215.654794520548,48,145,480.4,35.8571428571429,138.133528957908
"25",1986,211.115068493151,88.8,189,346.4,67.5714285714286,151.390475927934
"26",1987,122.509589041096,40,117,207.8,26.4285714285714,97.3903637896009
"27",1988,166.612021857924,26,158,321.5,16,126.150636022171
"28",1989,221.320547945205,105,175,313.2,87.7142857142857,156.317252495585
"29",1990,248.580821917808,99.4,230,406,74.5714285714286,181.760095454446
"30",1991,166.041095890411,36,170,307.2,26.1428571428571,135.569003219494
"31",1992,186.409836065574,98.5,166,285.5,67.7142857142857,156.170416166179
"32",1993,247.4,120,197,428.4,80.7142857142857,198.264189869651
"33",1994,146.093150684932,57,127,260,39.7142857142857,116.989784392488
"34",1995,124.134246575342,43,129,199.8,31,97.4142469186665
"35",1996,154.084699453552,45.5,134.5,299.5,32,118.29223542252
"36",1997,198.690410958904,74.4,165,370.6,34.7142857142857,152.47956217497
"37",1998,203.295890410959,67.4,128,448.6,57.1428571428571,159.774406392694
"38",1999,134.564383561644,37.4,93,290,19.8571428571429,99.8010351220517
"39",2000,173.699453551913,74,136.5,339.5,67.1428571428571,120.144778968754
"40",2001,251.147945205479,81,219,464,54.5714285714286,197.374705052938
"41",2002,158.932328767123,32,85,347.6,24.7142857142857,129.172088757854
"42",2003,112.977808219178,42,93.8,208.2,35.8857142857143,80.575836983676
"43",2004,162.092076502732,54.75,140,294.5,37.6857142857143,126.629786962835
"44",2005,153.918904109589,27.8,91.9,348,18.2857142857143,114.082209370458
"45",2006,200.450410958904,79.3,184,326.2,57.8,157.919003556525
"46",2007,189.244383561644,59.62,169,349,24.6571428571429,137.835439077145
"47",2008,268.843442622951,71,180.5,521,36.6428571428571,198.882470931427
"48",2009,279.420821917808,94.12,200,592.2,80.7142857142857,211.911331005462
"49",2010,204.192054794521,65.8,148,457.8,49.6142857142857,151.442574161462
"50",2011,234.658904109589,77.26,189,498,66.8571428571429,180.696366062214
"51",2012,160.730054644809,29.35,83.75,398.5,16.1285714285714,130.586032718258
"52",2013,178.429863013699,70.8,144,317.2,60.8714285714286,113.422398719401
"53",2014,191.108219178082,70.3,165,358.6,51.1285714285714,151.488219349744
"54",2015,152.073698630137,58.54,108,336.4,44.1857142857143,120.894144086507
"55",2016,141.340983606557,51.2,131,254,27.1285714285714,115.572254121186
"56",2017,203.471232876712,40.24,151,388.2,32.1714285714286,145.910745814307
"57",2018,233.514794520548,63.62,153,503.6,47.6714285714286,158.548962205548
"58",2019,219.601917808219,65.98,223,354,52.0142857142857,170.087027469453
"59",2020,233.274863387978,63.35,186.5,441,39.9714285714286,173.83480454228
"60",2021,136.5,68.74,110,252.4,48.8428571428571,NA
