"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1950,462.684782608696,232.1,430.5,880.8,215.428571428571,NA
"2",1951,635.731506849315,179.4,540,1106,144.285714285714,424.633292296744
"3",1952,579.464480874317,137,387,1325,113.285714285714,373.840014996508
"4",1953,310.441095890411,91,214,637.4,78.5714285714286,229.759718984852
"5",1954,566.583561643836,131.4,468,1182,90.8571428571428,351.397013294924
"6",1955,398.482191780822,112,290,945.000000000001,73.1428571428571,296.283273962009
"7",1956,512.172131147541,121,242.5,1190,106.142857142857,309.652723960921
"8",1957,390.838356164384,120,348,724,97.2857142857143,238.350792735263
"9",1958,266.487671232877,99.4,201,514.400000000001,87.4285714285714,177.245222863058
"10",1959,469.345205479452,100,321,1150,76.8571428571428,349.638090493981
"11",1960,484.349726775956,136,347,1010,107,305.939126333594
"12",1961,338.578082191781,120,255,699,102.857142857143,225.487174243607
"13",1962,307.517808219178,106,169,713.4,82.7142857142857,197.354040308613
"14",1963,198.035616438356,60,100,478.2,52.4285714285714,116.301369863014
"15",1964,156.445355191257,76,117,300,59.2857142857143,96.4187539447696
"16",1965,345.095890410959,94,173,842.8,70.2857142857143,169.385510339516
"17",1966,325.021917808219,84.4,230,718.6,68.4285714285714,200.785616438356
"18",1967,410.175342465753,114.8,328,914.4,83.1428571428571,320.797767054103
"19",1968,648.147540983607,257,500,1070,234,371.75880069025
"20",1969,642.542465753425,166.8,520,1300,124.428571428571,420.888563485049
"21",1970,473.750684931507,171,418,863,118.571428571429,345.769452054794
"22",1971,413.66301369863,94.2,212,920.6,62.5714285714286,273.600058823529
"23",1972,475.136612021858,181.5,393,775,138.714285714286,362.039026499689
"24",1973,680.084931506849,233.6,544,1386,156.714285714286,459.310224166936
"25",1974,719.087671232877,143.8,424,1838,123.714285714286,481.878707657799
"26",1975,618.953424657534,215.4,511,1106,122.428571428571,416.418379749706
"27",1976,601.669398907104,148,350.5,1575,96.1428571428571,462.419765185713
"28",1977,353.6,117,200,879.6,90.8571428571428,249.596257463997
"29",1978,401.539726027397,137,260,885,89.2857142857143,253.608017727639
"30",1979,394.564383561644,126.6,260,872,90,263.166667414497
"31",1980,505.532786885246,213.5,416,951,159.285714285714,377.469979146386
"32",1981,574.53698630137,251,504,1026,166.428571428571,379.55686134977
"33",1982,641.580882352941,173,382.5,1699,120.714285714286,NA
"34",1995,423.663043478261,191,385,697,179.285714285714,NA
"35",1996,463.792349726776,164,414.5,901.5,123.285714285714,330.703935977502
"36",1997,576.186301369863,229.2,471,1102,151.428571428571,443.444630209973
"37",1998,639.731506849315,182.6,367,1430,155,460.480698867343
"38",1999,411.194520547945,139,269,824,81.2857142857143,279.696679119967
"39",2000,505.051912568306,251,450,833.5,185.714285714286,343.631771476853
"40",2001,701.597260273973,179,646,1246,128.571428571429,559.350950189378
"41",2002,435.169863013699,127.8,266,964.8,100.857142857143,355.330427807487
"42",2003,338.164109589041,124.8,250,695.6,94,240.354712640866
"43",2004,562.213114754098,213,428,1055,156,415.614061245275
"44",2005,475.518356164384,125,281,1060,109.285714285714,349.684702959141
"45",2006,604.638356164384,219,573,999.2,141.857142857143,459.627039497602
"46",2007,552.928767123288,175.4,455,1132,121.428571428571,425.153532895038
"47",2008,800.691256830601,205,602,1580,126.142857142857,570.533633810785
"48",2009,820.558904109589,272,599,1636,228.857142857143,616.143449726923
"49",2010,564.934246575343,203.4,437,1206,179.285714285714,429.630234423111
"50",2011,851.764383561644,269.8,704,1586,199.142857142857,588.941385354768
"51",2012,472.732240437158,108,255,1105,91.9,377.138974485394
"52",2013,488,202,395,825.2,174.142857142857,301.8584685634
"53",2014,571.550684931507,226,419,1176,187.142857142857,463.326765015806
"54",2015,508.852054794521,197.4,347,1030,162,375.373220456945
"55",2016,518.729508196721,165.5,451.5,953.5,108.142857142857,388.723933375368
"56",2017,696.47698630137,127.2,569,1436,100.728571428571,481.409131161371
"57",2018,694.501369863014,189,466,1502,168.428571428571,550.368799322923
"58",2019,643.2,219.8,637,1060,182.714285714286,505.638970492306
"59",2020,731.308743169399,215.5,545,1490,181.571428571429,537.383289964437
"60",2021,582.230136986301,231.8,515,1026,169.571428571429,NA
"61",2022,NA,623.7,731,901.6,629,NA
