"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1987,1601.54575163399,263,912.5,3420,250.428571428571,NA
"2",1988,202.524590163934,56,156,356,51.2857142857143,170.154307911275
"3",1989,306.232876712329,60,145,683.6,41.7142857142857,152.036192729985
"4",1990,221.498630136986,73,154,455.4,53.1428571428571,169.738439095151
"5",1991,68.4084931506849,9.88,57,135.8,4.01428571428571,52.5266114175466
"6",1992,326.789617486339,51,153,775.5,44.5714285714286,163.409734729687
"7",1993,2783.16712328767,338,918,6030.00000000001,264.428571428571,821.872995554628
"8",1994,229.547945205479,76,220,373,52.8571428571428,201.819296293739
"9",1995,1094.40273972603,98,178,1468,78.8571428571428,370.527331182996
"10",1996,729.718579234973,144,420,1570,118.142857142857,365.632255238769
"11",1997,593.712328767123,331,466,911.800000000001,242.857142857143,391.142140097346
"12",1998,1210.68219178082,233,716,2020,153.714285714286,666.231036680215
"13",1999,1049.8602739726,344,595,2448,325.714285714286,704.764249488847
"14",2000,687.024590163934,124.5,323.5,1130,99.1428571428572,347.159631777504
"15",2001,767.712328767123,96.4,329,1768,47.2857142857143,318.011504674929
"16",2002,346.942465753425,94.4,153,440.4,41.4285714285714,130.597227658187
"17",2003,434.512328767123,78.4,142,537.800000000001,27.5714285714286,149.729314631535
"18",2004,430.218579234973,102.5,180,592,72.4285714285714,186.08558583908
"19",2005,536.394520547945,112,232,606.800000000001,101.428571428571,181.023974777125
"20",2006,98.7112328767123,45.5,86.3,133,29.2,67.0093836417528
"21",2007,1379.30082191781,126.4,523,2478,86.8,526.708088714938
"22",2008,754.300546448087,335,441.5,1260,302.285714285714,431.013037858479
"23",2009,864.975342465753,301.4,381,1158,258.285714285714,414.196139149243
"24",2010,721.824657534247,202,335,736.600000000001,149,305.74734862943
"25",2011,117.815835616438,12.4,103,244.6,1.62,93.6836328887523
"26",2012,69.6434153005465,0.77,43.7,148.5,0.321428571428571,43.1234690023003
"27",2013,702.210136986301,21.18,167,608.200000000001,4.45142857142857,135.067922133612
"28",2014,299.544657534247,119,164,480,96.8,170.911813437704
"29",2015,467.018356164384,102,146,625.400000000001,66.8428571428571,183.00342845517
"30",2016,756.177595628415,167,294.5,1310,142.714285714286,291.717713335541
"31",2017,673.734246575342,136,200,1570,90.1142857142857,372.470306803481
"32",2018,665.714246575342,102.4,143,990.4,48,198.474456621005
"33",2019,2345.16164383562,393.4,713,4234,339.428571428571,870.757405957817
"34",2020,438.726775956284,176,370.5,805,168.571428571429,334.092928110141
"35",2021,444.383561643836,178.4,239,695.8,171.428571428571,294.983600819453
"36",2022,NA,159,169.5,200.5,160,NA
