"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,62.3847826086957,11,41.5,120,9.91428571428571,NA
"2",1963,74.1156164383562,5.7,25,172.4,3.02857142857143,29.4702868371574
"3",1964,103.684699453552,3.1,15,101,1.77142857142857,19.9447149209087
"4",1965,1059.94383561644,10.4,200,1526,2.71428571428571,200.82792464565
"5",1966,354.375342465753,128,312,625.4,82.8571428571428,250.865050961215
"6",1967,281.816438356164,112.8,256,490,36.1428571428571,214.242500582952
"7",1968,124.939071038251,24,100,264,7.78571428571428,75.0406037314234
"8",1969,191.334246575342,92.4,148,337.6,43.5714285714286,118.989160264857
"9",1970,203.709589041096,74.8,146,468.8,44,133.452981408562
"10",1971,148.219178082192,60,132,247.6,28.1428571428571,98.0541429574991
"11",1972,148.224043715847,53.5,106,287.5,26.4285714285714,73.117035565123
"12",1973,168.26301369863,63.4,125,378,22,100.412176868767
"13",1974,62.1779452054795,0.24,16,150.6,0.0642857142857143,41.0072945539209
"14",1975,49.7655342465753,1.54,17,100.2,0.814285714285714,14.7744286466958
"15",1976,24.274262295082,0.635,9.1,43.5,0.164285714285714,10.3683305060609
"16",1977,29.1764931506849,0.76,5.6,79.6,0.591428571428571,6.93915483529705
"17",1978,45.4557808219178,0.884,1.5,111.6,0.628571428571429,10.9251080230074
"18",1979,14.0480273972603,0.694,1.5,24.6,0.568571428571429,1.76310132390441
"19",1980,150.664153005464,6.15,46,607.5,0.902857142857143,123.088944654775
"20",1981,62.5369863013699,17,34,108.2,6.78571428571428,27.9138503793731
"21",1982,102.249315068493,31,78,232.2,14,55.0808819052735
"22",1983,208.501369863014,86,120,498.8,53.2857142857143,161.981658341058
"23",1984,260.901639344262,110.5,185,486.5,60.5714285714286,198.772567004944
"24",1985,319.750684931507,142,221,547.2,97.8571428571428,217.204105112365
"25",1986,328.717808219178,162.4,249,570.8,140.571428571429,233.034932213693
"26",1987,685.723287671233,193,266,2210,167.571428571429,512.022960844331
"27",1988,310.232240437158,176,213,640.5,152.142857142857,243.754985834074
"28",1989,170.701369863014,99,140,305.400000000001,84.8571428571428,131.61728188098
"29",1990,104.712328767123,40,100,150,20.1428571428571,77.8118413093756
"30",1991,90.2575342465753,25,82,123,19,77.2899815506665
"31",1992,101.748633879781,34,81,156,24.4285714285714,65.4955950546114
"32",1993,155.906849315068,85,139,263.600000000001,65.4285714285714,131.21696969697
"33",1994,160.230136986301,78,136,323,51.4285714285714,130.057732162947
"34",1995,385.356164383562,134.4,202,732.400000000003,115.428571428571,288.271112950976
"35",1996,378.327868852459,179.5,285,668.5,157.285714285714,280.207749923119
"36",1997,395.882191780822,201,337,637.6,187.714285714286,302.592297524634
"37",1998,533.191780821918,227.4,402,1040,176.428571428571,395.971295171388
"38",1999,721.054794520548,211.4,323,2526,192.142857142857,599.500302835937
"39",2000,346.513661202186,181.5,276.5,689,121.428571428571,273.408552236064
"40",2001,218.791780821918,103,179,480,94.1428571428571,191.840317627578
"41",2002,74.4430136986301,17.4,51,131,2.64285714285714,50.8682691889541
"42",2003,28.7345205479452,1.3,27,57,1.21428571428571,25.0334999670584
"43",2004,81.4879781420765,24,60,147.5,12.5714285714286,43.1656090836797
"44",2005,112.689890410959,15.96,64,291.2,5.26571428571429,95.7703915781944
"45",2006,76.9217808219178,10.5,60.1,130.8,1.77,46.8487242783952
"46",2007,165.840273972603,74.14,121,250.8,48.9142857142857,139.305508700541
"47",2008,116.906830601093,60.7,96.55,163.5,41.3428571428571,104.010423112862
"48",2009,131.745205479452,73.14,96.3,197.2,54.4142857142857,112.685987524132
"49",2010,131.809863013699,46.82,99.6,210.8,40.3714285714286,83.9586875407697
"50",2011,74.0695890410959,24.06,54.4,118.2,10.9857142857143,56.3695531961917
"51",2012,24.328087431694,0.12,1.095,79.5,0.0457142857142857,22.8498617616445
"52",2013,7.76594520547945,0.15,0.77,24.06,0,3.99911293878799
"53",2014,77.8460273972603,11.42,43.7,163.4,0.277142857142857,54.4423766934872
"54",2015,181.839452054795,46.4,123,571.6,26.9571428571429,154.65996178363
"55",2016,193.034426229508,87.05,121,512.5,76.9285714285714,139.648257220921
"56",2017,224.246301369863,102.4,165,457,87.3714285714286,193.537583570799
"57",2018,203.983287671233,98.84,154,478.2,70.9285714285714,170.637059479738
"58",2019,187.415616438356,101,125,471.6,79.4714285714286,170.722218239012
"59",2020,98.8191256830601,31.35,73.15,218,24.5714285714286,91.3034198542805
"60",2021,99.9835164835165,36.52,64.9,234.4,25.6,NA
