"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1959,936.097826086957,445.7,557.5,2361,437.142857142857,NA
"2",1960,893.265027322404,204,508.5,1640,164.142857142857,475.692160514309
"3",1961,578.147945205479,270,392,1064,190,347.406311803712
"4",1962,731.854794520548,344,472,1430,245,456.287238436744
"5",1963,340.717808219178,152.4,275,575.2,98.2857142857143,228.040536177942
"6",1964,165.57650273224,42,155,275,36.4285714285714,107.197455041938
"7",1965,1195.25479452055,152.8,656,2572,105.428571428571,694.663421397559
"8",1966,394.641095890411,122.4,288,819.6,89.2857142857143,297.226450609192
"9",1967,633.695890410959,146.8,260,1652,105.714285714286,362.190430681862
"10",1968,291.784153005464,95.5,208,414.5,60.5714285714286,177.597617282882
"11",1969,639.331506849315,204.8,475,1158,114.285714285714,393.730931975179
"12",1970,375.101369863014,115,284,578.4,77,228.785908817657
"13",1971,468.238356164384,99,326,857.2,52.2857142857143,244.875001756235
"14",1972,342.713114754098,188,284.5,567,124,236.960893309707
"15",1973,2419.34794520548,384.2,1220,4764.00000000001,210,1040.77786284273
"16",1974,853.306849315068,240.4,566,1432,186.285714285714,591.743329653604
"17",1975,413.758904109589,178,317,557.2,133.714285714286,270.980456621005
"18",1976,349.502732240437,106.5,175,653,82.4285714285714,190.489306314511
"19",1977,379.704109589041,129.4,254,636,100,214.471771037182
"20",1978,329.356164383562,100.4,220,765.2,73.7142857142857,225.223545299529
"21",1979,536.958904109589,85.8,291,1028,60,230.654262381454
"22",1980,377.398907103825,56,199.5,646,33.4285714285714,196.169062381153
"23",1981,448.087671232877,70.4,261,1032,57.2857142857143,233.468151199876
"24",1982,305.520547945205,116.4,220,606.2,99.4285714285714,212.4459155443
"25",1983,238.172602739726,78.8,126,533.8,61.8571428571428,179.067396230302
"26",1984,228.472677595628,54,117,553.5,45.5714285714286,148.824965398872
"27",1985,299.383561643836,95,186,532.4,81.8571428571428,143.2057344482
"28",1986,264.378082191781,153,188,321.6,143,169.241467915646
"29",1987,1177.4904109589,160.4,445,2850.00000000001,142.142857142857,686.405282775798
"30",1988,197.606557377049,77,149,318.5,66.2857142857143,163.791231203526
"31",1989,279.468493150685,71.4,161,653,56.2857142857143,158.368155990849
"32",1990,211.416438356164,102,156,390.6,67.7142857142857,155.386358586725
"33",1991,94.627397260274,42,71,158.6,37.8571428571429,71.7240604144714
"34",1992,255.453551912568,62.5,150,551,46.8571428571429,165.264269155253
"35",1993,1582.96164383562,342,811,3584,159.142857142857,722.93447933896
"36",1994,220.893150684931,95,185,363.8,90.5714285714286,198.841417281349
"37",1995,604.824657534247,112,179,1098,99,323.42594149914
"38",1996,655.196721311475,140,384.5,1385,118.857142857143,336.869808743169
"39",1997,557.509589041096,319,439,933,200.142857142857,407.020914585012
"40",1998,785.183561643836,221.2,649,1548,153.571428571429,639.271493243353
"41",1999,888.479452054794,270,551,1990,238.714285714286,723.227146118721
"42",2000,529.931693989071,132.5,313.5,1070,106,335.341834973604
"43",2001,541.104109589041,137.4,276,1232,106.571428571429,269.861216568819
"44",2002,252.643835616438,108,144,337.2,52.8571428571428,140.439533018687
"45",2003,248.345205479452,87.4,133,422.2,57.5714285714286,148.590825843509
"46",2004,226.773224043716,109,137.5,412,97.1428571428571,149.633828252325
"47",2005,252.491780821918,95.58,175,364.8,90.2571428571429,152.111048722967
"48",2006,106.594794520548,54.48,87.2,127,42.0571428571429,74.9649076131557
"49",2007,1144.98082191781,151.4,453,2188,113.471428571429,541.111322444679
"50",2008,573.967213114754,307,400,1040,276.428571428571,388.57723566658
"51",2009,606.076712328767,267,341,1020,237.714285714286,394.859835917507
"52",2010,426.26301369863,179,294,610,155,275.964567011135
"53",2011,129.685753424658,51.7,119,207,38.5714285714286,111.769646444879
"54",2012,79.242349726776,33.15,54.65,141,24.1571428571429,63.3890651386769
"55",2013,392.223561643836,46.42,127,450.2,39.9857142857143,112.379390165644
"56",2014,234.084383561644,115.4,140,365.4,104.542857142857,150.174920634921
"57",2015,247.424657534247,88.6,127,450.6,82.6857142857143,163.057491193738
"58",2016,419.66393442623,118,194,786.5,108.714285714286,219.585286379275
"59",2017,440.201917808219,129,163,1036,104.242857142857,294.117133072407
"60",2018,518.935890410959,112.4,136,889.2,82.8571428571429,199.32181561209
"61",2019,1560.27671232877,335.4,600,2852,286,710.142730237799
"62",2020,373.505464480874,166.5,327,653,156,298.832480543136
"63",2021,NA,152,198,492.4,137.714285714286,NA
"64",2022,NA,108,112,125.6,108.285714285714,NA
