"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,37.445652173913,16,36.5,70.9,14.2857142857143,NA
"2",1963,22.7394520547945,6.2,11,31.6,5.15714285714286,9.54882902461634
"3",1964,18.5762295081967,1,7.1,20,0.357142857142857,4.61615539611763
"4",1965,185.743287671233,7.1,14,176.2,5.41428571428571,27.5566697799917
"5",1966,44.4282191780822,5.78,11,47.6,2.92857142857143,9.43695080744495
"6",1967,80.341095890411,7.1,13,173.2,5.45714285714286,29.4537708648197
"7",1968,53.3062841530055,3.75,11,65,1.64285714285714,9.87548103990727
"8",1969,134.990136986301,12.4,38,235.6,7.9,39.2551061617226
"9",1970,19.1665753424658,4.5,11,35.6,3.3,8.16990776346941
"10",1971,84.2635616438356,4.4,13,157.6,3.8,23.3095532683808
"11",1972,52.677868852459,5.1,13,67,2.47142857142857,12.2602491890944
"12",1973,503.444657534247,14,169,621.6,5.7,106.345005298115
"13",1974,191.613698630137,14,45,295.8,10.8571428571429,70.8669070681468
"14",1975,104.928767123288,15,27,119.2,11.4285714285714,25.3435997996236
"15",1976,37.1120218579235,3.9,9.75,35.5,3.27142857142857,12.0858692310709
"16",1977,64.4660273972603,7.84,12,66.2,5.37142857142857,9.67434833659491
"17",1978,30.1632876712329,3,9.5,52.8000000000001,2.02857142857143,10.9878588238246
"18",1979,38.4443835616438,1.94,10,63.6,1.5,8.96348477177974
"19",1980,47.6136612021858,1.9,5.8,75.5,1.6,6.83468923229169
"20",1981,79.266301369863,3.6,11,208.2,2.62857142857143,32.8580966530465
"21",1982,30.2452054794521,6.1,12,40.8000000000001,4.67142857142857,12.5148582407739
"22",1983,14.9435616438356,2.14,7.5,22,0.957142857142857,6.76884942072613
"23",1984,34.9412841530055,1.7,5.5,52,0.835714285714286,7.90135807454066
"24",1985,60.3720547945206,4.5,11,96.2,3.38571428571429,8.4953123882595
"25",1986,31.1835616438356,5.8,11,42.6,3.6,8.97437596641923
"26",1987,131.90301369863,8.54,16,267.4,7.3,37.4176645044453
"27",1988,9.09696721311475,1.7,4.7,17,1.17142857142857,6.16922739651403
"28",1989,14.3101643835616,1.6,3.9,19.6,0.427142857142857,2.71661715508038
"29",1990,19.8420273972603,0.924,5.7,30,0.26,3.78622347133125
"30",1991,12.4384931506849,0.31,2.1,5.86,0.238571428571429,2.22178866606547
"31",1992,55.8994535519126,2.2,5.7,139.5,1.31428571428571,8.73737703320231
"32",1993,389.064657534247,31.4,129,1376,9.94285714285714,79.9531503239663
"33",1994,27.1168219178082,2.5,14,87.6,0.557142857142857,18.3280753926439
"34",1995,127.380547945205,6.4,9.3,167.8,4.94285714285714,14.775067425725
"35",1996,98.1874316939891,6.5,12,128,5.57142857142857,10.2537671416878
"36",1997,78.4572602739726,7.94,14,52.6,5.02857142857143,11.18281766103
"37",1998,77.2353424657534,5.2,21,162.6,2.67142857142857,22.1828745838726
"38",1999,82.28,8.6,32,93.0000000000001,6.38571428571429,25.9992452020462
"39",2000,64.5393442622951,3.35,11,93.5,2.31428571428571,17.4186687604587
"40",2001,118.060821917808,8,14,182.4,4.3,23.0139299447248
"41",2002,56.4676712328767,4.14,10,32,2.18571428571429,7.85059622569212
"42",2003,49.7232876712329,2.9,7.4,36,1.52857142857143,7.9989325040676
"43",2004,23.078825136612,3.02,7.6,15,2.02857142857143,5.95780305593621
"44",2005,25.3310410958904,2.404,5.87,25.08,1.72285714285714,4.26839986953686
"45",2006,7.08594520547945,1.398,4,9.01,0.61,2.8877158124038
"46",2007,270.971753424658,4.644,114,450.2,2.74285714285714,115.370841224065
"47",2008,86.4969945355191,18.8,32.25,137.5,15,26.8751092896175
"48",2009,60.4153424657534,13.34,20.6,62.68,11.7857142857143,19.5895800027167
"49",2010,48.9352602739726,6.68,18.4,45.3,4.85,13.6866012182802
"50",2011,10.6971780821918,1.33,6.43,15.42,0.432857142857143,5.7123210208741
"51",2012,9.52368852459016,0.2,1.865,8.47,0.0485714285714286,2.31364316877908
"52",2013,107.225123287671,2.244,8.83,48,1.16857142857143,12.9284829203908
"53",2014,83.0452328767123,6.16,10.9,87.76,5.42571428571429,11.1653446713895
"54",2015,NA,3.78,9.69,65.9,3.10428571428571,NA
"55",2016,70.6932513661202,7.075,9.315,52.55,6.71,8.79983758932324
"56",2017,56.5440547945205,3.548,9.98,79.78,1.91285714285714,10.3299644412665
"57",2018,164.343945205479,6.626,10.8,205.6,3.71,29.0701394205862
"58",2019,327.037260273973,19.54,116,578.2,15.4571428571429,115.521980282946
"59",2020,76.1587431693989,9.77,25.2,113,7.48714285714286,24.8080744091876
"60",2021,59.486043956044,7.436,19.3,96.4000000000001,5.57714285714286,NA
