"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1969,93.5832,2.6,8.7,109.2,1.39714285714286,NA
"2",1970,40.5243287671233,0.696,3.9,23.6,0.0914285714285714,2.90466348855865
"3",1971,36.4194246575342,0.55,5.6,67.0000000000001,0.168571428571429,3.60678356460891
"4",1972,10.4700273224044,0.26,4.2,17,0.02,2.35851017826258
"5",1973,177.541178082192,0.55,16,339.2,0.307142857142857,12.6518322797446
"6",1974,61.7130136986301,1.6,12,56.0000000000002,0.52,7.77810390835093
"7",1975,93.3020821917808,1.4,13,127,0.908571428571429,10.5538751060206
"8",1976,48.1284426229508,0.795,4.2,26,0.45,3.7941655142065
"9",1977,74.8132876712329,2.94,7.6,48.6,0.721428571428571,5.98244493003927
"10",1978,21.0426849315068,0.48,7.5,24.2,0.16,5.65723990311774
"11",1979,53.2662465753425,0.23,8.5,48.6,0.192857142857143,7.54240733914487
"12",1980,23.9563661202186,0.07,4.25,26.5,0,5.2628970977264
"13",1981,20.2373424657534,0.318,2.4,10,0.128571428571429,1.92310114050761
"14",1982,88.354301369863,1.6,6,94.2,0.62,6.51646536705304
"15",1983,100.952739726027,1.14,8.1,108.6,0.0828571428571429,6.46835359076446
"16",1984,90.0187978142076,0.28,8.6,97.5,0.102857142857143,10.0363708004453
"17",1985,94.3904109589041,3.78,18,125.8,1.22857142857143,11.2220265956167
"18",1986,80.0471232876712,7.66,16,84.8000000000002,3.75714285714286,10.7938803593667
"19",1987,120.035068493151,5.34,21,177.6,5,16.2007117030163
"20",1988,45.5187158469945,0.465,5.35,49.5,0.0828571428571429,10.0235042160774
"21",1989,52.6879452054795,3.4,7.2,49.6,3.12857142857143,5.46551859099804
"22",1990,31.0559178082192,0.324,3.4,28.6,0.281428571428571,8.50588925077966
"23",1991,17.2088493150685,0.23,3,10.36,0.115714285714286,1.71081689881432
"24",1992,67.6216666666667,1.6,7.65,94,0.397142857142857,7.56798129846696
"25",1993,175.222465753425,3.5,22,262,2.38571428571429,17.3092100456621
"26",1994,31.1747123287671,0.448,6.1,23,0.221428571428571,4.06243940184625
"27",1995,155.089315068493,5.5,9.4,157,3.12857142857143,8.52773930284317
"28",1996,60.529781420765,4.65,7.55,61,2.57142857142857,6.09780948667381
"29",1997,96.1060273972603,6.3,15,131.6,1.94285714285714,9.45134925316612
"30",1998,70.7081369863014,1.58,18,85.0000000000001,0.711428571428571,11.8250538606791
"31",1999,128.56602739726,4.6,20,208.800000000001,3.34285714285714,14.0569332887544
"32",2000,108.083278688525,2,12,170,1.02571428571429,13.0927624230054
"33",2001,57.368602739726,1.1,7.5,71.4000000000001,0.548571428571428,8.56700812770392
"34",2002,69.6488767123288,2.9,7.2,41.2,0.991428571428571,5.86152049229379
"35",2003,85.6875890410959,3.18,11,81.8000000000001,0.805714285714286,9.41135782353442
"36",2004,112.842076502732,4.565,18,158.5,3.18571428571429,12.1460785445613
"37",2005,124.330493150685,7.338,14.4,203.6,4.31714285714286,12.8364080101368
"38",2006,19.3909863013699,1.588,6.9,14.22,0.482857142857143,5.00069442111201
"39",2007,146.84997260274,4.604,20.7,177.8,2.80714285714286,15.3017847197677
"40",2008,186.644972677596,9.59,27.5,329,6.31428571428571,18.555348269672
"41",2009,122.851616438356,10.94,21.1,152.2,7.87,15.7394659609797
"42",2010,63.8255616438356,4.884,14.8,54.7,4.13428571428571,10.2516951261365
"43",2011,15.919698630137,0.562,4.76,13.4,0.114285714285714,3.57103493676208
"44",2012,23.4521857923497,0.45,3.11,23.55,0.16,4.7983007795225
"45",2013,44.8450410958904,3.034,7.2,39.1,0.812857142857143,4.64956088921757
"46",2014,11.9872602739726,1.85,4.86,12.16,0.694285714285714,3.59914208388343
"47",2015,70.3025205479452,2.282,4.99,106.6,1.11142857142857,5.49649570727419
"48",2016,109.732568306011,6.905,14.2,78.25,5.13714285714286,11.633626323708
"49",2017,79.7895054945055,3.806,11.5,112.7,2.97714285714286,NA
"50",2018,74.3961095890411,5.508,10.4,72.62,2.32428571428571,8.69986577714523
"51",2019,230.528657534247,12.74,22.1,296.200000000001,9.17857142857143,18.4924695138329
"52",2020,54.2993989071038,3.48,15.25,73.15,2.7,13.0119458179391
"53",2021,66.3640547945205,4.148,11.6,76.88,3.04428571428571,9.50003967187583
"54",2022,8.17434782608696,6.635,8.14,9.755,7.28428571428571,NA
