"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1973,670.22009569378,17,61,1312,15.8571428571429,NA
"2",1974,318.367123287671,15,45,438.6,12.4285714285714,35.0146256711325
"3",1975,120.569863013699,10,25,151.2,7.8,19.8030678897326
"4",1976,135.720218579235,5.25,13,160,3.38571428571429,17.3537414336055
"5",1977,333.46,9.04,35,579.6,7.14285714285714,24.6923363521983
"6",1978,124.964383561644,7.34,25,217.2,3.72857142857143,27.6184818606051
"7",1979,383.460547945205,8.38,38,764.200000000003,4.31428571428571,25.7658652038265
"8",1980,202.806830601093,4,27,185.5,2.72857142857143,24.2589246764901
"9",1981,92.8608219178082,6.6,15,120.4,3.57142857142857,10.8366003370818
"10",1982,101.479726027397,6.24,15,173.6,3.38571428571429,17.972719715926
"11",1983,144.618630136986,3,12,235,0.731428571428571,17.367607964775
"12",1984,211.699508196721,2.05,11,276,1.17428571428571,19.7683957533258
"13",1985,304.957534246575,9.88,39,552,6.5,21.1048550904851
"14",1986,161.353424657534,20.4,32,245,13.2857142857143,23.2943282502212
"15",1987,384.772328767123,14,33,767.400000000001,10.2857142857143,29.8133571765976
"16",1988,35.0729508196721,4,16,46.5,2.91428571428571,10.8790770765361
"17",1989,116.731780821918,5.6,8.5,157.6,2.95714285714286,10.3394515283643
"18",1990,31.2294520547945,2.5,9.4,56.8000000000001,1.30714285714286,8.98951123762083
"19",1991,16.973095890411,0.23,4.7,31.6,0.0157142857142857,3.68757352889122
"20",1992,173.80737704918,3.75,8.9,411.5,1.88571428571429,20.3209840557748
"21",1993,896.090410958904,20,77,3048,16.8571428571429,74.196944558565
"22",1994,20.5093150684932,2.1,12,30.2,1.21428571428571,9.26344148041336
"23",1995,374.576712328767,6.5,12,515.2,5.05714285714286,35.9668966937893
"24",1996,110.785519125683,7.9,13,176,6.24285714285714,17.1734220415813
"25",1997,190.745753424658,16,29,523.800000000001,8.08571428571429,20.9104002479594
"26",1998,368.988767123288,7.64,54,915.400000000001,2.71428571428571,41.9797768963937
"27",1999,346.676712328767,18,45,927.6,14.2857142857143,42.3878515666421
"28",2000,251.528961748634,5.6,28,479,3.65714285714286,30.427683225311
"29",2001,222.659452054795,7.14,19,235.2,3.85714285714286,30.175981958507
"30",2002,120.969589041096,5.18,12,128.6,2.5,10.6391275531768
"31",2003,191.255342465753,6.02,16,236.8,1.47142857142857,17.6327862447069
"32",2004,160.69781420765,8.03,16.5,106,6.21714285714286,16.2461733315785
"33",2005,166.440273972603,5.786,19,255.4,4.78142857142857,19.7119762943479
"34",2006,10.4281917808219,0.96,4.12,13.8,0.475714285714286,4.47956687334775
"35",2007,297.819095890411,3.334,18.7,673.000000000002,2.18571428571429,20.7015414834301
"36",2008,160.828087431694,15.7,36.35,342,8.31,27.2390782191397
"37",2009,231.191808219178,13.98,23.1,419.4,9.44285714285714,36.0734340985768
"38",2010,126.390136986301,6.24,21.2,137.6,4.01285714285714,15.9951618174956
"39",2011,15.81,0,6.83,21.78,0,4.13579247904229
"40",2012,19.4678415300546,0,1.57,27.6,0,2.29363462066672
"41",2013,267.143260273973,1.018,10,94.7600000000004,0.307142857142857,4.91554525649389
"42",2014,87.733698630137,6.536,10.4,64.0200000000001,3.10428571428571,11.1565218242151
"43",2015,148.827561643836,1.736,8.98,259.6,1.04285714285714,10.8417994296789
"44",2016,249.38,12,24.2,463.5,9.51428571428571,20.109547033719
"45",2017,137.13901369863,2.634,15.7,257,1.24285714285714,23.7586779150875
"46",2018,169.351232876712,2.982,6.62,217,1.20714285714286,9.90756902002108
"47",2019,472.92904109589,14.84,48.4,855.6,10.8428571428571,58.4202319640557
"48",2020,83.0633879781421,3.25,21.8,119.5,1.20428571428571,16.8923378832407
"49",2021,134.555702479339,6.232,14.7,196,4.37,NA
"50",2022,8.55145833333333,7.635,8.615,9.329,7.57571428571428,NA
