"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1969,25.4782608695652,17,24,37.9,14,NA
"2",1970,38.786301369863,14,30,85,6.61428571428571,26.6443223389268
"3",1971,23.5539726027397,3.64,14,60,1.42857142857143,16.7498729763387
"4",1972,38.4341530054645,12,27,76,9.54285714285714,29.0242150389663
"5",1973,47.6115068493151,8.14,28,117.2,5.17142857142857,33.0148615632673
"6",1974,45.4868493150685,5.7,22,127,4.25714285714286,25.6198961027673
"7",1975,53.901095890411,17,47,104,11.2857142857143,34.4272251481317
"8",1976,43.2292349726776,5.4,20,104,4.08571428571429,29.4394152124097
"9",1977,28.5602739726027,4.8,11,80,3.31428571428571,13.487464173216
"10",1978,43.7372602739726,7.4,17,118,6.04285714285714,27.5571183063512
"11",1979,32.0942465753425,6.62,16,87.6,4.04285714285714,18.9265358852134
"12",1980,47.2896174863388,19,34,103,15.5714285714286,28.2472133149182
"13",1981,62.7315068493151,23,48,111.2,20,36.2458995222514
"14",1982,61.0613698630137,7.7,37,128.6,6.55714285714286,38.2063906900846
"15",1983,45.6802739726027,10,35,99,6.67142857142857,25.7838467005731
"16",1984,37.6562841530055,6.1,24,90.5,3.71428571428571,22.1884051053771
"17",1985,53.7791780821918,6.74,24,143.2,5.32857142857143,27.5992875771608
"18",1986,44.0147945205479,9.64,36,78,6.54285714285714,27.9478577912114
"19",1987,24.0084931506849,3.44,21,50,2.31428571428571,15.5477881557628
"20",1988,32.5193715846995,1.7,22,80.5,0.841428571428572,20.0549689789753
"21",1989,47.8868493150685,14,35,83,9.24285714285714,28.6189251339864
"22",1990,64.4293150684932,16,54,110.6,8.68571428571428,35.4615873364705
"23",1991,39.861095890411,3.64,32,83.6,2.77142857142857,26.2708351595942
"24",1992,47.6948087431694,16,41.5,86,7.87142857142857,31.9559561510893
"25",1993,59.8895890410959,19,43,105,9.95714285714286,39.5575265373895
"26",1994,31.872602739726,6,21,68,3.44285714285714,19.8269523706391
"27",1995,32.7334246575342,8.3,29,64,3.67142857142857,21.2126432927803
"28",1996,47.1928961748634,7.55,32,95,5.7,26.9072015552753
"29",1997,52.5978082191781,12,40,101,4.21428571428571,32.7411645410172
"30",1998,52.5575342465753,14,31,118.2,4.51428571428571,31.1423562110967
"31",1999,34.213698630137,2.7,13,70,1.42857142857143,18.3235451978927
"32",2000,36.7661202185792,9.75,24,72.5,8.35714285714286,21.2670254952509
"33",2001,54.9898630136986,8.28,42,103.6,5.12857142857143,31.6935458982837
"34",2002,39.006602739726,2.658,15,95.2,1.90285714285714,24.8314680359721
"35",2003,31.4752876712329,5.146,27.8,65.78,4.71857142857143,16.9374423202368
"36",2004,44.0829781420765,9.825,34.3,93.9,3.61428571428571,28.0936275263026
"37",2005,40.0683287671233,3.172,22.6,92.12,1.72571428571429,22.7187941555899
"38",2006,45.7959452054795,6.652,39.2,93.7600000000001,4.00285714285714,28.4981153550215
"39",2007,48.7332602739726,6.092,35.5,116,1.02714285714286,27.2353849512848
"40",2008,64.8839617486339,6.965,33,145.5,4.75142857142857,37.2984883767628
"41",2009,57.3794794520548,12.22,34.4,132.6,6.87571428571428,32.15256569235
"42",2010,40.7701095890411,7.166,27.2,91.2,3.63142857142857,24.047644514801
"43",2011,57.5263287671233,8.122,35.3,135.8,5.55285714285714,32.6969322324197
"44",2012,29.7700546448087,2.38,10.3,86,1.04,21.1146493646142
"45",2013,39.3928219178082,4.784,20.3,97.9000000000001,3.30142857142857,16.1730632244468
"46",2014,32.887698630137,6.092,21.7,75.96,5.00285714285714,21.3273715074879
"47",2015,31.0686575342466,5.948,19.7,74.62,4.13142857142857,19.5875212197389
"48",2016,36.7227868852459,10.3,32.75,67.25,4.82571428571429,23.9270947515043
"49",2017,51.6138904109589,6.49,38.5,115,3.64571428571429,28.299783887529
"50",2018,63.6971506849315,13.94,41.8,129.6,6.69714285714286,32.3736226930604
"51",2019,60.9651780821918,10.9,51.2,112,4.28857142857143,40.3374445960792
"52",2020,44.6010928961749,6.03,21.25,97.2,3.71285714285714,27.7911520947177
"53",2021,38.2142465753425,9.358,24.2,77.32,4.73142857142857,NA
"54",2022,NA,78.9,78.9,78.9,NA,NA
