"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1946,39.4901960784314,14.5,31,64,13.1428571428571,NA
"2",1947,70.2712328767123,31,45,139.6,26.1428571428571,60.0896952369908
"3",1948,63.1229508196721,28,40,136,23.8571428571429,47.2971321028698
"4",1949,58.1643835616438,23,47,113.2,18.5714285714286,45.4805860459805
"5",1950,88.9123287671233,38,74,162,32.7142857142857,68.318282693034
"6",1951,63.2389705882353,37.1,60,91,35,NA
"7",1964,16.7391304347826,12,14,26,12,NA
"8",1965,41.6328767123288,12,34,87,10.1428571428571,34.307017829963
"9",1966,53.3178082191781,21,48,95.8000000000001,17.1428571428571,42.7188987652578
"10",1967,60.6986301369863,22,52,125,19.7142857142857,54.9240170879349
"11",1968,55.792349726776,32,54,76.5,24.7142857142857,46.2319572839202
"12",1969,68.2794520547945,38,60,108.2,32.8571428571429,58.387619047619
"13",1970,63.9808219178082,37,59,102,29.5714285714286,52.4878254919301
"14",1971,50.7753424657534,19,38,100,16.2857142857143,43.95550332088
"15",1972,53.0573770491803,24,48,85,19.2857142857143,46.2370738925705
"16",1973,71.572602739726,37,62,117,24.5714285714286,60.1262050573654
"17",1974,74.9342465753425,24,50,161.6,21.1428571428571,56.5009648342525
"18",1975,73.1369863013699,42,68,109.6,31.7142857142857,62.3238453790368
"19",1976,61.6147540983607,21.5,39,137,18.1428571428571,52.3805507334196
"20",1977,34.2520547945205,13,26,74.2,10,30.7071674444277
"21",1978,65.8684931506849,34,61,119.2,30,54.8542034585096
"22",1979,70.2602739726027,34,54,139,30.1428571428571,NA
