"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1965,49.445652173913,16.1,29,97.9,14.2857142857143,NA
"2",1966,50.3945205479452,13,30,96.4000000000001,10.4285714285714,26.887255748193
"3",1967,58.2821917808219,18,47,108.6,13.2857142857143,37.5272930570191
"4",1968,41.8142076502732,14,34,65.5,12.1428571428571,27.5730405770967
"5",1969,46.2027397260274,13,35,80.2,10.8571428571429,27.9825722983257
"6",1970,42.9008219178082,14.4,30,71.8000000000001,9.77142857142857,28.2720864728709
"7",1971,47.0769863013699,13,24,91.2,10.3285714285714,27.5095407884593
"8",1972,59.4562841530055,21,46,110,14.2857142857143,37.565287548948
"9",1973,72.9041095890411,25,58,146,20.4285714285714,45.5866912539515
"10",1974,73.1835616438356,24,49,152.4,21.7142857142857,46.1631260288914
"11",1975,70.9452054794521,23,51,134.8,18.1428571428571,41.4914696956805
"12",1976,58.9098360655738,18,37,115.5,14.8571428571429,38.7870654153797
"13",1977,35.5068493150685,14,23,69.2,11.5714285714286,25.0722147791326
"14",1978,62.0767123287671,21,37,120.6,16.8571428571429,34.9350485175581
"15",1979,70.4575342465753,26,39,159.4,19.4285714285714,44.1444293029729
"16",1980,58.7486338797814,31,43,101.5,27.1428571428571,38.9079380184631
"17",1981,62.6931506849315,25.4,40,101.6,19.7142857142857,36.8597354926765
"18",1982,54.841095890411,18,33,126.8,15.2857142857143,35.4713599678144
"19",1983,57.5013698630137,24,43,100.6,21.2857142857143,39.1729921220332
"20",1984,47.3387978142077,16,34,85,11.1428571428571,30.1400852790197
"21",1985,63.8301369863014,19,36,132,17.4285714285714,42.6781985742368
"22",1986,84.4547945205479,35,59,176.8,27.8571428571429,47.1947708311876
"23",1987,50.7638356164384,14,44,90.2,10.1142857142857,34.9686844966297
"24",1988,58.3524590163934,14,50,118,11.2857142857143,38.3374929206655
"25",1989,61.3424657534247,24,39,95.6,19.4285714285714,37.4461552906758
"26",1990,78.7452054794521,25.4,61,139.2,22.8571428571429,42.3475052908413
"27",1991,73.586301369863,26,59,130.6,23.1428571428571,49.7353581778782
"28",1992,72.4754098360656,34,64,125.5,26.8571428571429,50.5216258999046
"29",1993,86.6602739726027,37,65,151.4,30.1428571428571,56.08055757006
"30",1994,78.827397260274,33,57,144.6,26.8571428571429,47.8593439318276
"31",1995,57.4904109589041,23,48,96.2,19,39.2725925028504
"32",1996,56.120218579235,17.5,40,100,13.1428571428571,32.5422990484466
"33",1997,77.1150684931507,23,40,127.6,18.1428571428571,39.1475795839938
"34",1998,49.8986301369863,15,26,110,13.7142857142857,30.5862020078399
"35",1999,42.501095890411,12,26,72.8000000000001,8.51428571428571,24.9347065265904
"36",2000,63.1885245901639,21,39,115,18,34.4184038674871
"37",2001,71.9912328767123,22,56,122.8,15.8571428571429,43.6933415218228
"38",2002,54.2805479452055,17.68,38,95.0800000000001,13.3571428571429,37.4679123901884
"39",2003,44.1235616438356,15.84,26.2,86.56,11.9571428571429,25.5973123756
"40",2004,58.3092896174863,18.55,34,106,16.4857142857143,30.9202183879016
"41",2005,46.782301369863,12.6,29.2,85.4400000000001,9.69142857142857,27.8546525814969
"42",2006,57.8191780821918,19.1,44.7,110.6,16.5428571428571,34.7604922078642
"43",2007,56.0180821917808,16.62,33,103.6,12.3142857142857,34.9239407057734
"44",2008,102.903278688525,30.75,57.5,188,14.8,47.0713211810958
"45",2009,104.051780821918,38.44,71,182.2,29.6,55.1498507072287
"46",2010,91.1717808219178,40.1,58.8,165.2,36.7,50.5443719806763
"47",2011,91.7156164383562,37.38,60.2,191.8,32.7142857142857,52.1686246280959
"48",2012,52.0693989071038,16.6,37.65,101.5,14.5428571428571,36.2951487174028
"49",2013,81.2052054794521,23.94,48.7,151.8,20.0428571428571,37.1043684002451
"50",2014,73.4117808219178,27.06,51.2,150.2,17.7857142857143,45.7059546890664
"51",2015,56.0767123287671,21.34,42.4,84,18.1857142857143,35.719542074364
"52",2016,65.846174863388,20.55,45.75,127.5,11.0714285714286,38.1838716556058
"53",2017,75.8904109589041,19.64,52.5,165.4,17.9571428571429,45.3714973790667
"54",2018,92.0791780821918,28.98,63.3,178.6,23.1857142857143,46.5583593595194
"55",2019,100.372876712329,31.06,72.5,219.2,24.1285714285714,54.9637611627338
"56",2020,74.6368852459016,28.9,54.95,135,20.6857142857143,49.2462020709923
"57",2021,54.6964383561644,21.04,40,75.66,16.5571428571429,31.3698866749689
"58",2022,NA,43.5,50.85,310,49.6428571428571,NA
