"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1944,36.2222222222222,28,35,44,26.5714285714286,NA
"2",1945,166.901369863014,40,112,338,30,81.8917736592354
"3",1946,145.671232876712,27,62,300,23.4285714285714,65.2120097206327
"4",1947,270.254794520548,50,164,485,39.2857142857143,154.311333433332
"5",1948,249.959016393443,35,70,800,31.8571428571429,110.863238324236
"6",1949,150.202739726027,38,89,352.400000000001,28.2857142857143,77.8686634383015
"7",1950,307.079452054795,70,209,670,48.7142857142857,166.136889959356
"8",1951,224.257534246575,42,150,450,36.5714285714286,137.769308545336
"9",1952,209.139344262295,34,89,552.5,27.7142857142857,134.957279282409
"10",1953,88.0054794520548,24,48,214.2,20.7142857142857,63.595023428632
"11",1954,135.046575342466,27,76,350,21.7142857142857,83.2506155158895
"12",1955,127.227397260274,27.4,70,375,21.7142857142857,91.3406894285319
"13",1956,203.191256830601,40,62,590,34.4285714285714,69.7657273879911
"14",1957,188.01095890411,43,140,400,32.8571428571429,88.3999221301713
"15",1958,85.4849315068493,26,50,159.6,23.7142857142857,56.6335616438356
"16",1959,183.654794520548,30,92,500,21.8571428571429,142.772808266266
"17",1960,180.754098360656,30,68.5,418,24,105.871991282852
"18",1961,79.5123287671233,30,55,153,24.4285714285714,51.7144229255235
"19",1962,112.67397260274,19,40,269,16.4285714285714,42.677479831812
"20",1963,52.8465753424658,15,25,105.6,12.4285714285714,26.6654406495736
"21",1964,37.4562841530055,16,25.5,80.5,13.2857142857143,27.9603683844863
"22",1965,137.860273972603,15.4,43,425.600000000001,11,52.0662581359096
"23",1966,122.747945205479,23,75,294.8,18.5714285714286,84.8467104884007
"24",1967,192.690410958904,35,118,514,27,131.574785901843
"25",1968,170.688524590164,50.5,107.5,364,40.7142857142857,89.5096704592606
"26",1969,179.030136986301,40,134,412.6,33.4285714285714,139.7710060375
"27",1970,142.438356164384,43,112,260.6,31.4285714285714,106.275117366341
"28",1971,189.915068493151,30,70,495.000000000001,24.2857142857143,106.320273068457
"29",1972,208.218579234973,51.5,138.5,491.5,41.1428571428571,133.144620578555
"30",1973,273.643835616438,42,182,793.4,30.4285714285714,201.357544078128
"31",1974,284.493150684931,45,112,794.8,38.4285714285714,144.20174717616
"32",1975,306.487671232877,70.4,210,675.6,47.7142857142857,188.529638261943
"33",1976,269.275956284153,43,79,703,37.1428571428571,223.273312643542
"34",1977,90.0164383561644,27,46,266.2,21.8571428571429,62.9819878423585
"35",1978,110.819178082192,27.4,54,220.6,19.8571428571429,51.5728395084848
"36",1979,121.827397260274,27,52,318.8,22.1428571428571,83.3401645509938
"37",1980,126.079234972678,45.5,85.5,281.5,33.5714285714286,84.2468123861566
"38",1981,223.320547945205,43.4,143,567.6,29,97.1870877653176
"39",1982,198.432876712329,43,96,412.6,32.1428571428571,88.0439289909802
"40",1983,214.493150684931,43,150,514,38.2857142857143,166.009406392694
"41",1984,140.590163934426,31,90,371,27,84.5331313343608
"42",1985,290.561643835616,48.4,120,910.2,38.4285714285714,135.600906631888
"43",1986,285.254794520548,56.4,198,759.4,42,122.207247086943
"44",1987,137.364383561644,45.4,107,274,32.7142857142857,99.5873937956419
"45",1988,180.595628415301,34,137.5,374.5,25.5714285714286,116.804233229219
"46",1989,211.728767123288,76.4,148,430,56.2857142857143,135.619458737053
"47",1990,265.608219178082,54.4,274,503,37.5714285714286,176.577883748176
"48",1991,209.13698630137,45,151,474.6,36.2857142857143,163.105642530985
"49",1992,240.953551912568,90,191,429,52.5714285714286,178.269343187501
"50",1993,308.386301369863,101,220,698.8,71.4285714285714,190.644478126836
"51",1994,292.704109589041,91.4,254,533.6,70,196.425496584156
"52",1995,178.504109589041,51,135,362.2,40.5714285714286,124.704538742805
"53",1996,204.230769230769,54,154,429.8,44.7142857142857,NA
"54",2001,191.184782608696,84.76,205.5,255.9,70.2,NA
"55",2002,151.407945205479,30.64,79,345.6,16.7857142857143,117.546580402885
"56",2003,86.8791780821918,22.88,48,214.6,14.8142857142857,63.0781981011319
"57",2004,208.049726775956,48.2,117.5,462,37.1428571428571,126.71143134091
"58",2005,153.615890410959,26.58,90.1,366.4,17.4142857142857,100.904949653433
"59",2006,213.920547945205,58.34,194,416,53.3857142857143,144.639784695784
"60",2007,183.893150684931,42.32,130,391.8,30.8857142857143,132.478169768275
"61",2008,235.465300546448,58.8,158.5,500,40.3571428571429,192.031120087287
"62",2009,328.146575342466,100,228,698.8,74.4571428571428,209.741513031616
"63",2010,153.032054794521,42.88,98.1,386.4,32.1,95.7659954452341
"64",2011,262.684931506849,59.48,154,662.8,49.2857142857143,190.837030469312
"65",2012,147.526775956284,30.95,78.4,330,23.1,113.269398968919
"66",2013,232.563561643836,47.78,138,558.4,41.6714285714286,118.37810475423
"67",2014,217.214246575342,97.48,168,471.2,87.8,131.965246013564
"68",2015,170.287123287671,70,121,347.6,45.2571428571429,131.212923100692
"69",2016,222.965027322404,54.95,183,484.5,36.8285714285714,176.183851749405
"70",2017,285.638904109589,44.14,219,601.6,32.7142857142857,180.145734475447
"71",2018,240.445205479452,48.26,168,505.4,34.4142857142857,131.301731216272
"72",2019,307.287945205479,70.42,284,573.2,46.3714285714286,180.280931506849
"73",2020,269.245355191257,66.05,161,630.5,49.4,185.707621294916
"74",2021,194.960547945205,67.82,169,356,50.9142857142857,118.877070514556
"75",2022,NA,86.82,99.4,221.2,86.0428571428571,NA
