"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,219,124.868852459016,92,76.4620352965748,39.8571428571429,49,44
"2",1961,197,99.8547945205479,67,53.6512720156556,37.7142857142857,41,38.2
"3",1962,180.2,91.7452054794521,60,46.1418569254186,31.4285714285714,41,36.2
"4",1963,126.2,61.2630136986301,41,33.076581865623,21,28,23.2
"5",1964,84,44.275956284153,32,25.684712964631,19.8571428571429,21,18
"6",1965,184.6,74.6876712328767,45,48.5293670352719,20.1428571428571,26,23
"7",1966,164,84.8712328767123,62,55.1958512720157,29.2857142857143,36,32
"8",1967,199.2,96.1808219178082,70,69.0011999176022,22.7142857142857,32,29
"9",1968,345,172.833333333333,132,92.6650495170746,27.5714285714286,70,60
"10",1969,327.6,184.813698630137,172,118.848574097136,45,61.4,48
"11",1970,231.2,118.715068493151,92,65.9968368617684,42.5714285714286,51,47
"12",1971,249,116.446575342466,83,79.3481491867901,31.7142857142857,35,32
"13",1972,209.5,104.677595628415,73,58.9515612802498,40.5714285714286,44,41
"14",1973,299.2,170.405479452055,159,114.631128506197,50.1428571428571,68.4,55
"15",1974,423.2,189.945205479452,152,124.148344397732,35.1428571428571,48,45
"16",1975,255.2,143.178082191781,129,80.8865152871642,42,50.4,44
"17",1976,399.5,185.625683060109,143,130.12714175624,35.7142857142857,46,40
"18",1977,228.8,100.945205479452,61,67.1219178082192,36,40,37
"19",1978,248.6,123.498630136986,84,83.2138369210698,31.7142857142857,41,36.2
"20",1979,197.8,102.090410958904,71,61.623611821968,38,42,39
"21",1980,238,133.781420765027,117.5,84.0739660157693,37,49,41.25
"22",1981,257.6,153.819178082192,137,96.9834835636206,64.1428571428571,68,63.4
"23",1982,342.6,162.482191780822,136,120.8121504883,39.8571428571429,62.4,52
"24",1983,267.6,160.794520547945,162,117.410554217472,47.1428571428571,56.4,50
"25",1984,280.5,138.887978142076,99.5,83.7558509568755,23.1428571428571,40.5,30
"26",1985,331.6,139.561643835616,94,76.8226391926634,43.2857142857143,51,48
"27",1986,236,141.402739726027,128,87.5875625135899,45.4285714285714,54.4,48
"28",1987,167,107.572602739726,104,84.8549189443097,30.7142857142857,38,33
"29",1988,191.5,106.262295081967,87.5,84.6057935916542,31.8571428571429,36.5,34
"30",1989,248.2,160.443835616438,145,118.525852062701,64.8571428571428,81,73.2
"31",1990,309,164.057534246575,122,125.550068351343,58.1428571428571,73.4,64
"32",1991,272,163.887671232877,167,128.583614916286,49,62,57
"33",1992,229,149.535519125683,144.5,115.631017434296,69.5714285714286,87.5,77
"34",1993,335.6,216.394520547945,216,161.953644275787,63.5714285714286,97,77.6000000000001
"35",1994,239,153.216438356164,143,113.647050202626,54.7142857142857,67.4,61
"36",1995,246.6,147.331506849315,138,99.2504372492044,57.4285714285714,68.4,61.2
"37",1996,232,132.868852459016,111.5,101.907831153744,52,60.5,55
"38",1997,268.4,155.520547945205,134,109.053363446709,59,71,67
"39",1998,371.2,172.849315068493,126,121.332381545395,54.4285714285714,65,60.2
"40",1999,207.6,115.238356164384,88,79.4439057403783,31.1428571428571,53,39.2
"41",2000,189.5,112.598360655738,93,72.3670507642354,46.8571428571429,51,48.25
"42",2001,287.2,148.641095890411,116,113.419616493816,45.4285714285714,59,54
"43",2002,278.6,160.065753424658,157,122.387922967444,37.5714285714286,47.8,44.2
"44",2003,203.6,94.0421917808219,61.5,69.8635452675179,41.6428571428571,43.34,41.66
"45",2004,235.5,123.842896174863,95.75,88.3240089789849,47.7428571428571,68.6,57.125
"46",2005,249.6,139.16904109589,113,100.773718751568,44.2714285714286,52.64,48.1
"47",2006,257.6,145.617534246575,128,99.7928627962601,35.5285714285714,45.94,40.56
"48",2007,336.6,177.270410958904,157,121.568628476546,44.0285714285714,57.58,48.5
"49",2008,382.5,180.917486338798,143,133.03535249782,43.5714285714286,57.9,52.8
"50",2009,381.6,202.688767123288,151,136.188378669276,66.1714285714286,81.9,74.1
"51",2010,349.4,182.228219178082,141,125.7785975212,60.1142857142857,81.34,66.68
"52",2011,335,166.064109589041,130,114.148177742015,54.4428571428571,58.94,55.34
"53",2012,332.5,164.987431693989,142.5,119.798207649803,31.8714285714286,35.95,33.75
"54",2013,222,121.588767123288,82.8,66.3139164859576,37.3285714285714,51.6,48.44
"55",2014,246.6,136.924657534247,115,100.593052442231,44.5714285714286,51.98,48.54
"56",2015,226.6,118.442739726027,81,87.4005179189152,43.1285714285714,59.18,51.32
"57",2016,196,100.661475409836,77.2,78.9370653096858,32.0571428571428,39.25,37.6
"58",2017,294,141.460547945205,102,92.9389809960945,28.0142857142857,33.58,30.42
"59",2018,322,155.444109589041,110,95.394585183045,27.7428571428571,46.94,43.5
"60",2019,256.8,146.407671232877,127,100.975719612959,55.9,66.1,58.94
"61",2020,350,189.949726775956,176.5,125.072997874924,51.6428571428571,62.5,55.225
"62",2021,156.6,94.7660273972603,79.9,65.3871947929313,43.8571428571429,52.74,46.44
