"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,488,325.265027322404,291.5,231.905881597993,155,192,176
"2",1961,385.2,240.402739726027,205,192.722085657047,143,156,150
"3",1962,393.2,239.676712328767,200,182.526374117247,124.571428571429,146,134
"4",1963,245.6,160.493150684931,146,104.623785803238,71.5714285714286,89,79
"5",1964,183.5,122.434426229508,108.5,85.7105061150143,59.4285714285714,76.5,69.25
"6",1965,352,194.4,162,124.089755678112,81.5714285714286,88.8,86
"7",1966,319.2,214.512328767123,190,138.190791883378,123.857142857143,133,105.2
"8",1967,450,257.580821917808,225,184.850408555636,123.142857142857,130.8,108
"9",1968,555,359.248633879781,304.5,254.353350753,150.571428571429,230.5,202.5
"10",1969,643.8,427.164383561644,407,334.135317559153,181.714285714286,225.4,202.2
"11",1970,538,340.838356164384,300,264.944259621657,175.428571428571,210,199.2
"12",1971,499.6,319.682191780822,279,218.703420209927,136.857142857143,160,123.4
"13",1972,400,267.44262295082,254,142.205990230171,162.571428571429,158.5,103.25
"14",1973,647.6,428.53698630137,391,322.255635118306,188.142857142857,284.4,243
"15",1974,811.8,485.756164383562,428,365.466488676279,231.857142857143,273,232.8
"16",1975,553.6,388.928767123288,351,263.466085512661,225,240,220.4
"17",1976,750.5,433.401639344262,347,322.08639184131,185.285714285714,219,200.25
"18",1977,483.6,284.616438356164,246,185.092126290756,128.714285714286,159,107
"19",1978,537.6,312.339726027397,254,194.487147996076,140.428571428571,168.4,143.2
"20",1979,528,290.128767123288,236,190.626921927008,143.571428571429,172,143.2
"21",1980,578.5,337.68306010929,292.5,216.613212834524,152.428571428571,181.5,166.75
"22",1981,592.2,389.608219178082,342,274.232724505327,237.142857142857,249,227.2
"23",1982,694,456.32967032967,361.5,308.879288324118,288,274,262.15
"24",2002,615,415.084931506849,412,356.913248153897,184.857142857143,214,199.2
"25",2003,369.8,237.191780821918,211,208.221216272312,141.285714285714,157.8,149
"26",2004,419.5,290.573770491803,263.5,232.84999704303,162.142857142857,197,177.25
"27",2005,546.6,345.147945205479,309,273.158689982012,153.857142857143,190,175
"28",2006,472.4,312.441095890411,288,257.4128962818,173.285714285714,196.4,182
"29",2007,571,374.361643835616,344,308.555616438356,177.142857142857,216,195
"30",2008,803.5,489.139344262295,410.5,368.047385341274,221.714285714286,254,247
"31",2009,919,550.454794520548,455,434.691199508254,298.285714285714,346.4,328.6
"32",2010,684.6,455.090410958904,395,362.457930432447,292.428571428571,309,301
"33",2011,664.6,408.068493150685,322,330.057191780822,244.714285714286,264,256.2
"34",2012,705,417.013661202186,398.5,352.629955290611,162.857142857143,183,176
"35",2013,500.8,333.123287671233,286,246.518417047184,183.142857142857,213,205.2
"36",2014,550.8,378.249315068493,325,314.277051532942,228,241.4,230.6
"37",2015,525.6,336.649315068493,284,282.322265106632,221.571428571429,234.4,227.2
"38",2016,447,301.292349726776,274,258.364804429106,151.857142857143,191,175
"39",2017,666.8,408.068493150685,341,323.912027167031,187.428571428571,200.4,193
"40",2018,715,436.808219178082,362,333.468447488585,189.428571428571,252,237
"41",2019,506,362.843835616438,340,307.530368809273,198.428571428571,219,207
"42",2020,743,498.207650273224,456,387.847255893373,244.714285714286,273,256.25
"43",2021,419,296.956164383562,268,243.839922499473,164.428571428571,209.8,180
