"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,1500,967.833333333333,850.5,689.615535761069,447.285714285714,515.5,465.5
"2",1961,1022,647.386301369863,542,545.498612619556,367.571428571428,410.2,390
"3",1962,1080,684.471232876712,586,515.624975825947,332.285714285714,412.4,376
"4",1963,748.8,503.830136986301,428,380.36225971881,265.714285714286,295,272
"5",1964,542,368.459016393443,330,317.668233951841,236.714285714286,261.5,242
"6",1965,1140,604.747945205479,456,411.490263435195,260.142857142857,301.2,292.4
"7",1966,1202,681.156164383562,553,506.845939334638,316.571428571429,376.2,339
"8",1967,1446,789.898630136986,695,629.926241631476,340.428571428571,392.4,361.8
"9",1968,1365,940.275956284153,810,657.018548170598,426.571428571429,545.5,507
"10",1969,1714,1102.64109589041,1010,877.385407697325,503.285714285714,568.8,520
"11",1970,1420,861.235616438356,722,704.062079746737,509.714285714286,556.4,533.2
"12",1971,1260,805.013698630137,693,626.858302444265,375.714285714286,420.4,396
"13",1972,1225,838.603825136612,750.5,648.055151929127,476.571428571428,508.5,487.25
"14",1973,1926,1260.7095890411,1140,1022.6304505397,518.428571428571,647,569.6
"15",1974,2510,1347.23835616438,1190,1019.40177904287,561.571428571429,632,593
"16",1975,1700,1114.79452054795,967,831.355368558382,442.428571428571,633.2,547.4
"17",1976,2120,1191.90983606557,931,949.373382228764,445,535,472
"18",1977,1272,705.024657534247,601,564.077989681551,347.571428571429,398,366
"19",1978,1436,857.616438356164,663,650.627450868766,402,475.4,440
"20",1979,1576,907.367123287671,771,718.453070983811,392,525.6,461
"21",1980,1220,778.054347826087,662,613.993630968639,425,497,478.1
"22",1985,2438,1201.2301369863,880,906.122512788744,589.285714285714,619.4,589.2
"23",1986,1696,1176.80547945205,1120,879.281452901042,577.142857142857,660,616
"24",1987,1342,938.830136986301,915,732.107229421202,467.857142857143,501.2,478.8
"25",1988,1460,901.013661202186,820.5,718.48364389234,361.285714285714,434.5,388.25
"26",1989,1782,1169.88219178082,1030,958.43971950424,632.571428571429,730.4,692.2
"27",1990,1550,1076.10684931507,992,842.152420091324,586.285714285714,640.4,599.4
"28",1991,1986,1214.39726027397,1170,930.336242661448,525.142857142857,585.4,555.6
"29",1992,1540,1070.25136612022,1000,879.422018388412,543.857142857143,650,618.75
"30",1993,1992,1346.23835616438,1220,1037.44376168732,667.285714285714,806.4,745
"31",1994,1656,1083.60273972603,1000,822.222400134513,514.857142857143,627.8,579
"32",1995,1420,978.791780821918,943,750.359354207436,518.142857142857,569.4,521
"33",1996,1195,779.579234972678,735,610.802694318036,370.428571428571,469.5,395.25
"34",1997,1440,970.049315068493,867,739.50128946276,457.285714285714,510.8,493
"35",1998,1960,1083.80547945205,822,852.437201565558,497.285714285714,604.8,546.4
"36",1999,1200,797.112328767123,694,588.196324451804,351.142857142857,424.8,368.6
"37",2000,1080,717.472677595628,621,518.185012695259,417.714285714286,468.5,423
"38",2001,1852,1139.4,1000,887.373772652274,531.714285714286,642,578
"39",2002,1830,1205.24383561644,1200,1041.02113472524,520.714285714286,567,553.4
"40",2003,1080,666.504109589041,545,528.798054564291,336.571428571429,418,349
"41",2004,1520,938.133879781421,792,662.81987303118,456.285714285714,527.5,481.5
"42",2005,1670,1002.02465753425,879,722.690454545455,360,480,468
"43",2006,1370,872.668493150685,790,654.777260273973,436.857142857143,485,475
"44",2007,1706,1040.2,961,836.68599695586,385.142857142857,466.4,460
"45",2008,2085,1272.72950819672,1015,883.449795081967,479.857142857143,591.5,491.5
"46",2009,2398,1405.95342465753,1130,1085.86800071627,646,760,688.2
"47",2010,1776,1178.75068493151,1000,920.023792463244,715.428571428571,781.8,745
"48",2011,1960,1152.1095890411,899,888.884292237443,593,656.6,628.6
"49",2012,1800,1051.22677595628,1025,835.341689435337,346.428571428571,418.5,367
"50",2013,1560,958.01095890411,847,731.862350945858,407.428571428571,573.6,477.2
"51",2014,1736,1104.88219178082,980,882.599357642758,571.142857142857,665,622.2
"52",2015,1750,1068.71780821918,908,799.29870630444,640,697,658.2
"53",2016,1560,962.341530054645,862,746.4212964631,475.857142857143,557,505.75
"54",2017,2008,1149.06849315068,936,828.085483283839,467,484.8,473
"55",2018,2226,1349.43835616438,1160,942.027910415308,471,707.8,656.2
"56",2019,1740,1196.11232876712,1110,971.419120695054,610.857142857143,680,636.2
"57",2020,2100,1414.47540983607,1325,1127.72651751709,594.142857142857,762.5,683.25
"58",2021,1296,915.632876712329,849,701.181723546407,504.428571428571,553.4,534.6
