"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,650,325.748633879781,216.5,153.228314930623,27.8571428571429,50,29.25
"2",1961,200.8,106.561643835616,60,70.03372545383,20,19,17
"3",1962,264.8,153.539726027397,85,73.0745473704378,7.71428571428571,38,22
"4",1963,209,99.9561643835616,43,44.2961064483595,14.5714285714286,20,17
"5",1964,102.5,43.3497267759563,26,30.3864964960923,10.8,14,13
"6",1965,404,152.087671232877,37,42.4493947252913,10.1428571428571,16,13
"7",1966,356.8,136.78904109589,69,70.9050439184104,22.7142857142857,26,24
"8",1967,482.8,197.150684931507,120,129.798747219295,22,31,28
"9",1968,625,287.128415300546,137,111.461617181838,45.1428571428571,72,60.25
"10",1969,645,267.46301369863,160,146.009960861057,30,46.8,36
"11",1970,389.4,160.67397260274,87,81.5299534651013,32.2857142857143,40,34
"12",1971,362.2,196.520547945205,108,100.954529016605,16,20,16
"13",1972,337,169.122950819672,92,95.8307751680541,20.2857142857143,38,28.25
"14",1973,921,351.18904109589,268,243.944350769638,21.5714285714286,44,34
"15",1974,1052,356.12602739726,177,137.50469667319,26.8571428571429,36,32
"16",1975,653.000000000001,307.430136986301,138,127.622476131175,34,47,40
"17",1976,817.5,318.431693989071,152,189.079711889111,22.7142857142857,34,26
"18",1977,299.8,112.027397260274,49,64.5561897235185,20.8571428571429,28,23
"19",1978,319,146.901369863014,67,62.2118132522299,15.2857142857143,24,20
"20",1979,359.8,148.605479452055,65,78.9847082977905,18,32,24
"21",1980,444,186.05737704918,100,99.8435206869633,19.2857142857143,40,31
"22",1981,435,209.054794520548,111,99.6624982253175,22.5714285714286,34,31
"23",1982,617,274.153424657534,123,142.925336606356,26.4285714285714,40,34
"24",1983,646,250.758904109589,170,156.687552689048,27.8571428571429,40,36
"25",1984,455.5,163.855191256831,89,86.5759116339034,13.5714285714286,24,18
"26",1985,851,297.561643835616,111,178.634407792,31,44,38
"27",1986,549,288.47397260274,197,146.241207903253,36,50,42
"28",1987,306.8,175.194520547945,150,111.655566971081,18.5714285714286,36.8,24
"29",1988,413,176.360655737705,110,107.884789345445,14.4285714285714,24,20
"30",1989,524.2,250.821917808219,170,155.912841143956,51.2857142857143,59.4,55
"31",1990,555.4,253.334246575342,150,145.582200931729,28.7142857142857,51,43.2
"32",1991,584.4,257.021917808219,205,138.917361211247,26,34.4,29
"33",1992,497.5,266.010928961749,194.5,139.167750393558,31.7142857142857,64,49
"34",1993,916.8,431.38904109589,316,239.164549198675,89.5714285714286,135,102.2
"35",1994,696.6,337.739726027397,223,156.321176006642,76.7142857142857,101.4,87.2
"36",1995,655.200000000001,300.032876712329,243,161.433068101989,34.5714285714286,61,46
"37",1996,396,188.521857923497,121.5,108.441198032387,31,41.5,35.25
"38",1997,462.4,237.476712328767,156,131.46841203536,40,58,51
"39",1998,715.2,289.38904109589,141,166.913318997975,27.1428571428571,37,30
"40",1999,284.6,147.268493150685,65,72.9198249963842,16.8571428571429,31,20
"41",2000,275.5,133.688524590164,81.5,72.0051380679006,30.1428571428571,37,33.25
"42",2001,519.8,271.065753424658,182,144.09490510838,28.5714285714286,43,34.2
"43",2002,527.6,252.295890410959,220,162.807182055119,20,34,28.2
"44",2003,262.2,107.748767123288,43.1,67.6129519897836,18.3428571428571,26.34,24.1
"45",2004,496,222.203825136612,132,120.069954624963,31.6285714285714,49.4,39.05
"46",2005,557,237.74301369863,147,128.771234049714,15.3,27.62,20.82
"47",2006,524.6,218.530410958904,115,103.041305336576,23.3428571428571,33.66,29.6
"48",2007,624.8,296.486301369863,216,159.240452904094,33.5857142857143,52.82,42.52
"49",2008,772.5,323.675409836066,172,152.255719923671,31.6,54.45,43.625
"50",2009,971.8,401.900547945205,217,193.845056039851,52.2285714285714,78.8,63
"51",2010,460.4,208.866575342466,134,119.630700749383,35.8714285714286,51.04,41.28
"52",2011,855.4,279.112054794521,108,152.511887315657,40.7714285714286,52.38,48.3
"53",2012,485,217.458743169399,158.5,134.810865485456,21.2,29.05,26.1
"54",2013,524.2,222.238356164384,103,90.6183082558054,26.5142857142857,43.46,37.54
"55",2014,536.000000000001,248.395068493151,137,149.892528339382,32.9714285714286,74,58.54
"56",2015,376.6,198.342191780822,127,117.966051429945,51.2714285714286,73.76,65.5
"57",2016,550.5,232.310109289617,141,142.729625930304,31.2857142857143,51.15,44.55
"58",2017,823.400000000001,355.235342465753,247,174.191755632495,32.3714285714286,44.88,37.2
"59",2018,683.600000000001,328.150136986301,198,138.284710415667,32.0285714285714,47.14,42.8
"60",2019,609.6,286.621095890411,219,156.56438075385,50.8142857142857,61.26,54.12
"61",2020,730,347.541803278689,236.5,165.079643307512,47.3857142857143,64.5,53
"62",2021,376.2,195.090136986301,123,101.510001970193,60.4142857142857,69.84,65.12
