"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,462,287.612021857923,238,202.286383898668,104.571428571429,137,121
"2",1961,335.6,197.139726027397,156,144.118598114215,102.428571428571,115,102
"3",1962,317,213.243835616438,180,153.334794520548,78.8571428571428,95,83.4
"4",1963,264.2,158.290410958904,123,111.294115694047,74.7142857142857,85,80
"5",1964,260,154.882513661202,130,115.660652787918,67.8571428571428,80,73
"6",1965,360.8,217.928767123288,140,128.677454753591,76.7142857142857,92.4,87
"7",1966,405.4,223.8,180,164.283237788266,83.8571428571429,94.4,88
"8",1967,594.4,292.506849315069,200,194.304632703639,90,115.8,104.4
"9",1968,318,210.117486338798,191.5,161.230946419067,80.1428571428571,104,97
"10",1969,349.6,208.057534246575,180,163.154068275712,87.5714285714286,104,94
"11",1970,337.6,194.13698630137,156,140.310539791259,91.4285714285714,106,99
"12",1971,397.2,220.871232876712,180,170.056525924608,73.7142857142857,81.4,78
"13",1972,384.5,225.748633879781,179.5,155.809263806848,108.142857142857,111,110
"14",1973,559.8,314.353424657534,255,223.043389488567,114.285714285714,146,132
"15",1974,577,313.98904109589,253,224.461315254132,120.142857142857,132,129
"16",1975,443.4,293.175342465753,228,203.370460533736,99.1428571428571,144,121.8
"17",1976,714,359.707650273224,268.5,262.614786625033,109.428571428571,126,114.25
"18",1977,270.8,159.575342465753,135,137.309685313899,77.2857142857143,87,84
"19",1978,391.6,228.065753424658,180,151.101169457128,94.4285714285714,112.4,101
"20",1979,550.8,255.567123287671,182,194.09071654373,90.1428571428571,119,100
"21",1980,403,228.478142076503,183,162.845032752944,100.142857142857,129,120
"22",1981,364,229.317808219178,199,175.514860697505,90.7142857142857,121,109
"23",1982,491.9,282.714285714286,205,196.770923535824,123.714285714286,148.3,133
"24",1988,479,274.095628415301,240,206.467944380592,85.1428571428571,104,94
"25",1989,505.8,306.249315068493,241,209.386706892803,123.714285714286,153.8,138.2
"26",1990,389.6,259.517808219178,217,187.451853421752,131,150,138
"27",1991,610.6,360.07397260274,308,238.255407354001,142.142857142857,169,157.2
"28",1992,585,333.284153005464,299.5,244.005127204308,113.571428571429,143,132
"29",1993,457.6,302.704109589041,275,227.799045988258,149.285714285714,176,168
"30",1994,451.2,280.967123287671,237,202.005246527132,127.285714285714,155,145
"31",1995,389.6,261.476712328767,240,193.48421897737,109.571428571429,129.4,117
"32",1996,395.5,254.590163934426,221,181.25119521692,112.571428571429,125,120.25
"33",1997,341.8,235.613698630137,196,183.718568417883,107.428571428571,124.4,115.2
"34",1998,380.2,208.093150684932,160,161.707701339756,80.2857142857143,99,92.2
"35",1999,359.6,230.630136986301,200,173.810397787144,104.428571428571,126,118
"36",2000,354,223.647540983607,173,159.632500741517,122.571428571429,130,125
"37",2001,370.6,243.016438356164,211,188.445631314697,100.714285714286,133,111.2
"38",2002,440.4,274.134246575342,259,207.235755599043,111.285714285714,124.8,115.2
"39",2003,268.8,171.439452054795,144,143.435797011208,68.2571428571429,91,76.44
"40",2004,478,266.475683060109,197,188.782194030121,100.085714285714,112.5,106
"41",2005,391.4,230.009589041096,201,168.858392750787,79.0571428571428,97.18,90.4
"42",2006,485,293.021917808219,248,193.061692642659,105.714285714286,114.4,108
"43",2007,506.6,292.567397260274,241,219.660648994841,92.5571428571428,113,102.2
"44",2008,428,250.985245901639,204,181.402125321852,101.857142857143,119.5,111
"45",2009,551.6,328.252054794521,246,216.784501982036,114.857142857143,142.8,128.2
"46",2010,370.4,241.405753424658,218,182.413724722766,91.4285714285714,116,104.4
"47",2011,398.6,234.090410958904,182,175.781305520963,112.857142857143,125,119
"48",2012,358,209.218306010929,202.5,168.926579342119,78.6857142857143,89.35,83.65
"49",2013,499.6,277.086849315068,203,205.541057165213,82.8571428571429,126.4,109
"50",2014,489.6,302.178082191781,225,212.861239958001,141.714285714286,160,148.8
"51",2015,429,262.421917808219,204,181.264015003262,117.142857142857,136,121
"52",2016,449.5,274.914754098361,222,203.66048882452,100.971428571429,124.5,119.25
"53",2017,517.6,281.866849315069,237,194.231876929767,94.4571428571429,110.8,103
"54",2018,449,283.545479452055,228,174.111905398615,91.2571428571429,117,103.4
"55",2019,518.4,340.328767123288,303,249.408790646188,139,162,151.2
"56",2020,715.5,418.267759562842,366,297.787061397922,126.714285714286,171.5,150.25
"57",2021,303.6,205.674794520548,186,162.224336320956,102.485714285714,119.4,110.4
