"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,6520,3976.17486338798,3505,3141.2456999642,1691.42857142857,2055,1810
"2",1961,4840,2809.50684931507,2250,2230.06512873643,1485.71428571429,1658,1500
"3",1962,4662,2835.34520547945,2400,2120.85443278183,1288.57142857143,1490,1314
"4",1963,2914,1886.20821917808,1570,1246.47075451185,875.285714285714,1060,966
"5",1964,2560,1463.78415300546,1275,1155.17121539663,770.142857142857,866.5,784.25
"6",1965,5336,2590.12328767123,1980,2013.29046777502,828.571428571428,1000,900
"7",1966,5920,3329.27945205479,2890,2330.91769575095,1274.42857142857,1654,1500
"8",1967,6506,3285.35616438356,2790,2717.39392205968,1185.71428571429,1300,1212
"9",1968,6440,4028.44262295082,3485,3077.06000283869,1552.85714285714,2410,2042.5
"10",1969,6502,4132.43835616438,3840,3271.73715109692,1670,1964,1720
"11",1970,5690,3158.35616438356,2670,2537.32821602897,1602.85714285714,1784,1672
"12",1971,4864,2965.12876712329,2830,2527.38280060883,1061.71428571429,1360,1242
"13",1972,4835,2717.29508196721,2270,2153.25448549629,1307.14285714286,1400,1300
"14",1973,6490,4328.52054794521,4220,3595.95209630552,1772.85714285714,2204,2000
"15",1974,8000,4203.72602739726,3500,3351.71789263651,1532.85714285714,1700,1610
"16",1975,5268,3394.21917808219,3190,3010.78542797519,1544.28571428571,1900,1752
"17",1976,7145,3956.06557377049,3155,3126.83749674733,1481.42857142857,1825,1605
"18",1977,5632,2650.21917808219,2010,2080.15786512708,1207.14285714286,1500,1330
"19",1978,6590,3749.83561643836,2820,3037.95959124923,1535.71428571429,1914,1702
"20",1979,6610,3487.53424657534,2660,2725.83565333702,1635.71428571429,1924,1710
"21",1980,6850,3921.54098360656,3530,3107.39391801277,1540.57142857143,2255,1982.5
"22",1981,7476,4418.52054794521,3620,3068.30802348337,2292.85714285714,2464,2342
"23",1982,8740.00000000001,4929.01369863014,4060,3677.82386333446,1910,2374,1980
"24",1983,6818,4183.67123287671,3800,3438.71842474997,1425.71428571429,1950,1714
"25",1984,6340,3431.44808743169,2890,2628.25581396697,1280,1700,1580
"26",1985,10360,4682.54794520548,3500,3131.37148333804,1820,1970,1872
"27",1986,6500,4310.65753424658,4080,3534.37647409172,2112.85714285714,2484,2260
"28",1987,5106,3355.69863013699,3430,2793.32363557295,1258.57142857143,1540,1420
"29",1988,5405,3043.48087431694,2610,2427.33069033185,939.714285714286,1240,1052.5
"30",1989,6272,4229.72602739726,3760,3338.91324200913,1741.42857142857,2360,2010
"31",1990,7242.00000000001,4219.12328767123,3710,3424.86187214612,2008.57142857143,2318,2150
"32",1991,7768,4904.65753424658,4920,3911.25732669157,1695.71428571429,1990,1820
"33",1992,5175,3892.04918032787,4080,3387.70535970919,1872.85714285714,2355,2115
"34",1993,8602.00000000001,5539.23287671233,5100,4463.91069470064,2078.57142857143,2738,2284
"35",1994,5720,3612.7397260274,3560,2979.926182767,1647.14285714286,1870,1730
"36",1995,4824,3241.23287671233,3220,2518.28310502283,1608.57142857143,1874,1712
"37",1996,7225,3808.03278688525,3090,2840.112526978,1685.71428571429,1960,1840
"38",1997,7106,4421.61643835616,4180,3495.04137838867,1815.71428571429,2270,2010
"39",1998,8068,4442.90410958904,3550,3720.95709607206,1572.85714285714,2174,1932
"40",1999,6424,3515.78630136986,2740,2849.60667455027,1197.42857142857,1504,1350
"41",2000,4725,2710.21857923497,2260,2262.20830892829,1517.14285714286,1580,1540
"42",2001,5446,3662.98630136986,3010,3098.87246713712,1392.85714285714,1970,1682
"43",2002,7062,4428.68219178082,4540,3756.17930709575,1139.85714285714,1534,1266
"44",2003,3452,2254.87671232877,1880,1758.00443726391,1294.28571428571,1474,1400
"45",2004,5495,3709.15300546448,3445,3014.3264376789,1628.57142857143,2215,1872.5
"46",2005,6480,3610.9397260274,2890,2788.18295368558,1027.57142857143,1444,1202
"47",2006,4700,3010.57534246575,2730,2471.84990128289,1204.28571428571,1434,1340
"48",2007,6912,4379.78082191781,4130,3625.1798256538,1120,1912,1472
"49",2008,9950,5563.57923497268,4445,4469.19850974323,1284.28571428571,1920,1432.5
"50",2009,8924,5270.49315068493,4270,4212.55293632954,1961.42857142857,2498,2210
"51",2010,5894,3904.84931506849,3690,3475.08250706675,1691.42857142857,2060,1844
"52",2011,6750,3518.13698630137,2430,2836.24399677679,1438.57142857143,1690,1620
"53",2012,6860,3780.60382513661,3580,3266.64527123619,840.285714285714,1190,1012.5
"54",2013,5388,3304.76712328767,2760,2468.31084474886,1231.42857142857,1610,1420
"55",2014,5972,3603.50684931507,3260,2885.44660795825,1524.28571428571,1748,1660
"56",2015,5346,3428,3140,2780.54920091324,2037.14285714286,2254,2132
"57",2016,4850,3148.30601092896,3000,2672.78507410167,1264.28571428571,1770,1605
"58",2017,6936,4205.97260273973,3750,3366.54669295697,1387.14285714286,1650,1472
"59",2018,8492,5232.82191780822,4070,3762.31703547594,1398.57142857143,2740,2510
"60",2019,7460,5025.3698630137,4870,4241.5505904582,2331.42857142857,2740,2494
"61",2020,7325,4897.7868852459,4910,4022.79331131988,1410,1925,1650
"62",2021,3796,2795.42465753425,2570,2232.80845070423,1617.14285714286,1914,1720
