"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,2570,1471.94808743169,1320,1145.43903790734,488.142857142857,639.5,567.25
"2",1961,1596,863.501369863014,655,627.023052837573,369.571428571429,416.8,385.6
"3",1962,1976,979.2,800,738.241858069832,357.714285714286,388,370
"4",1963,985.2,533.019178082192,401,340.335624634118,173,250.4,167.6
"5",1964,733.5,364.609289617486,308,191.685259412718,125.714285714286,140,113.5
"6",1965,1962,841.353424657534,576,607.019536855838,205,253,169.6
"7",1966,1950,1055.35616438356,874,706.121330724071,365.571428571429,435,356.8
"8",1967,2520,1166.59452054795,1000,839.26099695586,328.285714285714,371.6,225.2
"9",1968,2420,1453.41803278689,1330,1008.15510343482,430.428571428571,676,513.5
"10",1969,2800,1661.53698630137,1600,1328.67247446081,416.142857142857,585,514.4
"11",1970,2250,1123.75890410959,943,837.813944089754,453,538.8,500
"12",1971,2026,1082.48219178082,951,841.628272754643,286.571428571429,387.8,275
"13",1972,1825,966.224043715847,762,691.27947746856,369.857142857143,444,361.5
"14",1973,2750,1667.72602739726,1530,1336.94595084609,526.571428571429,697.6,616.4
"15",1974,3272,1608.26849315068,1260,1216.3189658406,423.428571428571,523.4,451.8
"16",1975,2180,1294.31232876712,1190,1054.31729768128,468.571428571429,561,506
"17",1976,3065,1516.65027322404,1105,1219.4791132389,328.857142857143,452,399
"18",1977,1676,740.915068493151,522,607.568336427652,234,373.2,304
"19",1978,2646,1229.65205479452,832,917.6443995052,342.142857142857,569,512.2
"20",1979,2496,1214.67671232877,929,967.498213154305,436,585,499.2
"21",1980,2675,1499.60928961749,1320,1063.48707679672,477.285714285714,716.5,638.75
"22",1981,2558,1529.26849315068,1300,1086.79729769087,700.428571428571,886.2,826
"23",1982,3034,1661.82739726027,1300,1285.945672027,503.571428571428,693.2,578.4
"24",1983,2550,1503.32876712329,1350,1161.63546490873,384,618.2,545
"25",1993,3070,1849.92328767123,1760,1488.16164350784,586,798.8,674.6
"26",1994,2012,1285.46301369863,1300,1043.86375733855,486.142857142857,568,508
"27",1995,1570,1079.76712328767,1140,812.035116329637,489.428571428571,547.4,489.6
"28",1996,2050,1137.13387978142,1060,825.510952431975,335,453,402.25
"29",1997,2486,1405.87123287671,1230,1018.17026057764,393.428571428571,534.4,468.6
"30",1998,2918,1475.51232876712,1170,1160.29868536084,343,500.2,429.8
"31",1999,2036,1042.64657534247,771,781.686319873349,256.142857142857,344.8,283.4
"32",2000,2060,956.830601092896,689,666.058639675443,344.714285714286,388,372.25
"33",2001,2460,1449.76712328767,1200,1167.0061285993,395.142857142857,586.8,484
"34",2002,2570,1546.11232876712,1510,1193.81501241689,328.714285714286,395.6,353
"35",2003,1206,671.093150684932,491,489.511345944771,260.714285714286,367.6,327.2
"36",2004,2065,1259.78142076503,1185,941.830348764775,427,534.5,470.5
"37",2005,2366,1217.67671232877,933,956.015601224388,257.285714285714,370,304.6
"38",2006,1840,1048.59178082192,906,802.414124809741,319.714285714286,406,354
"39",2007,2422,1455.46849315068,1430,1149.14625237776,230.142857142857,472.2,268.2
"40",2008,3740,1947.62568306011,1620,1489.0754358574,285.142857142857,540,382.75
"41",2009,3566,1895.34794520548,1500,1464.89175799087,536.714285714286,686.6,582.4
"42",2010,2248,1343.27123287671,1160,1113.08284109569,541.142857142857,679.4,567.4
"43",2011,2536,1226.1397260274,769,909.960503838161,448.571428571429,500.4,486.2
"44",2012,2925,1418.84153005464,1280,1151.39692655633,217.857142857143,268,232
"45",2013,2188,1155.25479452055,856,763.216555772994,330.571428571429,488.4,424
"46",2014,2286,1320.39452054795,1210,1046.53958993643,452.571428571428,528,503.8
"47",2015,2058,1226.35616438356,1060,926.150650973636,575.285714285714,696.4,641.4
"48",2016,1925,1132.68852459016,1025,876.315166458308,429.285714285714,539,471
"49",2017,2902,1628.54246575342,1490,1221.00725803876,323.571428571429,381.8,356
"50",2018,3412,1863.44383561644,1330,1259.53779143231,347.714285714286,685,574.6
"51",2019,2616,1592.97808219178,1480,1306.85106611078,566.857142857143,698.2,618.2
"52",2020,3015,1877.42349726776,1850,1433.78702878752,385.571428571429,606,544.25
"53",2021,1376,890.427397260274,781,672.971656222991,362.428571428571,530.4,467
