"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1960,210,93.9535519125683,73,60.1774912942973,18.2857142857143,24,22
"2",1961,158,62.7287671232877,26,43.8486957021289,14,18,17
"3",1962,100,54.0580821917808,32,42.3151909506019,7.17142857142857,11,9.3
"4",1963,49,26.5961643835616,11,14.7009922117456,5.18571428571429,7.3,5.8
"5",1964,56,19.4710382513661,9.35,15.4740741462963,5.1,6.05,5.3
"6",1965,169,56.8512328767123,26,45.124960966915,3.48571428571429,4.34,4
"7",1966,139,66.2191780821918,50,45.0030157585745,9.48571428571429,16,14
"8",1967,181,67.7282191780822,46,49.4026825330935,5.68571428571429,9.2,8.4
"9",1968,194.5,92.4289617486339,65.5,56.8721309326681,11.0857142857143,25.5,22
"10",1969,190.6,89.0684931506849,66,63.2314860638562,12.4285714285714,18,15
"11",1970,151.6,58.3945205479452,36,45.072901618929,14.2857142857143,19,17
"12",1971,132.8,54.0578082191781,35,42.5019527648511,8.07142857142857,12,9
"13",1972,121,40.7106557377049,23,33.0292870381257,5.12857142857143,8.1,7.2
"14",1973,217.6,115.783561643836,106,79.7698235205568,24.4285714285714,34,29.2
"15",1974,181.6,85.7150684931507,61,60.2849348755333,16.4285714285714,20,19
"16",1975,214,99.0931506849315,82,74.2034493117233,12,23,14
"17",1976,182,102.530054644809,57,79.6014095617417,24.4285714285714,27,26
"18",1977,166.2,62.5342465753425,30,47.0742074363992,15.4285714285714,19,17
"19",1978,252.8,106.315068493151,53,87.2477947087655,14,28,26
"20",1979,158.6,60.5945205479452,34,42.5162892496411,11,15,11.2
"21",1980,192,88.1311475409836,63,66.0615982909189,15,17,16
"22",1981,261.6,115.380821917808,81,63.7946440914273,26.8571428571429,30,28
"23",1982,310.4,130.92602739726,87,88.7384157529565,25.2857142857143,32,27
"24",1983,191,100.304109589041,87,78.6856132074507,20,25,22.2
"25",1984,234,94.8368852459016,48.5,59.9465887652875,12.7571428571429,25,23
"26",1985,329.8,120.896164383562,64.2,62.0664087510663,26.4714285714286,35.48,32.5
"27",1986,244,110.817808219178,84.5,76.7876423249243,20.4,33.52,29.04
"28",1987,115.6,63.6827397260274,57.8,46.9880511288759,14.2714285714286,19.18,17.62
"29",1988,150.5,61.5327868852459,34.5,44.410066148979,11.1428571428571,14,12
"30",1989,180.6,101.739726027397,81,65.1365722144866,13.4285714285714,49,38.2
"31",1990,213.6,111.358904109589,87,74.6985645641397,30.4285714285714,35,33
"32",1991,200.8,109.249315068493,96,68.9771449170872,15.5714285714286,22,21
"33",1992,103,65.9535519125683,59.5,47.0508445872984,15.8571428571429,28,21
"34",1993,292.4,136.506849315069,96,84.4958735396265,30.1428571428571,36,34
"35",1994,127.6,70.2465753424657,50,49.5666112588445,16,23,17.2
"36",1995,142.8,67.6301369863014,52,39.7653614744106,14.1428571428571,17.4,15
"37",1996,303.5,129.729508196721,69,64.7775510802066,25,33,28.25
"38",1997,203.4,117.775342465753,93,77.9878732753965,31.2857142857143,41,36
"39",1998,259.4,116.78904109589,76,78.2247244560294,29.8571428571429,37,33
"40",1999,188.2,88.4328767123288,48,59.6021702927746,15.7142857142857,27,18
"41",2000,127.5,54.1666666666667,37,39.1196676087226,15.1428571428571,17.5,16
"42",2001,179.2,92.9917808219178,54,66.0624048968039,21,28,24
"43",2002,286.2,122.282739726027,91.5,80.6358934775121,17.6428571428571,24.46,21.92
"44",2003,136,61.8794520547945,38.4,32.1540626816106,17.1714285714286,19.5,18.54
"45",2004,149.5,90.0612021857924,74.1,60.5991069284829,20.2571428571429,39.75,26.35
"46",2005,201.6,92.8880547945205,61.3,58.6924470900238,10.22,17.52,14.3
"47",2006,219,91.7145205479452,65.6,57.9574795877638,13.5142857142857,19.68,14.42
"48",2007,253,120.232054794521,90.6,76.8405777382515,31.7857142857143,40.08,36.5
"49",2008,304,138.525956284153,93.95,91.1421040065547,22.3714285714286,28.6,24.25
"50",2009,296.4,128.143287671233,77.8,88.7970577915981,21.5428571428571,25.54,23.04
"51",2010,180.2,94.9378082191781,76.8,75.8669303089524,22.4714285714286,32.42,24.2
"52",2011,240.6,90.3641095890411,42.3,56.4361180391539,14.2428571428571,19.9,18.2
"53",2012,258.5,116.051366120219,73.85,85.4661372509452,11.7,16.15,15.4
"54",2013,144,69.6249315068493,43.7,36.7638747553816,13.2428571428571,15.86,14.22
"55",2014,225.4,81.2777808219178,46.9,51.9377486833426,5.97428571428571,16.28,10.24
"56",2015,127,59.4268493150685,40.3,40.8504129501837,13.8142857142857,19.04,17.92
"57",2016,144.5,64.6524590163934,40.1,52.5713313470388,13.9,18,14.8
"58",2017,232.8,100.343561643836,61.1,61.3323326244701,18.4142857142857,22.4,20.12
"59",2018,275,127.475616438356,88.9,73.4681227716448,24.7428571428571,33.34,28.46
"60",2019,248.8,145.077808219178,129,95.8453673130523,33.3714285714286,63,50.14
"61",2020,247.5,124.114480874317,110.5,83.972225690856,18.3,23.95,21.925
"62",2021,103.2,49.1016438356164,35.5,36.4886540909691,16.2428571428571,22.32,19.62
